t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, u_vx, u_vy, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
21085243,0.000,0.000,0.970,0.000,-0.050,-0.000,0.409,0.000,0.008,0.464,-0.001,-0.022,190,135,186,135
21093051,0.000,0.000,0.970,0.000,-0.046,-0.000,0.414,0.000,0.008,0.465,-0.001,-0.023,190,135,186,135
21100859,0.000,0.000,0.970,0.000,-0.041,-0.000,0.418,0.000,0.008,0.465,-0.001,-0.024,190,135,186,135
21116476,0.000,0.000,0.970,0.000,-0.033,-0.000,0.427,0.000,0.009,0.465,-0.001,-0.025,191,135,186,135
21124284,0.000,0.000,0.970,0.000,-0.029,-0.000,0.431,0.000,0.010,0.465,-0.001,-0.025,191,135,186,135
21132090,0.000,0.000,0.970,0.000,-0.025,-0.000,0.435,0.000,0.010,0.466,-0.001,-0.026,191,135,186,135
21147708,0.000,0.000,0.970,0.000,-0.019,-0.000,0.443,0.000,0.011,0.467,-0.001,-0.027,191,135,186,135
21155514,0.000,0.000,0.970,0.000,-0.016,-0.000,0.447,0.000,0.011,0.468,-0.001,-0.027,191,135,186,135
21163325,0.000,0.000,0.970,0.000,-0.014,-0.000,0.451,0.000,0.011,0.470,-0.001,-0.027,191,135,186,135
21171132,0.000,0.000,0.970,0.000,-0.011,-0.000,0.454,0.000,0.011,0.471,-0.001,-0.027,192,135,186,135
21186747,0.000,0.000,0.970,0.000,-0.008,-0.000,0.461,0.000,0.011,0.475,-0.001,-0.028,192,135,187,135
21194554,0.000,0.000,0.970,0.000,-0.007,-0.000,0.464,0.000,0.012,0.477,-0.001,-0.028,192,135,187,135
21202366,0.000,0.000,0.970,0.000,-0.006,-0.000,0.467,0.000,0.012,0.479,-0.001,-0.029,193,135,187,135
21210171,0.000,0.000,0.970,0.000,-0.005,-0.000,0.470,0.000,0.012,0.481,-0.001,-0.029,193,135,187,135
21225789,0.000,0.000,0.970,0.000,-0.003,-0.000,0.475,0.000,0.012,0.485,-0.001,-0.029,194,135,187,135
21233597,0.000,0.000,0.970,0.000,-0.003,-0.000,0.477,0.000,0.013,0.487,-0.001,-0.030,194,135,187,135
21241404,0.000,0.000,0.970,0.000,-0.002,-0.000,0.480,0.000,0.013,0.489,-0.001,-0.031,194,135,187,135
21257019,0.000,0.000,0.970,0.000,-0.002,-0.000,0.484,0.000,0.013,0.493,-0.001,-0.031,195,135,187,135
21264829,0.000,0.000,0.970,0.000,-0.001,-0.000,0.486,0.000,0.013,0.494,-0.001,-0.030,195,135,188,135
21272638,0.000,0.000,0.970,0.000,-0.001,-0.000,0.488,0.000,0.013,0.496,-0.001,-0.030,195,135,188,135
21280447,0.000,0.000,0.970,0.000,-0.001,-0.000,0.490,0.000,0.013,0.498,-0.001,-0.031,195,135,188,135
21296063,0.000,0.000,0.970,0.000,-0.001,-0.000,0.493,0.000,0.013,0.501,-0.001,-0.031,196,135,188,135
21303869,0.000,0.000,0.970,0.000,-0.001,-0.000,0.494,0.000,0.014,0.502,-0.001,-0.032,196,135,188,135
21311679,0.000,0.000,0.970,0.000,-0.000,-0.000,0.495,0.000,0.014,0.503,-0.001,-0.032,196,135,189,135
21327292,0.000,0.000,0.970,0.000,-0.000,-0.000,0.497,0.000,0.014,0.505,-0.001,-0.032,196,135,189,135
21335103,0.000,0.000,0.970,0.000,-0.000,-0.000,0.498,0.000,0.014,0.506,-0.001,-0.032,197,135,189,135
21342917,0.000,0.000,0.970,0.000,-0.000,-0.000,0.499,0.000,0.013,0.507,-0.001,-0.031,197,135,189,135
21350718,0.000,0.000,0.970,0.000,-0.000,-0.000,0.499,0.000,0.014,0.507,-0.001,-0.032,197,135,189,135
21366335,0.000,0.000,0.970,0.000,-0.000,-0.000,0.500,0.000,0.014,0.508,-0.001,-0.032,197,135,189,135
21374144,0.000,0.000,0.970,0.000,-0.000,-0.000,0.500,0.000,0.014,0.508,-0.001,-0.033,197,135,189,135
21381951,0.000,0.000,0.970,0.000,-0.000,-0.000,0.500,0.000,0.014,0.508,-0.001,-0.033,197,135,189,135
21397567,0.000,0.000,0.970,0.000,-0.000,-0.000,0.500,0.000,0.014,0.508,-0.001,-0.033,197,135,189,135
21405375,0.000,0.000,0.970,0.000,-0.000,-0.000,0.499,0.000,0.015,0.508,-0.001,-0.033,197,135,189,135
21413182,0.000,0.000,0.970,0.000,-0.000,-0.000,0.499,0.000,0.015,0.507,-0.001,-0.034,197,135,189,135
21420993,0.000,0.000,0.970,0.000,-0.000,-0.000,0.498,0.000,0.015,0.507,-0.001,-0.034,197,135,189,135
21436605,0.000,0.000,0.970,0.000,-0.000,-0.000,0.496,0.000,0.015,0.505,-0.001,-0.035,197,135,188,135
21444415,0.000,0.000,0.970,0.000,-0.000,-0.000,0.495,0.000,0.016,0.504,-0.001,-0.035,197,135,188,135
21452222,0.000,0.000,0.970,0.000,-0.000,-0.000,0.494,0.000,0.016,0.503,-0.001,-0.036,197,135,188,135
21460031,0.000,0.000,0.970,0.000,-0.000,-0.000,0.493,0.000,0.016,0.502,-0.001,-0.036,197,135,188,135
21475645,0.000,0.000,0.970,0.000,-0.000,-0.000,0.489,0.000,0.016,0.499,-0.001,-0.036,196,135,188,135
21483456,0.000,0.000,0.970,0.000,-0.000,-0.000,0.488,0.000,0.016,0.497,-0.001,-0.036,196,135,187,135
21491262,0.000,0.000,0.970,0.000,-0.000,-0.000,0.486,0.000,0.016,0.496,-0.001,-0.036,196,135,187,135
21506877,0.000,0.000,0.970,0.000,-0.000,-0.000,0.482,0.000,0.017,0.492,-0.001,-0.038,196,135,187,135
21514685,0.000,0.000,0.970,0.000,-0.000,-0.000,0.479,0.000,0.018,0.489,-0.001,-0.038,195,135,187,135
21522493,0.000,0.000,0.970,0.000,-0.000,-0.000,0.477,0.000,0.018,0.487,-0.001,-0.039,195,135,187,135
21530303,0.000,0.000,0.970,0.000,-0.000,-0.000,0.475,0.000,0.018,0.485,-0.001,-0.038,195,135,186,135
21545918,0.000,0.000,0.970,0.000,-0.000,-0.000,0.469,0.000,0.018,0.480,-0.001,-0.039,194,135,186,135
21553725,0.000,0.000,0.970,0.000,-0.000,-0.000,0.466,0.000,0.018,0.477,-0.001,-0.039,194,135,185,135
21561532,0.000,0.000,0.970,0.000,-0.000,-0.000,0.463,0.000,0.018,0.474,-0.001,-0.039,193,135,185,135
21577148,0.000,0.000,0.970,0.000,-0.000,-0.000,0.457,0.000,0.019,0.468,-0.001,-0.040,193,135,184,135
21584957,0.000,0.000,0.970,0.000,-0.000,-0.000,0.453,0.000,0.019,0.464,-0.001,-0.040,192,135,184,135
21592764,0.000,0.000,0.970,0.000,-0.000,-0.000,0.450,0.000,0.019,0.461,-0.001,-0.040,192,135,183,135
21600570,0.000,0.000,0.970,0.000,-0.000,-0.000,0.446,0.000,0.018,0.457,-0.001,-0.039,191,135,183,135
21616185,0.000,0.000,0.970,0.000,-0.000,-0.000,0.439,0.000,0.018,0.450,-0.001,-0.039,190,135,182,135
21623993,0.000,0.000,0.970,0.000,-0.000,-0.000,0.435,0.000,0.018,0.446,-0.001,-0.039,190,135,182,135
21631800,0.000,0.000,0.970,0.000,-0.000,-0.000,0.431,0.000,0.018,0.442,-0.001,-0.039,189,135,181,135
21647415,0.000,0.000,0.970,0.000,-0.000,-0.000,0.422,0.000,0.018,0.434,-0.001,-0.039,188,135,180,135
21655222,0.000,0.000,0.970,0.000,-0.000,-0.000,0.418,0.000,0.018,0.429,-0.001,-0.039,188,135,179,135
21663030,0.000,0.000,0.970,0.000,-0.000,-0.000,0.413,0.000,0.017,0.425,-0.001,-0.038,187,135,179,135
21670837,0.000,0.000,0.970,0.000,-0.000,-0.000,0.409,0.000,0.016,0.420,-0.001,-0.037,187,135,179,135
21686453,0.000,0.000,0.970,0.000,-0.000,-0.000,0.399,0.000,0.016,0.411,-0.001,-0.036,186,135,178,135
21694257,0.000,0.000,0.970,0.000,-0.000,-0.000,0.394,0.000,0.016,0.406,-0.001,-0.036,186,135,177,135
21702067,0.000,0.000,0.970,0.000,-0.000,-0.000,0.389,0.000,0.016,0.401,-0.001,-0.036,185,135,176,135
21717681,0.000,0.000,0.970,0.000,-0.000,-0.000,0.378,0.000,0.015,0.390,-0.001,-0.034,183,135,175,135
21725489,0.000,0.000,0.970,0.000,-0.000,-0.000,0.373,0.000,0.014,0.385,-0.001,-0.033,183,135,175,135
21733297,0.000,0.000,0.970,0.000,-0.000,-0.000,0.367,0.000,0.013,0.380,-0.001,-0.032,182,135,175,135
21741103,0.000,0.000,0.970,0.000,-0.000,-0.000,0.362,0.000,0.013,0.374,-0.001,-0.031,181,135,175,135
21756714,0.000,0.000,0.970,0.000,-0.000,-0.000,0.350,0.000,0.012,0.363,-0.001,-0.030,179,135,173,135
21764525,0.000,0.000,0.970,0.000,-0.000,-0.000,0.344,0.000,0.012,0.357,-0.001,-0.030,179,135,173,135
21772331,0.000,0.000,0.970,0.000,0.011,-0.000,0.338,0.000,0.012,0.340,-0.001,-0.030,177,135,170,135
21780136,0.000,0.000,0.970,0.000,0.018,-0.000,0.332,0.000,0.012,0.327,-0.001,-0.030,175,135,169,135
21795748,0.000,0.000,0.970,0.000,0.023,-0.000,0.320,0.000,0.012,0.310,-0.001,-0.030,174,135,167,135
21803556,0.000,0.000,0.970,0.000,0.023,-0.000,0.314,0.000,0.012,0.304,-0.001,-0.030,173,135,166,135
21811366,0.000,0.000,0.970,0.000,0.022,-0.000,0.307,0.000,0.012,0.298,-0.001,-0.031,172,135,165,135
21826979,0.000,0.000,0.970,0.000,0.019,-0.000,0.294,0.000,0.013,0.288,-0.001,-0.031,171,135,164,135
21834787,0.000,0.000,0.970,0.000,0.017,-0.000,0.288,0.000,0.013,0.284,-0.001,-0.031,171,135,164,135
21842594,0.000,0.000,0.970,0.000,0.015,-0.000,0.281,0.000,0.012,0.279,-0.001,-0.031,170,135,164,135
21850403,0.000,0.000,0.970,0.000,0.013,-0.000,0.274,0.000,0.012,0.274,-0.001,-0.030,169,135,163,135
21866015,0.000,0.000,0.970,0.000,0.010,-0.000,0.260,0.000,0.012,0.263,-0.001,-0.030,168,135,162,135
21873823,0.000,0.000,0.970,0.000,0.009,-0.000,0.253,0.000,0.012,0.258,-0.001,-0.030,167,135,161,135
21881629,0.000,0.000,0.970,0.000,0.019,-0.000,0.246,0.000,0.012,0.241,-0.001,-0.030,165,135,159,135
21897239,0.000,0.000,0.970,0.000,0.038,-0.000,0.232,0.000,0.012,0.207,-0.001,-0.030,162,135,155,135
21905045,0.000,0.000,0.970,0.000,0.057,-0.000,0.224,0.000,0.012,0.181,-0.001,-0.030,159,135,152,135
21912852,0.000,0.000,0.970,0.000,0.067,-0.000,0.217,0.000,0.011,0.164,-0.001,-0.029,157,135,151,135
21920658,0.000,0.000,0.970,0.000,0.070,-0.000,0.210,0.000,0.011,0.153,-0.001,-0.029,155,135,149,135
21936271,0.000,0.000,0.970,0.000,0.066,-0.000,0.195,0.000,0.011,0.142,-0.001,-0.029,154,135,148,135
21944079,0.000,0.000,0.970,0.000,0.062,-0.000,0.187,0.000,0.011,0.139,-0.001,-0.028,153,135,147,135
21951886,0.000,0.000,0.970,0.000,0.056,-0.000,0.180,0.000,0.011,0.137,-0.001,-0.029,153,135,147,135
21967501,0.000,0.000,0.970,0.000,0.056,-0.000,0.164,0.000,0.011,0.122,-0.001,-0.028,152,135,145,135
21975308,0.000,0.000,0.970,0.000,0.057,-0.000,0.157,0.000,0.011,0.113,-0.001,-0.028,151,135,144,135
21983115,0.000,0.000,0.970,0.000,0.056,-0.000,0.149,0.000,0.010,0.107,-0.001,-0.028,150,135,144,135
21990919,0.000,0.000,0.970,0.000,0.064,-0.000,0.141,0.000,0.010,0.091,-0.001,-0.027,148,135,142,135
22006530,0.000,0.000,0.970,0.000,0.077,-0.000,0.125,0.000,0.010,0.062,-0.001,-0.027,144,135,139,135
22014337,0.000,0.000,0.970,0.000,0.080,-0.000,0.117,0.000,0.009,0.051,-0.001,-0.026,143,135,138,135
22022143,0.000,0.000,0.970,0.000,0.079,-0.000,0.109,0.000,0.009,0.044,-0.001,-0.026,142,135,137,135
22037759,0.000,0.000,0.970,0.000,0.070,-0.000,0.093,0.000,0.009,0.037,-0.001,-0.025,141,135,136,135
22045567,0.000,0.000,0.970,0.000,0.064,-0.000,0.085,0.000,0.009,0.035,-0.001,-0.025,141,135,136,135
22053374,0.000,0.000,0.970,0.000,0.069,-0.000,0.077,0.000,0.009,0.022,-0.001,-0.025,140,135,135,135
22061179,0.000,0.000,0.970,0.000,0.080,-0.000,0.069,0.000,0.009,0.003,-0.001,-0.026,138,135,135,137
22076797,0.000,0.000,0.970,0.000,0.095,-0.000,0.053,0.000,0.009,-0.028,-0.001,-0.026,135,135,135,141
22084608,0.000,0.000,0.970,0.000,0.098,-0.000,0.045,0.000,0.009,-0.039,-0.001,-0.026,135,136,135,142
22092417,0.000,0.000,0.970,0.000,0.096,-0.000,0.037,0.000,0.009,-0.045,-0.001,-0.026,135,137,135,143
22100224,0.000,0.000,0.970,0.000,0.102,-0.000,0.028,0.000,0.009,-0.060,-0.001,-0.026,135,139,135,144
22115844,0.000,0.000,0.970,0.000,0.109,-0.000,0.012,0.000,0.009,-0.083,-0.001,-0.026,135,141,135,147
22123651,0.000,0.000,0.970,0.000,0.109,-0.000,0.004,0.000,0.009,-0.091,-0.001,-0.027,135,141,135,148
22131460,0.000,0.000,0.970,0.000,0.105,-0.000,-0.004,0.000,0.009,-0.095,-0.001,-0.026,135,142,135,149
22147076,0.000,0.000,0.970,0.000,0.107,-0.000,-0.021,0.000,0.010,-0.114,-0.001,-0.027,135,144,135,151
22154887,0.000,0.000,0.970,0.000,0.102,-0.000,-0.029,0.000,0.010,-0.117,-0.001,-0.027,135,145,135,152
22162695,0.000,0.000,0.970,0.000,0.106,-0.000,-0.037,0.000,0.010,-0.129,-0.001,-0.028,135,146,135,152
22170504,0.000,0.000,0.970,0.000,0.104,-0.000,-0.045,0.000,0.010,-0.136,-0.001,-0.028,135,147,135,153
22186115,0.000,0.000,0.970,0.000,0.091,-0.000,-0.061,0.000,0.010,-0.139,-0.001,-0.027,135,147,135,153
22193923,0.000,0.000,0.970,0.000,0.083,-0.000,-0.069,0.000,0.010,-0.139,-0.001,-0.027,135,147,135,153
22201732,0.000,0.000,0.970,0.000,0.074,-0.000,-0.078,0.000,0.010,-0.138,-0.001,-0.027,135,147,135,153
22217349,0.000,0.000,0.970,0.000,0.069,-0.000,-0.094,0.000,0.010,-0.149,-0.001,-0.027,135,149,135,155
22225157,0.000,0.000,0.970,0.000,0.068,-0.000,-0.102,0.000,0.010,-0.157,-0.001,-0.027,135,150,135,156
22232964,0.000,0.000,0.970,0.000,0.076,-0.000,-0.110,0.000,0.010,-0.173,-0.001,-0.027,135,152,135,158
22240777,0.000,0.000,0.970,0.000,0.078,-0.000,-0.118,0.000,0.010,-0.183,-0.001,-0.027,135,152,135,159
22256396,0.000,0.000,0.970,0.000,0.084,-0.000,-0.133,0.000,0.010,-0.204,-0.001,-0.027,135,154,135,162
22264204,0.000,0.000,0.970,0.000,0.085,-0.000,-0.141,0.000,0.010,-0.213,-0.001,-0.028,135,155,135,163
22272011,0.000,0.000,0.970,0.000,0.082,-0.000,-0.149,0.000,0.011,-0.218,-0.001,-0.028,135,156,135,163
22287627,0.000,0.000,0.970,0.000,0.071,-0.000,-0.165,0.000,0.010,-0.223,-0.001,-0.027,135,157,135,164
22295436,0.000,0.000,0.970,0.000,0.075,-0.000,-0.172,0.000,0.010,-0.235,-0.001,-0.027,135,158,135,164
22303244,0.000,0.000,0.970,0.000,0.075,-0.000,-0.180,0.000,0.010,-0.242,-0.001,-0.027,135,159,135,165
22311053,0.000,0.000,0.970,0.000,0.083,-0.000,-0.188,0.000,0.009,-0.258,-0.001,-0.026,135,161,135,167
22326669,0.000,0.000,0.970,0.000,0.083,-0.000,-0.203,0.000,0.008,-0.273,-0.001,-0.025,135,163,135,169
22334478,0.000,0.000,0.970,0.000,0.078,-0.000,-0.210,0.000,0.008,-0.276,-0.001,-0.025,135,164,135,169
22342284,0.000,0.000,0.970,0.000,0.072,-0.000,-0.218,0.000,0.008,-0.277,-0.001,-0.025,135,164,135,169
22350095,0.000,0.000,0.970,0.000,0.076,-0.000,-0.225,0.000,0.008,-0.289,-0.001,-0.025,135,164,135,171
22365712,0.000,0.000,0.970,0.000,0.073,-0.000,-0.239,0.000,0.008,-0.300,-0.001,-0.025,135,166,135,172
22373517,0.000,0.000,0.970,0.000,0.068,-0.000,-0.246,0.000,0.008,-0.302,-0.001,-0.024,135,166,135,172
22381328,0.000,0.000,0.970,0.000,0.062,-0.000,-0.254,0.000,0.008,-0.303,-0.001,-0.024,135,166,135,173
22396942,0.000,0.000,0.970,0.000,0.061,-0.000,-0.268,0.000,0.008,-0.316,-0.001,-0.025,135,168,135,174
22404751,0.000,0.000,0.970,0.000,0.062,-0.000,-0.274,0.000,0.008,-0.324,-0.001,-0.024,135,169,135,175
22412558,0.000,0.000,0.970,0.000,0.060,-0.000,-0.281,0.000,0.008,-0.329,-0.001,-0.024,135,169,135,175
22420367,0.000,0.000,0.970,0.000,0.056,-0.000,-0.288,0.000,0.008,-0.332,-0.001,-0.024,135,170,135,175
22435982,0.000,0.000,0.970,0.000,0.046,-0.000,-0.301,0.000,0.007,-0.336,-0.001,-0.023,135,170,135,176
22443791,0.000,0.000,0.970,0.000,0.053,-0.000,-0.308,0.000,0.007,-0.348,-0.001,-0.023,135,172,135,177
22451600,0.000,0.000,0.970,0.000,0.055,-0.000,-0.314,0.000,0.007,-0.357,-0.001,-0.023,135,173,135,178
22467217,0.000,0.000,0.970,0.000,0.069,-0.000,-0.327,0.000,0.006,-0.384,-0.001,-0.022,135,176,135,181
22475312,0.000,0.000,0.970,0.000,0.080,-0.000,-0.333,0.000,0.006,-0.401,-0.001,-0.022,135,178,135,184
22482838,0.000,0.000,0.970,0.000,0.084,-0.000,-0.339,0.000,0.007,-0.411,-0.001,-0.023,135,179,135,185
22490646,0.000,0.000,0.970,0.000,0.083,-0.000,-0.345,0.000,0.007,-0.416,-0.001,-0.022,135,180,135,185
22506262,0.000,0.000,0.970,0.000,0.073,-0.000,-0.356,0.000,0.007,-0.419,-0.001,-0.023,135,180,135,186
22514071,0.000,0.000,0.970,0.000,0.067,-0.000,-0.362,0.000,0.007,-0.418,-0.001,-0.023,135,180,135,186
22521879,0.000,0.000,0.970,0.000,0.060,-0.000,-0.368,0.000,0.007,-0.417,-0.001,-0.023,135,180,135,186
22537496,0.000,0.000,0.970,0.000,0.074,-0.000,-0.379,0.000,0.006,-0.441,-0.001,-0.022,135,183,135,188
22545302,0.000,0.000,0.970,0.000,0.073,-0.000,-0.384,0.000,0.006,-0.446,-0.001,-0.022,135,183,135,188
22553111,0.000,0.000,0.970,0.000,0.070,-0.000,-0.389,0.000,0.006,-0.448,-0.001,-0.022,135,184,135,188
22560919,0.000,0.000,0.970,0.000,0.065,-0.000,-0.394,0.000,0.006,-0.448,-0.001,-0.022,135,184,135,188
22576532,0.000,0.000,0.970,0.000,0.053,-0.000,-0.404,0.000,0.007,-0.447,-0.001,-0.023,135,183,135,188
22584340,0.000,0.000,0.970,0.000,0.047,-0.000,-0.409,0.000,0.007,-0.446,-0.001,-0.023,135,183,135,188
22592146,0.000,0.000,0.970,0.000,0.041,-0.000,-0.413,0.000,0.008,-0.445,-0.001,-0.024,135,183,135,188
22607761,0.000,0.000,0.970,0.000,0.031,-0.000,-0.422,0.000,0.008,-0.444,-0.001,-0.025,135,183,135,188
22615571,0.000,0.000,0.970,0.000,0.027,-0.000,-0.427,0.000,0.008,-0.444,-0.001,-0.025,135,183,135,188
22623380,0.000,0.000,0.970,0.000,0.023,-0.000,-0.431,0.000,0.008,-0.444,-0.001,-0.025,135,183,135,188
22631185,0.000,0.000,0.970,0.000,0.020,-0.000,-0.435,0.000,0.008,-0.445,-0.001,-0.025,135,183,135,188
22646803,0.000,0.000,0.970,0.000,0.014,-0.000,-0.443,0.000,0.008,-0.447,-0.001,-0.025,135,183,135,189
22654610,0.000,0.000,0.970,0.000,0.012,-0.000,-0.447,0.000,0.008,-0.449,-0.001,-0.025,135,183,135,189
22662418,0.000,0.000,0.970,0.000,0.010,-0.000,-0.450,0.000,0.008,-0.451,-0.001,-0.025,135,184,135,189
22670224,0.000,0.000,0.970,0.000,0.008,-0.000,-0.454,0.000,0.008,-0.453,-0.001,-0.025,135,184,135,189
22685843,0.000,0.000,0.970,0.000,0.006,-0.000,-0.460,0.000,0.008,-0.457,-0.001,-0.024,135,184,135,190
22693650,0.000,0.000,0.970,0.000,0.005,-0.000,-0.463,0.000,0.008,-0.459,-0.001,-0.024,135,185,135,190
22701458,0.000,0.000,0.970,0.000,0.004,-0.000,-0.466,0.000,0.007,-0.462,-0.001,-0.024,135,185,135,190
22717073,0.000,0.000,0.970,0.000,0.003,-0.000,-0.472,0.000,0.007,-0.466,-0.001,-0.024,135,186,135,191
22724880,0.000,0.000,0.970,0.000,0.002,-0.000,-0.475,0.000,0.007,-0.468,-0.001,-0.023,135,186,135,191
22732690,0.000,0.000,0.970,0.000,0.002,-0.000,-0.477,0.000,0.007,-0.471,-0.001,-0.023,135,186,135,191
22740498,0.000,0.000,0.970,0.000,0.002,-0.000,-0.480,0.000,0.006,-0.473,-0.001,-0.023,135,187,135,192
22756111,0.000,0.000,0.970,0.000,0.001,-0.000,-0.484,0.000,0.006,-0.477,-0.001,-0.022,135,187,135,192
22763920,0.000,0.000,0.970,0.000,0.001,-0.000,-0.486,0.000,0.006,-0.479,-0.001,-0.022,135,187,135,192
22771728,0.000,0.000,0.970,0.000,0.001,-0.000,-0.488,0.000,0.006,-0.480,-0.001,-0.022,135,187,135,192
22787343,0.000,0.000,0.970,0.000,0.001,-0.000,-0.491,0.000,0.005,-0.484,-0.001,-0.021,135,187,135,193
22795151,0.000,0.000,0.970,0.000,0.000,-0.000,-0.493,0.000,0.006,-0.485,-0.001,-0.021,135,187,135,193
22802961,0.000,0.000,0.970,0.000,0.000,-0.000,-0.494,0.000,0.006,-0.487,-0.001,-0.021,135,188,135,193
22810765,0.000,0.000,0.970,0.000,0.000,-0.000,-0.495,0.000,0.005,-0.488,-0.001,-0.021,135,188,135,193
22826382,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,0.005,-0.490,-0.001,-0.020,135,188,135,193
22834189,0.000,0.000,0.970,0.000,0.000,-0.000,-0.498,0.000,0.005,-0.491,-0.001,-0.020,135,188,135,194
22841997,0.000,0.000,0.970,0.000,0.000,-0.000,-0.499,0.000,0.005,-0.492,-0.001,-0.021,135,188,135,194
22857613,0.000,0.000,0.970,0.000,0.000,-0.000,-0.500,0.000,0.005,-0.493,-0.001,-0.021,135,188,135,194
22865420,0.000,0.000,0.970,0.000,0.000,-0.000,-0.500,0.000,0.005,-0.493,-0.001,-0.020,135,189,135,194
22873227,0.000,0.000,0.970,0.000,0.000,-0.000,-0.500,0.000,0.005,-0.493,-0.001,-0.020,135,188,135,194
22881037,0.000,0.000,0.970,0.000,0.000,-0.000,-0.500,0.000,0.005,-0.493,-0.001,-0.020,135,189,135,194
22896647,0.000,0.000,0.970,0.000,0.000,-0.000,-0.500,0.000,0.004,-0.493,-0.001,-0.019,135,189,135,194
22904457,0.000,0.000,0.970,0.000,0.000,-0.000,-0.499,0.000,0.004,-0.493,-0.001,-0.019,135,189,135,194
22912267,0.000,0.000,0.970,0.000,0.000,-0.000,-0.499,0.000,0.005,-0.492,-0.001,-0.020,135,188,135,194
22920073,0.000,0.000,0.970,0.000,0.000,-0.000,-0.498,0.000,0.005,-0.492,-0.001,-0.020,135,188,135,194
22935687,0.000,0.000,0.970,0.000,0.000,-0.000,-0.496,0.000,0.004,-0.490,-0.001,-0.019,135,188,135,193
22943493,0.000,0.000,0.970,0.000,0.000,-0.000,-0.495,0.000,0.004,-0.489,-0.001,-0.019,135,188,135,193
22951300,0.000,0.000,0.970,0.000,0.000,-0.000,-0.494,0.000,0.005,-0.488,-0.001,-0.020,135,188,135,193
22966916,0.000,0.000,0.970,0.000,0.000,-0.000,-0.491,0.000,0.004,-0.486,-0.001,-0.019,135,188,135,193
22974723,0.000,0.000,0.970,0.000,0.000,-0.000,-0.490,0.000,0.004,-0.484,-0.001,-0.019,135,187,135,193
22982531,0.000,0.000,0.970,0.000,0.000,-0.000,-0.488,0.000,0.004,-0.482,-0.001,-0.020,135,187,135,192
22990338,0.000,0.000,0.970,0.000,0.000,-0.000,-0.486,0.000,0.004,-0.481,-0.001,-0.020,135,187,135,192
23005952,0.000,0.000,0.970,0.000,0.000,-0.000,-0.482,0.000,0.004,-0.477,-0.001,-0.019,135,187,135,192
23013761,0.000,0.000,0.970,0.000,0.000,-0.000,-0.480,0.000,0.004,-0.475,-0.001,-0.019,135,187,135,191
23021569,0.000,0.000,0.970,0.000,0.000,-0.000,-0.477,0.000,0.004,-0.472,-0.001,-0.019,135,187,135,191
23037184,0.000,0.000,0.970,0.000,0.000,-0.000,-0.472,0.000,0.004,-0.467,-0.001,-0.020,135,186,135,191
23044989,0.000,0.000,0.970,0.000,0.000,-0.000,-0.470,0.000,0.005,-0.465,-0.001,-0.020,135,186,135,190
23052797,0.000,0.000,0.970,0.000,0.000,-0.000,-0.467,0.000,0.005,-0.462,-0.001,-0.020,135,186,135,190
23060604,0.000,0.000,0.970,0.000,0.000,-0.000,-0.464,0.000,0.005,-0.459,-0.001,-0.020,135,185,135,190
23076219,0.000,0.000,0.970,0.000,0.000,-0.000,-0.457,0.000,0.005,-0.453,-0.001,-0.020,135,184,135,189
23084026,0.000,0.000,0.970,0.000,0.000,-0.000,-0.454,0.000,0.004,-0.450,-0.001,-0.020,135,184,135,188
23091834,0.000,0.000,0.970,0.000,0.000,-0.000,-0.450,0.000,0.005,-0.446,-0.001,-0.020,135,184,135,188
23107450,0.000,0.000,0.970,0.000,0.000,-0.000,-0.443,0.000,0.005,-0.439,-0.001,-0.020,135,183,135,187
23115256,0.000,0.000,0.970,0.000,0.000,-0.000,-0.439,0.000,0.005,-0.435,-0.001,-0.021,135,182,135,187
23123062,0.000,0.000,0.970,0.000,0.000,-0.000,-0.435,0.000,0.005,-0.431,-0.001,-0.021,135,182,135,187
23130867,0.000,0.000,0.970,0.000,0.000,-0.000,-0.431,0.000,0.005,-0.427,-0.001,-0.020,135,181,135,187
23146485,0.000,0.000,0.970,0.000,0.000,-0.000,-0.423,0.000,0.005,-0.419,-0.001,-0.021,135,180,135,186
23154291,0.000,0.000,0.970,0.000,0.000,-0.000,-0.418,0.000,0.005,-0.415,-0.001,-0.020,135,180,135,185
23162096,0.000,0.000,0.970,0.000,0.000,-0.000,-0.414,0.000,0.005,-0.410,-0.001,-0.020,135,179,135,184
23177712,0.000,0.000,0.970,0.000,0.000,-0.000,-0.404,0.000,0.005,-0.401,-0.001,-0.020,135,178,135,183
23185521,0.000,0.000,0.970,0.000,0.000,-0.000,-0.399,0.000,0.005,-0.396,-0.001,-0.020,135,177,135,183
23193327,0.000,0.000,0.970,0.000,0.000,-0.000,-0.394,0.000,0.004,-0.391,-0.001,-0.020,135,177,135,182
23201130,0.000,0.000,0.970,0.000,0.000,-0.000,-0.389,0.000,0.004,-0.386,-0.001,-0.019,135,176,135,181
23216748,0.000,0.000,0.970,0.000,0.000,-0.000,-0.379,0.000,0.003,-0.376,-0.001,-0.018,135,175,135,180
23224555,0.000,0.000,0.970,0.000,0.000,-0.000,-0.374,0.000,0.003,-0.371,-0.001,-0.018,135,175,135,179
23232363,0.000,0.000,0.970,0.000,0.000,-0.000,-0.368,0.000,0.003,-0.365,-0.001,-0.018,135,175,135,179
