t_us, Height, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.x, Omega.y, Omega.z, Acc.x, Acc.y, Acc.z
33810059,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.170,0.101,9.816
33825885,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.169,0.090,9.824
33833799,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.160,0.086,9.845
33841715,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.155,0.082,9.841
33857541,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.155,0.097,9.848
33865455,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.148,0.096,9.850
33873368,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.141,0.084,9.846
33881283,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.000,-0.147,0.089,9.844
33897110,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.140,0.090,9.839
33905025,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.000,-0.139,0.095,9.825
33912934,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.152,0.108,9.844
33920851,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.145,0.103,9.824
33936676,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.151,0.104,9.851
33944591,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.133,0.078,9.840
33952511,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.167,0.094,9.834
33960423,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.170,0.090,9.837
33976246,0.020,0.000,0.000,0.000,0.000,-0.015,0.003,-0.000,-0.168,0.083,9.829
33984159,0.020,0.000,0.000,0.000,0.000,-0.015,0.003,-0.000,-0.164,0.078,9.846
33992072,0.020,0.000,0.000,0.000,0.000,-0.015,0.003,-0.001,-0.177,0.090,9.856
34007901,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.159,0.088,9.851
34015813,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.145,0.096,9.851
34023729,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.141,0.090,9.843
34031640,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.145,0.093,9.851
34047468,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.168,0.093,9.854
34055381,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.172,0.097,9.844
34063296,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.168,0.111,9.853
34071208,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.166,0.101,9.859
34087036,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.171,0.104,9.848
34094950,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.155,0.090,9.854
34102863,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.162,0.110,9.847
34110776,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.150,0.102,9.849
34126604,0.020,0.000,0.000,0.000,0.000,-0.016,0.005,-0.001,-0.154,0.093,9.865
34134517,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.159,0.099,9.851
34142429,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.168,0.094,9.849
34150342,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.157,0.086,9.860
34166170,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.179,0.105,9.824
34174084,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.156,0.089,9.838
34181996,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.161,0.091,9.845
34197824,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.164,0.087,9.849
34205738,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.167,0.100,9.834
34213652,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.149,0.079,9.831
34221565,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.160,0.089,9.857
34237390,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.144,0.084,9.851
34245305,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.155,0.098,9.862
34253219,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.000,-0.127,0.080,9.846
34261133,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.000,-0.134,0.089,9.855
34276958,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.154,0.105,9.872
34284872,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.140,0.088,9.860
34292786,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.144,0.096,9.853
34300698,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.148,0.092,9.854
34316523,0.020,0.000,0.000,0.000,0.000,-0.018,0.003,-0.001,-0.123,0.083,9.844
34324436,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.124,0.075,9.826
34332350,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.146,0.091,9.833
34348177,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.150,0.090,9.832
34356092,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.136,0.078,9.840
34364006,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,0.001,-0.138,0.084,9.843
34371922,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,0.000,-0.164,0.098,9.839
34387744,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.153,0.100,9.846
34395657,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.150,0.089,9.856
34403569,0.020,0.000,0.000,0.000,0.000,-0.016,0.002,-0.001,-0.154,0.098,9.839
34411485,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.149,0.087,9.853
34427309,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.155,0.097,9.847
34435221,0.020,0.000,0.000,0.000,0.000,-0.016,0.002,-0.000,-0.157,0.099,9.844
34443138,0.020,0.000,0.000,0.000,0.000,-0.016,0.002,0.000,-0.158,0.088,9.863
34451047,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.173,0.099,9.856
34466878,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.000,-0.141,0.095,9.846
34474791,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.140,0.103,9.852
34482703,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.144,0.108,9.866
34490613,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.130,0.102,9.833
34506442,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.129,0.105,9.857
34514355,0.020,0.000,0.000,0.000,0.000,-0.018,0.003,-0.001,-0.130,0.109,9.861
34522271,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.131,0.110,9.841
34530184,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.127,0.109,9.863
34546007,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.110,0.103,9.849
34553922,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.133,0.116,9.835
34561833,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.124,0.107,9.861
34577660,0.020,0.000,0.000,0.000,0.000,-0.018,0.004,-0.001,-0.117,0.097,9.835
34585572,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.131,0.110,9.814
34593486,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.142,0.106,9.831
34601399,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.145,0.097,9.835
34617226,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.162,0.108,9.844
34625138,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.163,0.101,9.828
34633051,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.138,0.087,9.856
34640964,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.151,0.097,9.834
34656790,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.156,0.099,9.837
34664704,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.136,0.084,9.849
34672617,0.020,0.000,0.000,0.000,0.000,-0.016,0.005,-0.002,-0.143,0.095,9.847
34680529,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.141,0.081,9.841
34696355,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.138,0.081,9.829
34704270,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.124,0.085,9.842
34712182,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.125,0.079,9.836
34720092,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.121,0.082,9.842
34735922,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.129,0.098,9.830
34743833,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.149,0.114,9.849
34751746,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.132,0.093,9.841
34767571,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.141,0.101,9.837
34775483,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.148,0.107,9.854
34783398,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.133,0.099,9.838
34791313,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.130,0.096,9.864
34807136,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.141,0.097,9.851
34815052,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.000,-0.135,0.086,9.838
34822963,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.149,0.107,9.825
34830876,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.144,0.100,9.842
34846700,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.149,0.102,9.828
34854614,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.140,0.096,9.839
34862528,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.137,0.107,9.842
34870441,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.146,0.116,9.860
34886266,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.140,0.102,9.831
34894180,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.142,0.080,9.845
34902094,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.148,0.088,9.840
34910007,0.020,0.000,0.000,0.000,0.000,-0.018,0.004,-0.001,-0.138,0.088,9.874
34925833,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.155,0.101,9.840
34933742,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.142,0.087,9.853
34941656,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.158,0.102,9.844
34957484,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.148,0.099,9.843
34965397,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.145,0.104,9.847
34973310,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.166,0.121,9.829
34981221,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.142,0.101,9.834
34997048,0.020,0.000,0.000,0.000,0.000,-0.017,0.002,-0.001,-0.140,0.095,9.835
35004961,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.168,0.109,9.824
35012874,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.157,0.095,9.856
35020787,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.168,0.106,9.829
35036612,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.165,0.114,9.824
35044525,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.145,0.107,9.820
35052439,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.140,0.114,9.814
35060352,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.150,0.120,9.813
35076177,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.147,0.113,9.852
35084091,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.141,0.113,9.821
35092009,0.020,0.000,0.000,0.000,0.000,-0.017,0.002,-0.002,-0.138,0.107,9.824
35107828,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.150,0.106,9.853
35115739,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.146,0.100,9.852
35123654,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.147,0.099,9.862
35131567,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.150,0.097,9.851
35147393,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.160,0.108,9.837
35155304,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.152,0.098,9.831
35163216,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.159,0.115,9.836
35171130,0.020,0.000,0.000,0.000,0.000,-0.018,0.004,-0.001,-0.134,0.092,9.858
35186952,0.020,0.000,0.000,0.000,0.000,-0.018,0.003,-0.002,-0.144,0.104,9.831
35194867,0.020,0.000,0.000,0.000,0.000,-0.018,0.003,-0.002,-0.155,0.117,9.838
35202779,0.020,0.000,0.000,0.000,0.000,-0.018,0.004,-0.002,-0.140,0.092,9.846
35210691,0.020,0.000,0.000,0.000,0.000,-0.018,0.003,-0.002,-0.149,0.105,9.827
35226516,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.159,0.101,9.830
35234427,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.145,0.079,9.826
35242340,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.170,0.110,9.837
35250253,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.146,0.091,9.835
35266077,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.143,0.087,9.849
35273991,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.151,0.076,9.839
35281903,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.153,0.081,9.851
35297729,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.152,0.079,9.840
35305638,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.151,0.081,9.844
35313553,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.158,0.086,9.832
35321466,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.161,0.093,9.859
35337290,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.184,0.087,9.854
35345763,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.183,0.085,9.853
35353116,0.020,0.000,0.000,0.000,0.000,-0.015,0.004,-0.001,-0.186,0.093,9.849
35361026,0.020,0.000,0.000,0.000,0.000,-0.015,0.004,-0.002,-0.180,0.095,9.844
35376851,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.000,-0.171,0.075,9.843
35384762,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.188,0.094,9.852
35392679,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.173,0.082,9.864
35400590,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.179,0.097,9.833
35416414,0.020,0.000,0.000,0.000,0.000,-0.015,0.003,-0.000,-0.164,0.080,9.834
35424325,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.186,0.104,9.859
35432239,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.169,0.092,9.848
35440151,0.020,0.000,0.000,0.000,0.000,-0.015,0.004,-0.000,-0.155,0.082,9.836
35455978,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.155,0.089,9.860
35463891,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.159,0.088,9.849
35471804,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.166,0.098,9.843
35487626,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.149,0.096,9.837
35495540,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.161,0.105,9.844
35503452,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.152,0.100,9.864
35511364,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.172,0.103,9.868
35527190,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.166,0.097,9.837
35535101,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.178,0.108,9.832
35543011,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.157,0.099,9.843
35550927,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.159,0.105,9.854
35566751,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.160,0.103,9.835
35574661,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.153,0.097,9.847
35582572,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.148,0.099,9.852
35590487,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.136,0.083,9.838
35606309,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.144,0.106,9.852
35614223,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.130,0.092,9.849
35622134,0.020,0.000,0.000,0.000,0.000,-0.018,0.004,-0.002,-0.146,0.102,9.855
35630045,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.139,0.098,9.837
35645870,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.165,0.103,9.823
35653782,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.156,0.093,9.816
35661696,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.141,0.092,9.830
35677521,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.123,0.097,9.832
35685438,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.139,0.108,9.835
35693344,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.144,0.102,9.830
35701257,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.162,0.113,9.833
35717082,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.146,0.100,9.831
35724993,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.164,0.102,9.830
35732905,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.165,0.110,9.839
35740816,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.160,0.102,9.836
35756642,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.170,0.106,9.825
35764554,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.148,0.084,9.845
35772466,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.162,0.100,9.831
35780379,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.150,0.097,9.836
35796201,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.136,0.090,9.835
35804114,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.142,0.099,9.817
35812026,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.144,0.095,9.838
35827850,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.144,0.092,9.826
35835763,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.148,0.094,9.824
35843673,0.020,0.000,0.000,0.000,0.000,-0.015,0.003,-0.001,-0.156,0.094,9.824
35851586,0.020,0.000,0.000,0.000,0.000,-0.015,0.004,-0.001,-0.164,0.094,9.830
35867411,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.144,0.080,9.838
35875323,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.138,0.086,9.842
35883233,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.145,0.102,9.830
35891146,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.146,0.107,9.839
35906972,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.135,0.083,9.832
35914883,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.150,0.085,9.856
35922794,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.153,0.093,9.841
35930707,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.155,0.086,9.876
35946531,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.156,0.086,9.852
35954444,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.169,0.095,9.871
35962351,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.167,0.090,9.826
35970267,0.020,0.000,0.000,0.000,0.000,-0.015,0.003,-0.002,-0.162,0.088,9.812
35986092,0.020,0.000,0.000,0.000,0.000,-0.017,0.002,-0.001,-0.142,0.070,9.860
35994003,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.154,0.081,9.867
36001917,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.169,0.097,9.856
36017740,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.168,0.092,9.854
36025651,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.179,0.105,9.838
36033562,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.155,0.085,9.855
36041475,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.149,0.083,9.864
36057300,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.145,0.097,9.837
36065211,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.158,0.094,9.847
36073122,0.020,0.000,0.000,0.000,0.000,-0.017,0.002,-0.002,-0.176,0.106,9.834
36081034,0.020,0.000,0.000,0.000,0.000,-0.017,0.002,-0.002,-0.160,0.086,9.836
36096860,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.157,0.096,9.846
36104771,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.002,-0.177,0.106,9.832
36112682,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.161,0.094,9.833
36120595,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.002,-0.165,0.098,9.822
36136417,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.149,0.085,9.819
36144329,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.160,0.098,9.816
36152241,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.154,0.102,9.812
36160154,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.152,0.097,9.821
36175976,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.150,0.103,9.807
36183888,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.145,0.088,9.815
36191799,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.153,0.086,9.812
36207621,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.140,0.088,9.835
36215534,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.143,0.090,9.827
36223446,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.150,0.091,9.839
36231357,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.150,0.096,9.838
36247186,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.144,0.094,9.856
36255094,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.143,0.099,9.842
36263004,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.139,0.098,9.841
36270916,0.020,0.000,0.000,0.000,0.000,-0.016,0.004,-0.001,-0.134,0.091,9.827
36286740,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.119,0.090,9.851
36294653,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.132,0.089,9.842
36302564,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.126,0.086,9.831
36310474,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.135,0.096,9.852
36326298,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.132,0.102,9.850
36334209,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.132,0.098,9.853
36342120,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.123,0.085,9.847
36350033,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.133,0.099,9.833
36365855,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.146,0.092,9.826
36373767,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.141,0.091,9.834
36381679,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.157,0.099,9.841
36397501,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.140,0.090,9.827
36405414,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.147,0.102,9.850
36413327,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.146,0.091,9.817
36421237,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.001,-0.152,0.092,9.836
36437062,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.000,-0.153,0.091,9.831
36444971,0.020,0.000,0.000,0.000,0.000,-0.017,0.002,-0.001,-0.149,0.105,9.835
36452883,0.020,0.000,0.000,0.000,0.000,-0.017,0.004,-0.001,-0.167,0.112,9.846
36460796,0.020,0.000,0.000,0.000,0.000,-0.018,0.003,-0.002,-0.168,0.117,9.838
36476620,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.158,0.097,9.835
36484528,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.158,0.106,9.839
36492442,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.155,0.091,9.833
36500351,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.002,-0.151,0.099,9.839
36516178,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.159,0.103,9.851
36524089,0.020,0.000,0.000,0.000,0.000,-0.016,0.003,-0.001,-0.164,0.102,9.842
36532001,0.020,0.000,0.000,0.000,0.000,-0.017,0.003,-0.002,-0.174,0.110,9.848
