t_us, Height, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.x, Omega.y, Omega.z, Acc.x, Acc.y, Acc.z
46732582,1.160,0.894,-1.069,-0.505,-1.178,0.352,-0.064,2.955,-0.063,1.084,7.716
46740421,1.157,0.865,-1.078,-0.336,-1.007,0.359,-0.082,2.957,-0.061,1.092,7.677
46756096,1.154,0.806,-1.093,-0.502,-1.004,0.376,-0.126,2.961,-0.067,1.101,7.680
46763936,1.153,0.776,-1.100,-0.334,-1.003,0.383,-0.150,2.963,-0.070,1.105,7.752
46771776,1.152,0.747,-1.105,-0.334,-1.002,0.387,-0.175,2.965,-0.066,1.111,7.889
46787449,1.146,0.687,-1.112,-0.498,-0.831,0.387,-0.229,2.968,-0.051,1.120,8.257
46795284,1.144,0.658,-1.115,-0.332,-0.829,0.383,-0.258,2.970,-0.037,1.124,8.453
46803125,1.140,0.628,-1.116,-0.661,-0.992,0.376,-0.288,2.973,-0.035,1.128,8.647
46810962,1.137,0.598,-1.116,-0.495,-0.659,0.368,-0.317,2.975,-0.022,1.131,8.834
46826640,1.133,0.537,-1.116,-0.822,-0.822,0.347,-0.372,2.980,0.010,1.146,9.181
46834479,1.129,0.506,-1.114,-0.983,-0.655,0.334,-0.398,2.982,0.013,1.152,9.324
46842316,1.127,0.474,-1.111,-0.817,-0.817,0.318,-0.420,2.985,0.026,1.155,9.487
46850154,1.122,0.442,-1.108,-0.813,-0.488,0.300,-0.439,2.987,0.042,1.169,9.665
46865831,1.113,0.378,-1.097,-0.968,-0.484,0.259,-0.462,2.993,0.067,1.180,9.956
46873668,1.109,0.346,-1.090,-0.804,-0.482,0.237,-0.464,2.997,0.079,1.180,10.073
46881507,1.103,0.314,-1.081,-0.800,-0.320,0.215,-0.458,3.000,0.078,1.177,10.177
46897182,1.093,0.252,-1.063,-0.793,-0.317,0.174,-0.438,3.007,0.104,1.175,10.319
46905021,1.089,0.221,-1.052,-0.790,-0.316,0.153,-0.421,3.011,0.096,1.176,10.411
46912859,1.087,0.191,-1.040,-0.945,-0.315,0.133,-0.400,3.015,0.101,1.173,10.485
46920697,1.088,0.161,-1.027,-0.789,0.000,0.113,-0.375,3.019,0.121,1.177,10.580
46936373,1.089,0.101,-0.997,-0.632,0.000,0.075,-0.326,3.027,0.132,1.186,10.701
46944208,1.089,0.072,-0.981,-0.948,0.000,0.058,-0.303,3.031,0.130,1.182,10.738
46952048,1.086,0.044,-0.963,-0.788,0.000,0.042,-0.280,3.034,0.130,1.178,10.777
46967724,1.083,-0.011,-0.927,-0.942,0.000,0.020,-0.239,3.041,0.153,1.189,10.796
46975560,1.082,-0.037,-0.908,-0.628,0.000,0.014,-0.220,3.045,0.163,1.190,10.813
46983397,1.079,-0.062,-0.887,-0.626,0.313,0.009,-0.202,3.048,0.161,1.194,10.783
46991240,1.076,-0.087,-0.867,-0.780,0.000,0.007,-0.183,3.051,0.167,1.196,10.759
47006917,1.068,-0.132,-0.824,-0.774,0.000,0.011,-0.149,3.056,0.167,1.198,10.653
47014756,1.065,-0.154,-0.801,-0.618,0.309,0.017,-0.138,3.058,0.164,1.206,10.565
47022593,1.064,-0.174,-0.778,-0.463,0.309,0.024,-0.128,3.060,0.151,1.217,10.498
47030433,1.063,-0.193,-0.755,-0.616,0.308,0.033,-0.119,3.062,0.149,1.217,10.426
47046108,1.056,-0.229,-0.709,-0.459,0.306,0.049,-0.103,3.066,0.152,1.219,10.385
47053946,1.054,-0.245,-0.686,-0.612,0.000,0.055,-0.095,3.067,0.158,1.218,10.403
47061784,1.053,-0.261,-0.664,-0.458,0.000,0.061,-0.089,3.068,0.163,1.221,10.425
47077454,1.043,-0.288,-0.619,-0.454,0.000,0.074,-0.085,3.071,0.184,1.217,10.570
47085300,1.036,-0.301,-0.598,-0.601,0.000,0.079,-0.087,3.073,0.186,1.222,10.710
47093136,1.031,-0.313,-0.577,-0.598,0.000,0.083,-0.090,3.074,0.202,1.219,10.830
47100974,1.028,-0.324,-0.557,-0.447,0.000,0.088,-0.094,3.076,0.218,1.225,10.927
47116651,1.021,-0.344,-0.515,-0.296,0.592,0.095,-0.104,3.079,0.224,1.225,10.914
47124489,1.018,-0.352,-0.493,-0.295,0.885,0.095,-0.107,3.080,0.216,1.225,10.819
47132326,1.015,-0.360,-0.469,-0.294,0.736,0.092,-0.106,3.082,0.192,1.231,10.679
47140166,1.014,-0.366,-0.445,-0.294,0.882,0.085,-0.105,3.084,0.196,1.236,10.497
47155841,1.012,-0.375,-0.396,0.000,0.587,0.061,-0.096,3.088,0.129,1.246,10.023
47163678,1.011,-0.377,-0.371,0.000,0.587,0.044,-0.091,3.091,0.113,1.245,9.748
47171517,1.011,-0.378,-0.346,0.000,0.586,0.025,-0.088,3.093,0.090,1.241,9.456
47187191,1.005,-0.378,-0.298,-0.292,0.583,-0.016,-0.090,3.099,0.057,1.249,8.999
47195031,1.004,-0.377,-0.273,0.000,0.582,-0.036,-0.095,3.102,0.050,1.247,8.818
47202868,1.000,-0.375,-0.249,0.000,0.870,-0.056,-0.100,3.104,0.043,1.252,8.691
47210706,0.997,-0.372,-0.224,0.000,0.723,-0.073,-0.104,3.107,0.045,1.250,8.633
47226383,0.990,-0.365,-0.175,0.000,0.718,-0.097,-0.108,3.113,0.056,1.256,8.580
47234219,0.987,-0.361,-0.150,0.000,0.716,-0.101,-0.109,3.115,0.062,1.258,8.563
47242056,0.985,-0.356,-0.126,0.000,0.714,-0.101,-0.109,3.117,0.065,1.261,8.579
47257733,0.979,-0.345,-0.079,0.000,0.710,-0.088,-0.108,3.121,0.088,1.255,8.646
47265571,0.977,-0.338,-0.056,0.283,0.708,-0.074,-0.103,3.123,0.088,1.251,8.712
47273408,0.975,-0.330,-0.033,0.283,0.848,-0.059,-0.097,3.125,0.105,1.245,8.790
47281250,0.970,-0.322,-0.011,0.281,0.703,-0.042,-0.087,3.126,0.107,1.242,8.899
47296926,0.965,-0.303,0.033,0.420,0.700,-0.018,-0.061,3.129,0.119,1.243,9.152
47304759,0.964,-0.292,0.055,0.279,0.699,-0.012,-0.043,3.130,0.130,1.241,9.287
47312600,0.959,-0.282,0.075,0.000,0.556,-0.008,-0.023,3.131,0.152,1.241,9.380
47320439,0.954,-0.270,0.096,0.830,1.106,-0.007,0.001,3.132,0.152,1.238,9.521
47336114,0.947,-0.243,0.135,0.686,0.549,-0.015,0.048,3.135,0.164,1.231,9.703
47343956,0.942,-0.228,0.153,0.683,0.683,-0.024,0.068,3.137,0.172,1.235,9.783
47351792,0.938,-0.212,0.171,0.816,0.408,-0.033,0.085,3.139,0.183,1.241,9.829
47367469,0.931,-0.177,0.204,0.810,0.675,-0.041,0.111,3.142,0.206,1.239,9.944
47375307,0.928,-0.158,0.220,0.942,0.673,-0.041,0.123,3.144,0.216,1.233,10.002
47383144,0.925,-0.138,0.236,1.073,0.805,-0.038,0.134,3.145,0.218,1.235,10.101
47390982,0.921,-0.117,0.251,0.935,0.534,-0.032,0.144,3.146,0.227,1.241,10.207
47406657,0.915,-0.073,0.280,1.062,0.531,-0.020,0.160,3.149,0.254,1.232,10.525
47414494,0.914,-0.050,0.293,0.927,0.662,-0.015,0.168,3.150,0.271,1.233,10.713
47422332,0.916,-0.026,0.306,1.062,0.531,-0.011,0.176,3.151,0.282,1.232,10.862
47430169,0.917,-0.002,0.318,1.197,0.532,-0.009,0.185,3.152,0.289,1.230,10.988
47445847,0.913,0.047,0.341,1.060,0.662,-0.003,0.212,3.154,0.299,1.226,11.139
47453683,0.909,0.072,0.352,1.187,0.659,0.002,0.226,3.155,0.302,1.229,11.121
47461521,0.907,0.098,0.362,1.315,0.526,0.008,0.238,3.156,0.303,1.232,11.048
47477196,0.900,0.151,0.381,1.305,0.522,0.022,0.262,3.158,0.297,1.223,10.948
47485036,0.897,0.179,0.390,1.431,0.390,0.031,0.272,3.158,0.296,1.230,10.924
47492871,0.895,0.206,0.398,1.298,0.519,0.039,0.279,3.159,0.302,1.230,10.896
47500710,0.891,0.234,0.405,1.420,0.387,0.049,0.285,3.159,0.309,1.233,10.871
47516386,0.882,0.289,0.417,1.279,0.256,0.072,0.290,3.160,0.306,1.225,10.920
47524223,0.879,0.316,0.421,1.274,0.000,0.085,0.291,3.160,0.313,1.227,11.063
47532061,0.876,0.343,0.423,1.270,0.000,0.099,0.291,3.161,0.326,1.228,11.245
47547735,0.868,0.397,0.425,1.384,0.000,0.124,0.286,3.160,0.348,1.225,11.669
47555574,0.865,0.424,0.425,1.380,0.000,0.132,0.279,3.161,0.369,1.226,11.921
47563413,0.864,0.451,0.423,1.378,0.000,0.136,0.270,3.161,0.393,1.223,12.179
47571250,0.860,0.477,0.421,1.247,0.000,0.136,0.255,3.161,0.403,1.216,12.424
47586925,0.855,0.527,0.413,1.115,-0.248,0.140,0.214,3.162,0.433,1.212,12.573
47594764,0.853,0.551,0.407,1.361,-0.371,0.151,0.189,3.162,0.425,1.212,12.448
47602602,0.852,0.575,0.399,1.236,-0.371,0.162,0.168,3.163,0.422,1.212,12.521
47610438,0.849,0.598,0.390,1.231,-0.492,0.174,0.146,3.163,0.420,1.213,12.429
47626114,0.844,0.642,0.368,1.102,-0.490,0.195,0.103,3.163,0.385,1.225,12.285
47633953,0.843,0.662,0.355,1.222,-0.611,0.203,0.087,3.163,0.369,1.223,12.200
47641794,0.842,0.682,0.342,1.099,-0.488,0.211,0.076,3.163,0.337,1.221,12.082
47657468,0.836,0.721,0.312,1.212,-0.606,0.225,0.066,3.164,0.305,1.227,11.728
47665303,0.834,0.739,0.296,1.330,-0.605,0.233,0.066,3.164,0.278,1.219,11.480
47673142,0.833,0.757,0.279,1.208,-0.604,0.243,0.069,3.164,0.272,1.217,11.287
47680980,0.832,0.774,0.262,1.206,-0.483,0.254,0.072,3.164,0.266,1.210,11.062
47696652,0.831,0.807,0.226,1.205,-0.602,0.276,0.078,3.165,0.229,1.203,10.764
47704490,0.828,0.823,0.207,1.200,-0.600,0.286,0.081,3.165,0.231,1.200,10.694
47712328,0.825,0.837,0.189,1.077,-0.598,0.297,0.084,3.165,0.232,1.206,10.616
47720166,0.824,0.851,0.169,1.075,-0.717,0.307,0.084,3.166,0.228,1.202,10.552
47735841,0.819,0.876,0.131,1.069,-0.712,0.324,0.079,3.166,0.221,1.207,10.397
47743677,0.816,0.888,0.111,1.065,-0.710,0.331,0.078,3.167,0.206,1.202,10.351
47751517,0.814,0.899,0.091,0.945,-0.708,0.337,0.076,3.167,0.188,1.205,10.245
47767192,0.809,0.918,0.050,0.939,-0.939,0.345,0.079,3.168,0.152,1.203,10.061
47775030,0.806,0.926,0.029,1.052,-0.935,0.347,0.085,3.169,0.137,1.193,9.964
47782868,0.804,0.934,0.008,0.933,-0.933,0.348,0.096,3.169,0.121,1.185,9.834
47790704,0.803,0.940,-0.014,0.815,-0.932,0.350,0.113,3.170,0.115,1.185,9.716
47806384,0.796,0.951,-0.059,0.808,-1.155,0.354,0.158,3.172,0.102,1.178,9.407
47814219,0.795,0.955,-0.082,0.806,-1.037,0.358,0.185,3.173,0.095,1.174,9.226
47822060,0.790,0.959,-0.106,0.802,-1.031,0.364,0.212,3.173,0.092,1.167,9.078
47837734,0.785,0.963,-0.152,0.683,-1.024,0.378,0.254,3.175,0.073,1.165,8.822
47845570,0.780,0.963,-0.175,0.679,-1.019,0.386,0.265,3.175,0.071,1.156,8.731
47853407,0.777,0.963,-0.198,0.676,-1.014,0.396,0.269,3.176,0.073,1.160,8.677
47861247,0.775,0.962,-0.221,0.562,-1.012,0.402,0.268,3.176,0.075,1.171,8.696
47876923,0.767,0.958,-0.266,0.556,-1.001,0.409,0.257,3.177,0.064,1.171,8.804
47884759,0.765,0.954,-0.287,0.555,-0.999,0.408,0.249,3.178,0.075,1.165,8.913
47892598,0.761,0.950,-0.309,0.551,-1.103,0.406,0.242,3.179,0.083,1.167,9.020
47900437,0.757,0.946,-0.331,0.659,-1.098,0.400,0.234,3.180,0.089,1.160,9.157
47916114,0.749,0.935,-0.375,0.543,-1.194,0.394,0.211,3.182,0.096,1.165,9.293
47923951,0.743,0.929,-0.397,0.539,-1.185,0.391,0.199,3.183,0.100,1.164,9.412
47931786,0.739,0.923,-0.418,0.429,-1.286,0.391,0.183,3.184,0.101,1.169,9.470
47947464,0.731,0.908,-0.461,0.424,-1.167,0.401,0.148,3.186,0.113,1.172,9.615
47955298,0.728,0.900,-0.483,0.422,-1.372,0.410,0.126,3.186,0.128,1.173,9.668
47963136,0.726,0.892,-0.505,0.316,-1.368,0.421,0.099,3.187,0.121,1.182,9.730
47970975,0.721,0.882,-0.526,0.209,-1.359,0.434,0.067,3.187,0.114,1.186,9.769
47986650,0.712,0.860,-0.569,0.000,-1.239,0.463,-0.014,3.187,0.128,1.196,9.893
47994489,0.709,0.847,-0.590,0.000,-1.233,0.473,-0.066,3.187,0.124,1.204,9.995
48002324,0.703,0.832,-0.610,-0.204,-1.121,0.482,-0.120,3.186,0.123,1.207,10.104
48010162,0.699,0.816,-0.630,-0.405,-1.216,0.488,-0.172,3.186,0.129,1.211,10.248
48025838,0.689,0.780,-0.667,-0.400,-1.100,0.489,-0.254,3.186,0.135,1.217,10.606
48033674,0.684,0.760,-0.685,-0.396,-1.090,0.483,-0.280,3.186,0.133,1.210,10.764
48041512,0.679,0.739,-0.701,-0.493,-0.985,0.474,-0.303,3.187,0.137,1.216,10.856
48057188,0.670,0.695,-0.732,-0.485,-0.971,0.454,-0.358,3.187,0.125,1.221,10.827
48065025,0.664,0.671,-0.745,-0.385,-0.866,0.443,-0.392,3.188,0.142,1.221,10.793
48072863,0.660,0.648,-0.758,-0.478,-0.861,0.432,-0.426,3.188,0.139,1.226,10.788
48080698,0.657,0.622,-0.772,-1.047,-1.714,0.421,-0.457,3.189,0.131,1.233,10.744
48096373,0.653,0.570,-0.795,-0.568,-0.853,0.398,-0.505,3.191,0.114,1.247,10.691
48104209,0.652,0.543,-0.806,-0.568,-0.757,0.384,-0.522,3.191,0.106,1.249,10.687
48112047,0.649,0.516,-0.815,-0.564,-0.846,0.367,-0.533,3.192,0.101,1.255,10.657
48127721,0.639,0.462,-0.830,-0.556,-0.741,0.329,-0.544,3.195,0.088,1.260,10.569
48135560,0.633,0.435,-0.837,-0.735,-0.827,0.309,-0.541,3.197,0.064,1.256,10.519
48143396,0.629,0.408,-0.842,-0.639,-0.730,0.289,-0.531,3.199,0.066,1.262,10.444
48151236,0.624,0.380,-0.847,-0.814,-0.814,0.272,-0.516,3.200,0.055,1.263,10.340
48166912,0.617,0.324,-0.855,-0.805,-0.626,0.249,-0.466,3.204,0.044,1.261,10.132
48174749,0.612,0.296,-0.857,-0.798,-0.532,0.244,-0.434,3.206,0.033,1.256,10.048
48182584,0.608,0.268,-0.858,-0.882,-0.529,0.243,-0.401,3.207,0.033,1.261,9.923
48190424,0.603,0.240,-0.858,-0.787,-0.437,0.246,-0.364,3.208,0.028,1.265,9.852
48206104,0.593,0.183,-0.855,-0.860,-0.516,0.262,-0.289,3.210,0.029,1.268,9.714
48213938,0.589,0.154,-0.852,-0.940,-0.427,0.275,-0.252,3.211,0.025,1.267,9.710
48221778,0.586,0.126,-0.849,-0.935,-0.510,0.288,-0.217,3.212,0.028,1.256,9.708
48237452,0.578,0.070,-0.841,-0.922,-0.503,0.312,-0.155,3.213,0.042,1.253,9.761
48245291,0.576,0.042,-0.836,-0.835,-0.417,0.322,-0.128,3.213,0.052,1.255,9.832
48253130,0.571,0.015,-0.830,-0.911,-0.414,0.332,-0.103,3.214,0.044,1.259,9.863
48260968,0.568,-0.012,-0.824,-0.905,-0.412,0.339,-0.079,3.214,0.054,1.264,9.939
48276644,0.559,-0.065,-0.810,-0.972,-0.405,0.354,-0.038,3.215,0.057,1.262,9.989
48284482,0.556,-0.091,-0.803,-0.968,-0.403,0.359,-0.021,3.215,0.056,1.267,9.995
48292321,0.554,-0.117,-0.795,-1.045,-0.321,0.363,-0.008,3.216,0.069,1.269,9.997
48300161,0.550,-0.142,-0.786,-1.037,-0.239,0.364,0.001,3.217,0.071,1.270,10.009
48315836,0.542,-0.193,-0.767,-1.179,-0.157,0.360,0.006,3.218,0.059,1.276,9.986
48323674,0.538,-0.219,-0.757,-1.171,-0.156,0.354,-0.000,3.218,0.052,1.280,9.974
48331513,0.536,-0.244,-0.746,-1.165,0.000,0.346,-0.012,3.219,0.054,1.284,9.951
48347189,0.528,-0.294,-0.721,-1.071,0.000,0.323,-0.051,3.220,0.050,1.302,9.939
48355025,0.525,-0.318,-0.708,-1.067,0.000,0.305,-0.080,3.221,0.036,1.316,9.977
48362867,0.521,-0.342,-0.694,-1.057,0.000,0.285,-0.112,3.222,0.041,1.318,10.028
48370705,0.518,-0.365,-0.680,-0.976,0.225,0.260,-0.148,3.223,0.042,1.329,10.089
48386380,0.509,-0.409,-0.648,-1.032,0.295,0.201,-0.228,3.226,0.041,1.340,10.219
48394217,0.506,-0.430,-0.631,-1.027,0.293,0.169,-0.268,3.227,0.055,1.343,10.281
48402057,0.501,-0.451,-0.613,-1.090,0.363,0.136,-0.305,3.229,0.049,1.351,10.361
48417731,0.495,-0.490,-0.575,-1.006,0.359,0.074,-0.367,3.233,0.052,1.356,10.483
48425572,0.491,-0.509,-0.555,-1.068,0.285,0.045,-0.392,3.234,0.048,1.365,10.541
48433410,0.488,-0.528,-0.535,-0.990,0.424,0.018,-0.414,3.236,0.053,1.374,10.581
48441247,0.485,-0.546,-0.515,-1.056,0.352,-0.011,-0.432,3.238,0.060,1.383,10.685
48456921,0.478,-0.579,-0.473,-0.969,0.415,-0.078,-0.461,3.242,0.080,1.384,10.862
48464762,0.475,-0.595,-0.452,-0.965,0.413,-0.116,-0.473,3.244,0.088,1.391,10.957
48472601,0.474,-0.611,-0.431,-1.030,0.481,-0.153,-0.482,3.247,0.109,1.396,11.007
48480439,0.470,-0.626,-0.409,-1.021,0.545,-0.190,-0.486,3.249,0.121,1.411,11.091
48496114,0.465,-0.654,-0.365,-1.011,0.606,-0.257,-0.479,3.255,0.148,1.409,11.217
48503953,0.463,-0.668,-0.342,-1.008,0.739,-0.288,-0.466,3.257,0.160,1.415,11.291
48511788,0.462,-0.681,-0.318,-0.938,0.737,-0.318,-0.445,3.260,0.173,1.425,11.394
48527469,0.456,-0.704,-0.270,-0.793,0.860,-0.373,-0.390,3.265,0.199,1.438,11.514
48535305,0.454,-0.714,-0.244,-0.724,0.922,-0.396,-0.360,3.268,0.211,1.444,11.510
48543143,0.453,-0.723,-0.219,-0.788,1.051,-0.414,-0.330,3.270,0.223,1.445,11.479
48550981,0.452,-0.732,-0.192,-0.655,0.983,-0.428,-0.302,3.273,0.229,1.443,11.417
48566657,0.448,-0.745,-0.138,-0.650,1.039,-0.433,-0.255,3.276,0.245,1.444,11.234
48574497,0.446,-0.750,-0.110,-0.582,1.034,-0.425,-0.235,3.277,0.237,1.441,11.128
48582335,0.444,-0.755,-0.083,-0.579,1.030,-0.408,-0.217,3.278,0.234,1.439,11.014
48590173,0.443,-0.758,-0.055,-0.514,1.027,-0.386,-0.201,3.278,0.224,1.433,10.930
48605847,0.441,-0.762,0.001,-0.448,1.088,-0.317,-0.172,3.277,0.210,1.429,10.777
48613687,0.441,-0.762,0.029,-0.384,1.087,-0.280,-0.159,3.275,0.202,1.421,10.695
48621525,0.441,-0.761,0.056,-0.383,1.086,-0.241,-0.146,3.274,0.209,1.405,10.696
48637201,0.440,-0.757,0.112,-0.319,1.149,-0.157,-0.116,3.270,0.201,1.400,10.695
48645041,0.440,-0.754,0.139,-0.319,1.149,-0.113,-0.102,3.268,0.208,1.394,10.697
48652877,0.440,-0.750,0.166,-0.255,1.085,-0.069,-0.090,3.265,0.200,1.389,10.722
48660717,0.440,-0.745,0.193,-0.255,1.149,-0.027,-0.078,3.263,0.204,1.382,10.763
48676394,0.437,-0.732,0.246,-0.190,1.077,0.051,-0.056,3.257,0.219,1.381,10.968
48684233,0.435,-0.724,0.272,-0.126,1.072,0.081,-0.047,3.255,0.219,1.379,11.083
48692070,0.433,-0.715,0.297,-0.126,1.131,0.104,-0.041,3.252,0.225,1.377,11.229
48707746,0.432,-0.696,0.346,0.000,1.064,0.127,-0.032,3.249,0.228,1.377,11.569
48715587,0.431,-0.685,0.370,0.000,1.000,0.129,-0.026,3.247,0.252,1.383,11.717
48723425,0.431,-0.673,0.393,0.000,1.124,0.124,-0.019,3.246,0.245,1.383,11.898
48731260,0.434,-0.660,0.415,0.189,1.132,0.111,-0.010,3.246,0.257,1.383,12.066
48746936,0.437,-0.632,0.460,0.253,1.267,0.067,0.014,3.246,0.292,1.383,12.387
48754778,0.438,-0.616,0.482,0.317,1.333,0.039,0.027,3.247,0.309,1.386,12.463
48762614,0.438,-0.600,0.504,0.381,1.208,0.011,0.041,3.248,0.321,1.386,12.461
48770453,0.439,-0.582,0.526,0.318,1.273,-0.017,0.054,3.249,0.324,1.388,12.419
48786130,0.442,-0.546,0.568,0.385,1.219,-0.068,0.073,3.252,0.329,1.388,12.195
48793967,0.445,-0.527,0.588,0.387,1.225,-0.089,0.078,3.254,0.334,1.386,12.006
48801805,0.446,-0.508,0.608,0.388,1.230,-0.107,0.082,3.256,0.328,1.378,11.877
48817483,0.448,-0.468,0.647,0.520,1.235,-0.141,0.088,3.258,0.320,1.384,11.636
48825319,0.449,-0.447,0.666,0.521,1.236,-0.160,0.094,3.260,0.324,1.379,11.513
48833159,0.449,-0.425,0.684,0.651,1.237,-0.177,0.102,3.261,0.331,1.384,11.377
48840997,0.452,-0.403,0.702,0.722,1.246,-0.193,0.112,3.262,0.325,1.379,11.246
48856673,0.456,-0.356,0.737,0.860,1.323,-0.222,0.135,3.264,0.328,1.375,10.956
48864511,0.460,-0.331,0.754,0.935,1.268,-0.233,0.148,3.265,0.319,1.379,10.816
48872349,0.463,-0.303,0.774,2.082,2.553,-0.241,0.163,3.266,0.299,1.383,10.674
48880187,0.465,-0.274,0.793,1.079,1.282,-0.248,0.180,3.266,0.301,1.380,10.589
48895864,0.468,-0.214,0.829,1.085,1.153,-0.257,0.223,3.267,0.292,1.362,10.437
48903703,0.471,-0.183,0.845,1.162,1.162,-0.261,0.248,3.267,0.281,1.360,10.394
48911541,0.474,-0.152,0.861,1.237,1.168,-0.262,0.273,3.267,0.283,1.366,10.323
48927219,0.477,-0.088,0.890,1.314,1.107,-0.260,0.318,3.267,0.299,1.351,10.197
48935057,0.481,-0.055,0.904,1.395,1.116,-0.256,0.336,3.267,0.294,1.347,10.128
48942893,0.484,-0.022,0.916,1.403,1.122,-0.252,0.349,3.266,0.287,1.342,10.091
48950735,0.486,0.012,0.928,1.479,1.056,-0.244,0.356,3.265,0.282,1.347,10.014
48966411,0.491,0.081,0.949,1.566,1.068,-0.222,0.357,3.263,0.297,1.339,9.925
48974249,0.494,0.117,0.958,1.575,1.002,-0.206,0.349,3.262,0.296,1.332,9.890
48982088,0.496,0.152,0.967,1.653,0.934,-0.189,0.335,3.260,0.285,1.320,9.894
48997766,0.498,0.224,0.980,1.805,0.794,-0.152,0.294,3.257,0.270,1.313,9.882
49005603,0.501,0.261,0.985,1.818,0.727,-0.130,0.269,3.254,0.258,1.307,9.890
49013441,0.504,0.298,0.989,1.827,0.731,-0.107,0.243,3.252,0.260,1.306,9.895
49021279,0.506,0.336,0.992,1.834,0.660,-0.085,0.220,3.250,0.254,1.306,9.983
49036957,0.511,0.410,0.993,1.778,0.519,-0.039,0.182,3.245,0.250,1.293,10.090
49044796,0.514,0.447,0.992,1.788,0.521,-0.016,0.172,3.242,0.252,1.291,10.159
49052635,0.516,0.484,0.989,1.719,0.374,0.007,0.164,3.240,0.241,1.284,10.226
49060473,0.517,0.520,0.986,1.799,0.450,0.030,0.160,3.237,0.239,1.281,10.287
49076150,0.521,0.592,0.975,1.739,0.378,0.076,0.168,3.232,0.237,1.277,10.433
49083989,0.524,0.627,0.968,1.824,0.304,0.099,0.178,3.229,0.224,1.271,10.500
49091826,0.526,0.661,0.960,1.830,0.305,0.124,0.193,3.227,0.231,1.264,10.531
49107504,0.528,0.729,0.941,1.914,0.153,0.175,0.234,3.222,0.230,1.252,10.604
49115344,0.532,0.763,0.930,1.927,0.000,0.202,0.258,3.219,0.235,1.260,10.615
49123184,0.534,0.796,0.918,2.014,0.000,0.228,0.283,3.216,0.231,1.251,10.641
49131022,0.536,0.830,0.904,2.020,0.000,0.253,0.307,3.214,0.225,1.245,10.661
49146697,0.538,0.895,0.874,2.028,-0.156,0.295,0.349,3.209,0.233,1.238,10.690
49154539,0.542,0.927,0.857,1.963,-0.157,0.312,0.363,3.206,0.232,1.236,10.668
49162376,0.544,0.958,0.839,1.893,-0.316,0.325,0.373,3.204,0.227,1.234,10.668
49170216,0.546,0.989,0.820,1.900,-0.237,0.335,0.378,3.202,0.229,1.227,10.645
49185892,0.548,1.048,0.778,1.907,-0.397,0.347,0.376,3.198,0.235,1.223,10.564
49193730,0.552,1.076,0.756,1.760,-0.400,0.350,0.371,3.197,0.230,1.223,10.541
49201568,0.554,1.103,0.733,1.848,-0.402,0.351,0.364,3.195,0.224,1.218,10.517
49217244,0.557,1.154,0.686,1.777,-0.404,0.353,0.349,3.193,0.213,1.207,10.406
49225085,0.558,1.178,0.661,1.699,-0.485,0.354,0.339,3.192,0.201,1.203,10.361
49232923,0.562,1.201,0.636,1.629,-0.489,0.353,0.327,3.190,0.194,1.201,10.343
49240762,0.564,1.223,0.611,1.636,-0.491,0.353,0.313,3.189,0.194,1.201,10.289
49256439,0.567,1.263,0.559,1.480,-0.576,0.349,0.274,3.187,0.183,1.208,10.263
49264274,0.571,1.281,0.533,1.490,-0.497,0.347,0.253,3.186,0.186,1.206,10.240
49272115,0.574,1.298,0.507,1.414,-0.582,0.346,0.233,3.186,0.176,1.201,10.248
49287792,0.577,1.326,0.453,1.338,-0.669,0.347,0.198,3.184,0.176,1.199,10.253
49295632,0.581,1.339,0.426,1.348,-0.674,0.347,0.181,3.183,0.175,1.205,10.263
49303471,0.584,1.350,0.399,1.354,-0.677,0.346,0.167,3.182,0.157,1.208,10.317
49311309,0.586,1.360,0.372,1.273,-0.594,0.344,0.156,3.181,0.161,1.206,10.380
49326984,0.591,1.376,0.318,1.199,-0.685,0.333,0.135,3.178,0.146,1.213,10.460
49334822,0.594,1.382,0.292,1.205,-0.689,0.324,0.128,3.177,0.141,1.201,10.532
49342660,0.595,1.388,0.265,1.209,-0.691,0.314,0.124,3.176,0.150,1.200,10.594
49350500,0.597,1.392,0.239,1.212,-0.692,0.301,0.123,3.176,0.154,1.197,10.660
49366177,0.601,1.397,0.187,1.047,-0.698,0.273,0.125,3.176,0.190,1.206,10.721
49374015,0.604,1.398,0.161,0.963,-0.788,0.260,0.130,3.175,0.188,1.204,10.749
49381852,0.606,1.397,0.134,0.791,-0.966,0.248,0.136,3.175,0.180,1.201,10.756
49397535,0.611,1.391,0.082,0.709,-0.974,0.232,0.151,3.175,0.168,1.203,10.696
49405368,0.614,1.386,0.055,0.712,-0.979,0.228,0.159,3.175,0.164,1.199,10.645
49413209,0.616,1.380,0.029,0.625,-0.803,0.229,0.167,3.175,0.158,1.192,10.565
49421047,0.620,1.372,0.004,0.539,-0.899,0.234,0.174,3.174,0.149,1.194,10.479
49436722,0.625,1.353,-0.048,0.634,-0.997,0.250,0.185,3.172,0.153,1.187,10.363
49444564,0.627,1.342,-0.074,0.636,-1.090,0.261,0.188,3.172,0.165,1.187,10.302
49452403,0.631,1.331,-0.099,0.640,-1.097,0.274,0.189,3.170,0.140,1.186,10.254
49460241,0.633,1.318,-0.125,0.551,-1.102,0.289,0.187,3.169,0.137,1.184,10.206
49475919,0.640,1.291,-0.177,0.464,-1.113,0.326,0.178,3.166,0.142,1.186,10.106
