t_us, Height, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.x, Omega.y, Omega.z, Acc.x, Acc.y, Acc.z
256374526,0.911,-0.000,-0.009,0.000,0.000,0.001,0.005,0.000,-0.058,0.254,9.830
256382389,0.911,-0.000,-0.009,0.000,0.000,0.001,0.004,0.000,-0.061,0.254,9.828
256390251,0.911,-0.000,-0.009,0.000,0.000,0.001,0.004,0.000,-0.077,0.255,9.841
256405979,0.910,-0.000,-0.009,0.000,0.000,-0.000,0.005,-0.000,-0.068,0.265,9.840
256413843,0.910,-0.000,-0.009,0.000,0.000,-0.000,0.005,-0.001,-0.062,0.268,9.841
256421706,0.910,-0.000,-0.008,0.000,0.000,-0.001,0.005,-0.001,-0.064,0.265,9.843
256437430,0.910,-0.000,-0.008,0.000,0.000,0.000,0.006,-0.001,-0.066,0.266,9.838
256445295,0.910,-0.000,-0.008,0.000,0.000,0.001,0.006,-0.001,-0.062,0.264,9.840
256453155,0.910,-0.000,-0.008,0.000,0.000,-0.000,0.007,-0.001,-0.061,0.262,9.852
256461019,0.910,-0.000,-0.008,0.000,0.000,-0.000,0.007,-0.001,-0.064,0.262,9.843
256476747,0.910,-0.000,-0.007,0.000,0.000,-0.001,0.006,-0.001,-0.060,0.258,9.838
256484611,0.910,-0.000,-0.007,0.000,0.000,-0.001,0.007,-0.001,-0.057,0.260,9.853
256492471,0.910,-0.000,-0.007,0.000,0.000,-0.001,0.008,-0.001,-0.063,0.258,9.846
256500339,0.910,-0.000,-0.007,0.000,0.000,-0.002,0.008,-0.001,-0.066,0.258,9.839
256516061,0.910,-0.000,-0.007,0.000,0.000,-0.002,0.007,-0.002,-0.068,0.248,9.836
256523926,0.910,-0.000,-0.006,0.000,0.000,-0.002,0.007,-0.002,-0.068,0.245,9.847
256531790,0.910,-0.000,-0.006,0.000,0.000,-0.002,0.008,-0.001,-0.066,0.241,9.859
256547515,0.910,-0.000,-0.006,0.000,0.000,-0.002,0.009,-0.001,-0.070,0.245,9.834
256555378,0.910,-0.000,-0.006,0.000,0.000,-0.003,0.009,-0.001,-0.075,0.248,9.850
256563241,0.910,-0.000,-0.005,0.000,0.000,-0.002,0.009,-0.001,-0.076,0.251,9.827
256571102,0.910,-0.000,-0.005,0.000,0.000,-0.003,0.009,-0.001,-0.087,0.254,9.858
256586829,0.910,-0.000,-0.005,0.000,0.000,-0.004,0.009,-0.002,-0.078,0.266,9.833
256594693,0.910,-0.000,-0.005,0.000,0.000,-0.004,0.009,-0.002,-0.086,0.267,9.856
256602555,0.910,-0.000,-0.005,0.000,0.000,-0.004,0.009,-0.002,-0.085,0.271,9.834
256610418,0.910,-0.000,-0.005,0.000,0.000,-0.004,0.009,-0.002,-0.086,0.266,9.840
256626144,0.910,-0.000,-0.004,0.000,0.000,-0.004,0.010,-0.001,-0.082,0.263,9.835
256634006,0.910,-0.000,-0.004,0.000,0.000,-0.005,0.010,-0.001,-0.080,0.253,9.848
256641871,0.910,-0.000,-0.004,0.000,0.000,-0.005,0.011,-0.001,-0.078,0.251,9.846
256657595,0.910,-0.000,-0.004,0.000,0.000,-0.004,0.011,-0.001,-0.070,0.256,9.856
256665457,0.910,-0.000,-0.004,0.000,0.000,-0.004,0.011,-0.001,-0.062,0.261,9.848
256673321,0.910,-0.000,-0.003,0.000,0.000,-0.005,0.011,-0.001,-0.063,0.264,9.866
256681185,0.910,-0.000,-0.003,0.000,0.000,-0.005,0.012,-0.002,-0.058,0.257,9.870
256696910,0.910,-0.000,-0.003,0.000,0.000,-0.005,0.011,-0.002,-0.059,0.251,9.847
256704774,0.910,-0.000,-0.003,0.000,0.000,-0.005,0.011,-0.002,-0.057,0.250,9.847
256712636,0.910,-0.000,-0.003,0.000,0.000,-0.006,0.011,-0.002,-0.064,0.248,9.852
256720501,0.910,-0.000,-0.003,0.000,0.000,-0.006,0.012,-0.002,-0.060,0.248,9.846
256736227,0.910,-0.000,-0.003,0.000,0.000,-0.005,0.012,-0.002,-0.058,0.247,9.851
256744091,0.910,-0.000,-0.003,0.000,0.000,-0.006,0.012,-0.002,-0.060,0.252,9.858
256751953,0.910,-0.000,-0.003,0.000,0.000,-0.006,0.012,-0.002,-0.062,0.254,9.860
256767679,0.910,-0.000,-0.002,0.000,0.000,-0.006,0.013,-0.002,-0.060,0.247,9.864
256775543,0.910,-0.000,-0.002,0.000,0.000,-0.006,0.013,-0.002,-0.069,0.255,9.854
256783404,0.910,-0.000,-0.002,0.000,0.000,-0.006,0.013,-0.003,-0.066,0.265,9.848
256791269,0.910,-0.000,-0.002,0.000,0.000,-0.007,0.013,-0.002,-0.057,0.254,9.851
256806994,0.910,-0.000,-0.002,0.000,0.000,-0.007,0.013,-0.003,-0.061,0.258,9.851
256814858,0.910,-0.000,-0.002,0.000,0.000,-0.007,0.012,-0.003,-0.064,0.262,9.842
256822717,0.910,-0.000,-0.002,0.000,0.000,-0.007,0.013,-0.003,-0.067,0.267,9.858
256830581,0.910,-0.000,-0.002,0.000,0.000,-0.007,0.014,-0.003,-0.061,0.263,9.870
256846309,0.910,-0.000,-0.002,0.000,0.000,-0.007,0.014,-0.004,-0.065,0.269,9.858
256854170,0.910,-0.000,-0.002,0.000,0.000,-0.008,0.014,-0.004,-0.062,0.274,9.864
256862031,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.014,-0.004,-0.064,0.263,9.861
256877760,0.910,-0.000,-0.001,0.000,0.000,-0.010,0.016,-0.004,-0.064,0.255,9.880
256885620,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.016,-0.004,-0.066,0.258,9.849
256893486,0.910,-0.000,-0.001,0.000,0.000,-0.010,0.016,-0.004,-0.063,0.252,9.843
256901349,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.017,-0.003,-0.064,0.251,9.843
256917075,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.017,-0.002,-0.083,0.257,9.839
256924938,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.017,-0.003,-0.070,0.264,9.839
256932801,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.016,-0.003,-0.070,0.273,9.832
256940664,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.016,-0.003,-0.061,0.268,9.845
256955254,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.017,-0.003,-0.075,0.263,9.850
256964253,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.018,-0.003,-0.063,0.269,9.839
256972118,0.910,-0.000,-0.001,0.000,0.000,-0.009,0.018,-0.003,-0.069,0.269,9.852
256987839,0.910,-0.000,-0.001,0.000,0.000,-0.010,0.018,-0.003,-0.063,0.261,9.852
256995704,0.910,-0.000,-0.001,0.000,0.000,-0.011,0.018,-0.003,-0.058,0.266,9.859
257003566,0.910,-0.000,-0.001,0.000,0.000,-0.011,0.017,-0.003,-0.056,0.266,9.835
257011430,0.910,-0.000,-0.001,0.000,0.000,-0.012,0.017,-0.003,-0.065,0.265,9.847
257027153,0.910,-0.000,-0.001,0.000,0.000,-0.011,0.018,-0.003,-0.072,0.257,9.858
257035019,0.910,-0.000,-0.001,0.000,0.000,-0.011,0.018,-0.002,-0.062,0.252,9.841
257042882,0.910,-0.000,-0.001,0.000,0.000,-0.013,0.018,-0.002,-0.067,0.261,9.855
257050743,0.910,-0.000,-0.001,0.000,0.000,-0.013,0.017,-0.003,-0.057,0.259,9.847
257066471,0.910,-0.000,-0.001,0.000,0.000,-0.013,0.018,-0.003,-0.054,0.264,9.858
257074331,0.910,-0.000,-0.000,0.000,0.000,-0.013,0.018,-0.003,-0.048,0.263,9.862
257082196,0.910,-0.000,-0.000,0.000,0.000,-0.013,0.019,-0.004,-0.063,0.265,9.865
257090057,0.910,-0.000,-0.000,0.000,0.000,-0.013,0.019,-0.004,-0.064,0.266,9.848
257105784,0.910,-0.000,-0.000,0.000,0.000,-0.014,0.019,-0.004,-0.068,0.266,9.843
257113649,0.910,-0.000,-0.000,0.000,0.000,-0.014,0.018,-0.004,-0.080,0.269,9.835
257121510,0.910,-0.000,-0.000,0.000,0.000,-0.014,0.019,-0.004,-0.070,0.265,9.835
257137235,0.910,-0.000,-0.000,0.000,0.000,-0.015,0.019,-0.004,-0.074,0.260,9.860
257144075,0.910,0.000,0.000,0.000,0.000,-0.015,0.019,-0.004,-0.072,0.260,9.825
257152963,0.910,0.001,-0.000,0.264,0.000,-0.015,0.020,-0.004,-0.056,0.254,9.856
257160827,0.910,0.001,-0.000,0.000,0.000,-0.015,0.019,-0.004,-0.058,0.256,9.834
257176552,0.910,0.002,-0.000,0.000,0.000,-0.015,0.020,-0.004,-0.067,0.260,9.850
257184416,0.910,0.003,-0.000,0.000,0.000,-0.015,0.020,-0.004,-0.079,0.253,9.844
257192279,0.910,0.003,-0.000,0.000,0.000,-0.015,0.021,-0.004,-0.070,0.253,9.866
257200139,0.910,0.003,-0.000,0.000,0.000,-0.015,0.020,-0.004,-0.078,0.265,9.831
257215867,0.910,0.004,-0.000,0.000,0.000,-0.016,0.020,-0.004,-0.050,0.262,9.854
257223731,0.910,0.004,-0.000,0.000,0.000,-0.016,0.021,-0.004,-0.048,0.259,9.863
257231593,0.910,0.004,-0.000,0.000,0.000,-0.016,0.021,-0.005,-0.056,0.258,9.848
257247319,0.910,0.005,-0.000,0.000,0.000,-0.017,0.021,-0.005,-0.056,0.253,9.846
257255181,0.910,0.005,-0.000,0.000,0.000,-0.017,0.021,-0.005,-0.059,0.251,9.839
257263045,0.910,0.005,-0.000,0.000,0.000,-0.017,0.021,-0.004,-0.069,0.244,9.819
257270909,0.910,0.005,-0.000,0.000,0.000,-0.018,0.022,-0.005,-0.067,0.247,9.862
257286635,0.910,0.005,-0.000,0.000,0.000,-0.019,0.021,-0.005,-0.074,0.248,9.845
257294499,0.910,0.005,-0.000,0.000,0.000,-0.019,0.021,-0.005,-0.072,0.256,9.839
257302361,0.910,0.005,-0.000,0.000,0.000,-0.019,0.022,-0.005,-0.070,0.255,9.867
257310225,0.910,0.005,-0.000,0.000,0.000,-0.020,0.021,-0.004,-0.065,0.253,9.841
257325952,0.910,0.005,-0.000,0.000,0.000,-0.020,0.020,-0.005,-0.068,0.261,9.845
257333812,0.910,0.005,-0.000,0.000,0.000,-0.020,0.021,-0.004,-0.063,0.255,9.844
257341679,0.910,0.005,-0.000,0.000,0.000,-0.020,0.021,-0.004,-0.069,0.255,9.860
257357404,0.910,0.005,-0.000,0.000,0.000,-0.021,0.021,-0.005,-0.085,0.247,9.864
257365266,0.910,0.005,-0.000,0.000,0.000,-0.021,0.021,-0.005,-0.081,0.256,9.861
257373128,0.910,0.005,-0.000,0.000,0.000,-0.021,0.021,-0.005,-0.069,0.271,9.848
257380994,0.910,0.004,-0.000,0.000,0.000,-0.021,0.022,-0.005,-0.054,0.273,9.858
257396719,0.910,0.004,-0.000,0.000,0.000,-0.021,0.022,-0.005,-0.064,0.274,9.852
257404579,0.910,0.005,-0.000,0.264,0.000,-0.021,0.023,-0.005,-0.070,0.278,9.857
257412443,0.910,0.005,-0.000,0.000,0.000,-0.021,0.023,-0.005,-0.063,0.272,9.847
257420305,0.910,0.006,-0.000,0.000,0.000,-0.021,0.022,-0.006,-0.065,0.271,9.856
257436031,0.910,0.007,-0.000,0.000,0.000,-0.022,0.022,-0.005,-0.079,0.267,9.854
257443895,0.910,0.007,-0.000,0.000,0.000,-0.022,0.022,-0.006,-0.078,0.272,9.851
257451758,0.910,0.007,-0.000,0.000,0.000,-0.022,0.022,-0.006,-0.065,0.267,9.837
257467484,0.910,0.007,-0.000,0.000,0.000,-0.023,0.022,-0.006,-0.068,0.268,9.855
257475347,0.910,0.008,-0.000,0.000,0.000,-0.023,0.022,-0.006,-0.069,0.271,9.869
257483209,0.910,0.008,-0.000,0.000,0.000,-0.024,0.022,-0.006,-0.059,0.266,9.855
257491072,0.910,0.008,-0.000,0.000,0.000,-0.023,0.022,-0.006,-0.072,0.270,9.850
257506796,0.910,0.008,-0.000,0.000,0.000,-0.024,0.023,-0.006,-0.041,0.264,9.882
257514657,0.910,0.008,-0.000,0.000,0.000,-0.023,0.022,-0.006,-0.048,0.259,9.832
257522521,0.910,0.008,-0.000,0.000,0.000,-0.024,0.023,-0.006,-0.046,0.258,9.872
257530387,0.910,0.008,-0.000,0.000,0.000,-0.023,0.023,-0.005,-0.046,0.258,9.835
257546110,0.910,0.008,-0.000,0.000,0.000,-0.025,0.022,-0.005,-0.046,0.252,9.856
257553975,0.910,0.007,-0.000,0.000,0.000,-0.025,0.022,-0.005,-0.048,0.248,9.856
257561837,0.910,0.007,-0.000,0.000,0.000,-0.025,0.021,-0.005,-0.036,0.245,9.844
257577564,0.910,0.007,-0.000,0.000,0.000,-0.025,0.022,-0.006,-0.036,0.249,9.851
257585426,0.910,0.007,-0.000,0.000,0.000,-0.026,0.023,-0.006,-0.044,0.249,9.874
257593291,0.910,0.007,-0.000,0.000,0.000,-0.026,0.023,-0.006,-0.053,0.251,9.840
257601154,0.910,0.007,-0.000,0.000,0.000,-0.026,0.023,-0.006,-0.059,0.253,9.851
257616879,0.910,0.007,-0.000,0.000,0.000,-0.026,0.023,-0.006,-0.067,0.259,9.830
257624740,0.910,0.007,-0.000,0.000,0.000,-0.026,0.023,-0.006,-0.062,0.259,9.844
257632605,0.910,0.006,-0.000,0.000,0.000,-0.026,0.024,-0.006,-0.060,0.246,9.844
257640468,0.910,0.006,-0.000,0.000,0.000,-0.027,0.024,-0.006,-0.054,0.244,9.866
257656195,0.910,0.006,-0.000,0.000,0.000,-0.027,0.024,-0.006,-0.052,0.244,9.861
257664056,0.910,0.006,-0.000,0.000,0.000,-0.027,0.024,-0.006,-0.059,0.256,9.864
257671920,0.910,0.006,-0.000,0.000,0.000,-0.027,0.024,-0.007,-0.058,0.261,9.846
257687646,0.910,0.005,-0.000,0.000,0.000,-0.028,0.023,-0.007,-0.064,0.249,9.873
257695508,0.910,0.005,-0.000,0.000,0.000,-0.027,0.023,-0.007,-0.062,0.255,9.844
257703371,0.910,0.005,-0.000,0.000,0.000,-0.028,0.024,-0.007,-0.073,0.254,9.873
257711235,0.910,0.005,-0.000,0.000,0.000,-0.027,0.023,-0.007,-0.062,0.254,9.835
257726961,0.910,0.005,-0.000,0.000,0.000,-0.027,0.023,-0.007,-0.067,0.260,9.839
257734824,0.910,0.005,-0.000,0.000,0.000,-0.028,0.024,-0.007,-0.082,0.259,9.850
257742687,0.910,0.004,-0.000,0.000,0.000,-0.028,0.023,-0.007,-0.086,0.259,9.845
257750549,0.910,0.004,-0.000,0.000,0.000,-0.028,0.024,-0.007,-0.083,0.258,9.853
257766276,0.910,0.004,-0.000,0.000,0.000,-0.029,0.023,-0.007,-0.088,0.263,9.856
257774139,0.910,0.004,-0.000,0.000,0.000,-0.029,0.023,-0.007,-0.072,0.264,9.855
257782001,0.910,0.004,-0.000,0.264,0.000,-0.029,0.023,-0.007,-0.069,0.265,9.852
257797727,0.910,0.005,-0.000,0.000,0.000,-0.029,0.022,-0.006,-0.076,0.254,9.851
257805589,0.910,0.006,-0.000,0.000,0.000,-0.030,0.022,-0.006,-0.067,0.258,9.881
257813451,0.910,0.006,-0.000,0.000,0.000,-0.030,0.022,-0.006,-0.059,0.256,9.875
257821315,0.910,0.006,-0.000,0.000,0.000,-0.031,0.021,-0.006,-0.062,0.258,9.864
257837041,0.910,0.007,-0.000,0.000,0.000,-0.030,0.022,-0.006,-0.060,0.254,9.876
257844905,0.910,0.007,-0.000,0.000,0.000,-0.030,0.021,-0.006,-0.065,0.248,9.848
257852766,0.910,0.007,-0.000,0.000,0.000,-0.030,0.021,-0.006,-0.067,0.238,9.875
257860631,0.910,0.007,-0.000,0.000,0.000,-0.030,0.021,-0.006,-0.067,0.241,9.871
257876357,0.910,0.007,-0.000,0.000,0.000,-0.030,0.022,-0.005,-0.070,0.243,9.869
257884219,0.910,0.007,-0.000,0.000,0.000,-0.031,0.022,-0.006,-0.079,0.250,9.862
257892081,0.910,0.007,-0.000,0.000,0.000,-0.030,0.022,-0.006,-0.072,0.251,9.856
257907807,0.910,0.007,-0.000,0.000,0.000,-0.030,0.023,-0.006,-0.066,0.251,9.848
257915670,0.910,0.007,-0.000,0.000,0.000,-0.030,0.023,-0.006,-0.063,0.263,9.853
257923534,0.910,0.007,-0.000,0.000,0.000,-0.031,0.022,-0.007,-0.067,0.265,9.851
257931395,0.910,0.007,-0.000,0.000,0.000,-0.031,0.022,-0.007,-0.074,0.272,9.852
257947124,0.910,0.007,-0.000,0.000,0.000,-0.031,0.022,-0.007,-0.073,0.262,9.845
257954985,0.910,0.007,-0.000,0.000,0.000,-0.032,0.022,-0.007,-0.074,0.263,9.870
257962848,0.910,0.007,-0.000,0.000,0.000,-0.032,0.023,-0.007,-0.072,0.261,9.885
257970713,0.910,0.006,-0.000,0.000,0.000,-0.032,0.022,-0.007,-0.064,0.257,9.843
257986444,0.910,0.007,0.001,0.264,0.264,-0.033,0.021,-0.008,-0.069,0.250,9.850
257994304,0.910,0.007,0.001,0.000,0.000,-0.032,0.021,-0.008,-0.068,0.256,9.840
258002164,0.910,0.008,0.002,0.000,0.000,-0.032,0.022,-0.008,-0.065,0.262,9.869
258010027,0.910,0.008,0.002,0.000,0.000,-0.032,0.022,-0.008,-0.062,0.258,9.857
258025752,0.910,0.009,0.003,0.000,0.000,-0.032,0.022,-0.008,-0.064,0.260,9.860
258033617,0.910,0.009,0.003,0.000,0.000,-0.034,0.023,-0.007,-0.059,0.260,9.874
258041479,0.910,0.009,0.004,0.000,0.000,-0.034,0.022,-0.007,-0.057,0.262,9.857
258057205,0.910,0.009,0.004,0.000,0.000,-0.035,0.021,-0.007,-0.063,0.264,9.848
258064043,0.910,0.000,0.000,0.000,0.000,-0.035,0.022,-0.007,-0.057,0.266,9.875
258072930,0.910,0.009,0.004,0.000,0.000,-0.035,0.022,-0.007,-0.061,0.259,9.854
258080795,0.910,0.009,0.005,0.000,0.000,-0.035,0.021,-0.007,-0.072,0.254,9.833
258096520,0.910,0.009,0.005,0.000,0.000,-0.035,0.021,-0.008,-0.070,0.259,9.859
258104382,0.910,0.009,0.005,0.000,0.000,-0.036,0.021,-0.008,-0.061,0.254,9.875
258112247,0.910,0.009,0.005,0.000,0.000,-0.035,0.020,-0.008,-0.061,0.262,9.834
258120109,0.910,0.009,0.005,0.000,0.000,-0.035,0.021,-0.008,-0.060,0.257,9.845
258135837,0.910,0.009,0.005,0.000,0.000,-0.036,0.021,-0.008,-0.084,0.261,9.865
258143699,0.910,0.009,0.005,0.000,0.000,-0.036,0.021,-0.008,-0.070,0.250,9.849
258151563,0.910,0.009,0.005,0.000,0.000,-0.035,0.020,-0.008,-0.054,0.262,9.836
258167287,0.910,0.008,0.005,0.000,0.000,-0.036,0.020,-0.008,-0.041,0.258,9.846
258175148,0.910,0.008,0.005,0.000,0.000,-0.036,0.020,-0.008,-0.043,0.254,9.849
258183014,0.910,0.008,0.005,0.000,0.000,-0.035,0.020,-0.008,-0.064,0.254,9.856
258190876,0.910,0.008,0.005,0.000,0.000,-0.035,0.019,-0.009,-0.057,0.248,9.842
258206602,0.910,0.007,0.005,0.000,0.000,-0.036,0.019,-0.009,-0.064,0.252,9.861
258214463,0.910,0.007,0.005,0.000,0.000,-0.035,0.018,-0.008,-0.059,0.253,9.848
258222328,0.910,0.007,0.004,0.000,0.000,-0.034,0.019,-0.008,-0.058,0.260,9.862
258230188,0.910,0.007,0.004,0.000,0.000,-0.036,0.019,-0.008,-0.064,0.265,9.881
258245917,0.910,0.007,0.004,0.000,0.000,-0.035,0.019,-0.009,-0.063,0.264,9.869
258253780,0.910,0.006,0.004,0.000,0.000,-0.035,0.019,-0.009,-0.056,0.267,9.871
258261641,0.910,0.006,0.004,0.000,0.000,-0.035,0.018,-0.009,-0.059,0.268,9.881
258277366,0.910,0.006,0.004,0.000,0.000,-0.036,0.018,-0.008,-0.067,0.262,9.884
258285227,0.910,0.006,0.004,0.000,0.000,-0.036,0.018,-0.008,-0.062,0.264,9.859
258293093,0.910,0.006,0.004,0.000,0.000,-0.035,0.018,-0.008,-0.057,0.263,9.863
258300957,0.910,0.005,0.004,0.000,0.000,-0.036,0.018,-0.008,-0.050,0.255,9.873
258316681,0.910,0.005,0.003,0.000,0.000,-0.036,0.017,-0.008,-0.073,0.258,9.861
258324544,0.910,0.005,0.003,0.000,0.000,-0.036,0.018,-0.008,-0.065,0.259,9.876
258332405,0.913,0.005,0.003,0.000,0.000,-0.036,0.018,-0.008,-0.055,0.256,9.864
258340271,0.915,0.005,0.003,0.000,0.000,-0.036,0.018,-0.008,-0.040,0.256,9.866
258355998,0.915,0.004,0.003,0.000,0.000,-0.036,0.018,-0.008,-0.065,0.259,9.859
258363859,0.913,0.004,0.003,0.000,0.000,-0.036,0.018,-0.008,-0.062,0.259,9.855
258371723,0.912,0.004,0.003,0.000,0.000,-0.035,0.018,-0.009,-0.067,0.258,9.854
258387447,0.911,0.004,0.003,0.000,0.000,-0.036,0.018,-0.009,-0.070,0.257,9.887
258395311,0.911,0.004,0.003,0.000,0.000,-0.037,0.017,-0.009,-0.059,0.262,9.856
258403174,0.911,0.004,0.002,0.000,0.000,-0.037,0.016,-0.009,-0.060,0.263,9.843
258411038,0.910,0.003,0.002,0.000,0.000,-0.037,0.016,-0.009,-0.062,0.267,9.852
258426762,0.910,0.003,0.002,0.000,0.000,-0.038,0.017,-0.009,-0.056,0.270,9.863
258434626,0.910,0.003,0.002,0.000,0.000,-0.038,0.016,-0.009,-0.061,0.272,9.850
258442487,0.910,0.003,0.002,0.000,0.000,-0.037,0.015,-0.009,-0.057,0.266,9.848
258450351,0.910,0.003,0.002,0.000,0.000,-0.038,0.015,-0.009,-0.068,0.268,9.876
258466075,0.910,0.003,0.002,0.000,0.000,-0.037,0.017,-0.009,-0.065,0.264,9.874
258473941,0.910,0.003,0.002,0.000,0.000,-0.038,0.016,-0.009,-0.058,0.260,9.862
258481803,0.910,0.002,0.002,0.000,0.000,-0.037,0.014,-0.009,-0.043,0.267,9.831
258497528,0.910,0.002,0.002,0.000,0.000,-0.036,0.014,-0.010,-0.069,0.268,9.865
258505392,0.910,0.002,0.002,0.000,0.000,-0.036,0.015,-0.010,-0.073,0.258,9.876
258513253,0.910,0.002,0.001,0.000,0.000,-0.037,0.015,-0.009,-0.078,0.255,9.860
258520092,0.910,0.000,0.000,0.000,0.000,-0.037,0.014,-0.009,-0.067,0.253,9.852
258536843,0.910,0.002,0.002,0.000,0.264,-0.037,0.014,-0.009,-0.067,0.266,9.865
258544703,0.910,0.002,0.003,0.000,0.000,-0.037,0.014,-0.009,-0.061,0.269,9.868
258552568,0.910,0.002,0.004,0.000,0.264,-0.036,0.013,-0.009,-0.061,0.263,9.858
258560432,0.910,0.002,0.005,0.000,0.000,-0.037,0.013,-0.009,-0.078,0.265,9.882
258576158,0.910,0.002,0.006,0.000,0.000,-0.037,0.013,-0.010,-0.069,0.280,9.865
258584021,0.910,0.002,0.007,0.000,0.000,-0.037,0.013,-0.009,-0.056,0.275,9.861
258591885,0.910,0.002,0.008,0.000,0.000,-0.037,0.013,-0.009,-0.061,0.275,9.855
258607610,0.910,0.001,0.009,0.000,0.000,-0.038,0.013,-0.009,-0.051,0.265,9.852
258615473,0.910,0.001,0.009,0.000,0.000,-0.038,0.012,-0.009,-0.056,0.262,9.873
258623335,0.910,0.001,0.010,0.000,0.000,-0.038,0.011,-0.009,-0.061,0.261,9.850
258631198,0.910,0.001,0.010,0.000,0.000,-0.037,0.011,-0.009,-0.063,0.258,9.858
258646926,0.910,0.001,0.010,0.000,0.000,-0.037,0.011,-0.009,-0.054,0.261,9.865
258654785,0.910,0.001,0.010,0.000,0.000,-0.037,0.011,-0.010,-0.045,0.259,9.858
258662649,0.910,0.001,0.011,0.000,0.000,-0.038,0.011,-0.010,-0.040,0.261,9.862
258670513,0.910,0.001,0.011,0.000,0.000,-0.038,0.011,-0.009,-0.040,0.259,9.864
258686242,0.910,0.001,0.011,0.000,0.000,-0.038,0.011,-0.009,-0.045,0.263,9.855
258694104,0.910,0.001,0.011,0.000,0.000,-0.038,0.012,-0.009,-0.045,0.261,9.864
258701965,0.910,0.001,0.011,0.000,0.000,-0.037,0.012,-0.009,-0.052,0.255,9.840
258717693,0.910,0.001,0.010,0.000,0.000,-0.037,0.011,-0.009,-0.057,0.246,9.842
258725560,0.910,0.001,0.010,0.000,0.000,-0.037,0.011,-0.010,-0.070,0.245,9.856
258733423,0.910,0.001,0.010,0.000,0.000,-0.038,0.011,-0.010,-0.069,0.243,9.865
258741280,0.910,0.001,0.010,0.000,0.000,-0.038,0.011,-0.010,-0.075,0.251,9.841
258757008,0.910,0.001,0.010,0.000,0.000,-0.038,0.010,-0.010,-0.072,0.254,9.851
258764870,0.910,0.001,0.010,0.000,0.000,-0.038,0.010,-0.009,-0.081,0.256,9.850
258772731,0.910,0.001,0.009,0.000,0.000,-0.037,0.010,-0.010,-0.079,0.252,9.839
258780593,0.910,0.001,0.009,0.000,0.000,-0.037,0.008,-0.010,-0.070,0.255,9.829
258796322,0.910,0.001,0.009,0.000,0.000,-0.037,0.008,-0.009,-0.061,0.261,9.856
258804185,0.910,0.001,0.009,0.000,0.000,-0.037,0.008,-0.009,-0.064,0.274,9.861
258812048,0.910,0.000,0.008,0.000,0.000,-0.037,0.009,-0.009,-0.075,0.275,9.873
258827773,0.910,0.000,0.008,0.000,0.000,-0.037,0.009,-0.009,-0.062,0.263,9.863
258835636,0.913,0.000,0.008,0.000,0.000,-0.037,0.008,-0.010,-0.062,0.265,9.844
258843498,0.912,0.000,0.008,0.000,0.000,-0.037,0.007,-0.010,-0.074,0.265,9.829
258851362,0.911,0.000,0.007,0.000,0.000,-0.037,0.007,-0.010,-0.078,0.268,9.840
258867087,0.911,0.000,0.007,0.000,0.000,-0.037,0.007,-0.010,-0.068,0.263,9.844
258874951,0.911,0.000,0.007,0.000,0.000,-0.037,0.007,-0.010,-0.067,0.260,9.840
258882813,0.910,0.000,0.007,0.000,0.000,-0.037,0.007,-0.010,-0.051,0.262,9.843
258890676,0.913,0.000,0.006,0.000,0.000,-0.036,0.007,-0.010,-0.056,0.265,9.828
258906401,0.917,0.000,0.006,0.000,0.000,-0.036,0.006,-0.011,-0.066,0.271,9.839
258914265,0.918,0.000,0.006,0.000,0.000,-0.036,0.006,-0.010,-0.066,0.262,9.850
258922124,0.918,0.000,0.006,0.000,0.000,-0.036,0.005,-0.010,-0.075,0.266,9.847
258937853,0.916,0.000,0.005,0.000,0.000,-0.036,0.006,-0.011,-0.087,0.267,9.840
258945717,0.914,0.000,0.005,0.000,0.000,-0.035,0.006,-0.011,-0.083,0.270,9.846
258953579,0.913,0.000,0.005,0.000,0.000,-0.035,0.006,-0.011,-0.073,0.261,9.847
258961440,0.912,0.000,0.005,0.000,0.000,-0.035,0.006,-0.011,-0.069,0.256,9.838
258977167,0.916,0.000,0.005,0.000,0.000,-0.036,0.004,-0.011,-0.070,0.260,9.847
258984003,0.917,0.000,0.000,0.000,0.000,-0.035,0.004,-0.011,-0.066,0.262,9.835
258992892,0.918,0.000,0.004,0.000,0.000,-0.035,0.004,-0.011,-0.056,0.263,9.850
259000756,0.916,0.000,0.004,0.000,0.000,-0.034,0.005,-0.011,-0.053,0.260,9.851
259016480,0.913,0.000,0.004,0.000,0.000,-0.034,0.004,-0.010,-0.059,0.264,9.842
259024345,0.912,0.000,0.004,0.000,0.000,-0.035,0.004,-0.010,-0.061,0.266,9.854
259032207,0.911,0.000,0.004,0.000,0.000,-0.034,0.004,-0.010,-0.067,0.270,9.858
259040071,0.911,0.000,0.004,0.000,0.000,-0.034,0.003,-0.010,-0.066,0.269,9.838
