t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, u_vx, u_vy, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
13438546,0.000,0.000,0.031,0.000,0.000,0.000,0.418,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13446474,0.000,0.000,0.030,0.000,0.000,0.000,0.422,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13454402,0.000,0.000,0.030,0.000,0.000,0.000,0.427,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13462328,0.000,0.000,0.030,0.000,0.000,0.000,0.431,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13470258,0.000,0.000,0.030,0.000,0.000,0.000,0.435,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13478183,0.000,0.000,0.030,0.000,0.000,0.000,0.439,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13486114,0.000,0.000,0.030,0.000,0.000,0.000,0.443,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13494035,0.000,0.000,0.030,0.000,0.000,0.000,0.447,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13501963,0.000,0.000,0.030,0.000,0.000,0.000,0.451,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13509891,0.000,0.000,0.030,0.000,0.000,0.000,0.454,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13517816,0.000,0.000,0.030,0.000,0.000,0.000,0.458,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13525743,0.000,0.000,0.030,0.000,0.000,0.000,0.461,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13533671,0.000,0.000,0.030,0.000,0.000,0.000,0.464,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13541598,0.000,0.000,0.030,0.000,0.000,0.000,0.467,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13549525,0.000,0.000,0.030,0.000,0.000,0.000,0.470,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13557454,0.000,0.000,0.030,0.000,0.000,0.000,0.473,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13565379,0.000,0.000,0.030,0.000,0.000,0.000,0.475,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13573307,0.000,0.000,0.030,0.000,0.000,0.000,0.478,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13581233,0.000,0.000,0.030,0.000,0.000,0.000,0.480,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13589162,0.000,0.000,0.030,0.000,0.000,0.000,0.482,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13597090,0.000,0.000,0.030,0.000,0.000,0.000,0.485,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13605016,0.000,0.000,0.030,0.000,0.000,0.000,0.487,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13612946,0.000,0.000,0.030,0.000,0.000,0.000,0.488,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13620872,0.000,0.000,0.030,0.000,0.000,0.000,0.490,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13628798,0.000,0.000,0.030,0.000,0.000,0.000,0.492,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13636728,0.000,0.000,0.030,0.000,0.000,0.000,0.493,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13644653,0.000,0.000,0.030,0.000,0.000,0.000,0.494,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13652580,0.000,0.000,0.030,0.000,0.000,0.000,0.496,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13660508,0.000,0.000,0.030,0.000,0.000,0.000,0.497,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13668434,0.000,0.000,0.030,0.000,0.000,0.000,0.498,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13676363,0.000,0.000,0.030,0.000,0.000,0.000,0.498,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13684290,0.000,0.000,0.030,0.000,0.000,0.000,0.499,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13692214,0.000,0.000,0.030,0.000,0.000,0.000,0.499,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13700144,0.000,0.000,0.030,0.000,0.000,0.000,0.500,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
13708071,0.000,0.000,0.030,0.000,0.000,0.000,0.500,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13715997,0.000,0.000,0.030,0.000,0.000,0.000,0.500,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13723925,0.000,0.000,0.030,0.000,0.000,0.000,0.500,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13731854,0.000,0.000,0.030,0.000,0.000,0.000,0.500,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13739778,0.000,0.000,0.030,0.000,0.000,0.000,0.499,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13747707,0.000,0.000,0.030,0.000,0.000,0.000,0.499,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13755635,0.000,0.000,0.030,0.000,0.000,0.000,0.498,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13763560,0.000,0.000,0.030,0.000,0.000,0.000,0.498,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13771488,0.000,0.000,0.030,0.000,0.000,0.000,0.497,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13779417,0.000,0.000,0.030,0.000,0.000,0.000,0.496,0.000,0.000,0.000,0.000,0.000,135,135,135,135
13787342,0.000,0.000,0.030,0.000,0.000,0.000,0.494,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13795270,0.000,0.000,0.030,0.000,0.000,0.000,0.493,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13803197,0.000,0.000,0.030,0.000,0.000,0.000,0.492,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13811125,0.000,0.000,0.030,0.000,0.000,0.000,0.490,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13819051,0.000,0.000,0.030,0.000,0.000,0.000,0.488,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13826976,0.000,0.000,0.030,0.000,0.000,0.000,0.487,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13834903,0.000,0.000,0.030,0.000,0.000,0.000,0.485,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13842830,0.000,0.000,0.030,0.000,0.000,0.000,0.482,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13850754,0.000,0.000,0.030,0.000,0.000,0.000,0.480,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13858686,0.000,0.000,0.030,0.000,0.000,0.000,0.478,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13866613,0.000,0.000,0.030,0.000,0.000,0.000,0.475,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13874540,0.000,0.000,0.030,0.000,0.000,0.000,0.473,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13882466,0.000,0.000,0.030,0.000,0.000,0.000,0.470,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13890394,0.000,0.000,0.030,0.000,0.000,0.000,0.467,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13898319,0.000,0.000,0.030,0.000,0.000,0.000,0.464,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13906247,0.000,0.000,0.030,0.000,0.000,0.000,0.461,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13914173,0.000,0.000,0.030,0.000,0.000,0.000,0.458,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13922101,0.000,0.000,0.030,0.000,0.000,0.000,0.454,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13930029,0.000,0.000,0.030,0.000,0.000,0.000,0.451,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13937953,0.000,0.000,0.030,0.000,0.000,0.000,0.447,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13945881,0.000,0.000,0.030,0.000,0.000,0.000,0.443,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13953809,0.000,0.000,0.030,0.000,0.000,0.000,0.439,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13961732,0.000,0.000,0.030,0.000,0.000,0.000,0.435,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13969663,0.000,0.000,0.030,0.000,0.000,0.000,0.431,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13977589,0.000,0.000,0.030,0.000,0.000,0.000,0.427,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13985515,0.000,0.000,0.030,0.000,0.000,0.000,0.422,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
13993441,0.000,0.000,0.030,0.000,0.000,0.000,0.418,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14001373,0.000,0.000,0.030,0.000,0.000,0.000,0.413,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14009297,0.000,0.000,0.030,0.000,0.000,0.000,0.409,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14017221,0.000,0.000,0.030,0.000,0.000,0.000,0.404,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14025147,0.000,0.000,0.030,0.000,0.000,0.000,0.399,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14033073,0.000,0.000,0.030,0.000,0.000,0.000,0.394,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14041002,0.000,0.000,0.030,0.000,0.000,0.000,0.389,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14048926,0.000,0.000,0.030,0.000,0.000,0.000,0.383,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14056853,0.000,0.000,0.030,0.000,0.000,0.000,0.378,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14064779,0.000,0.000,0.030,0.000,0.000,0.000,0.372,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14072706,0.000,0.000,0.030,0.000,0.000,0.000,0.367,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14080634,0.000,0.000,0.030,0.000,0.000,0.000,0.361,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14088559,0.000,0.000,0.030,0.000,0.000,0.000,0.355,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14096489,0.000,0.000,0.030,0.000,0.000,0.000,0.349,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14104416,0.000,0.000,0.030,0.000,0.000,0.000,0.343,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14112342,0.000,0.000,0.030,0.000,0.000,0.000,0.337,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14120268,0.000,0.000,0.030,0.000,0.000,0.000,0.331,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14136122,0.000,0.000,0.030,0.000,0.000,0.000,0.319,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14144051,0.000,0.000,0.030,0.000,0.000,0.000,0.312,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14151976,0.000,0.000,0.030,0.000,0.000,0.000,0.306,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14159903,0.000,0.000,0.030,0.000,0.000,0.000,0.299,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14167827,0.000,0.000,0.030,0.000,0.000,0.000,0.292,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14175757,0.000,0.000,0.030,0.000,0.000,0.000,0.286,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14183683,0.000,0.000,0.030,0.000,0.000,0.000,0.279,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14191607,0.000,0.000,0.030,0.000,0.000,0.000,0.272,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14199536,0.000,0.000,0.033,0.000,0.000,0.000,0.265,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14207460,0.000,0.000,0.032,0.000,0.000,0.000,0.258,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14215390,0.000,0.000,0.031,0.000,0.000,0.000,0.251,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14223315,0.000,0.000,0.031,0.000,0.000,0.000,0.243,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14231242,0.000,0.000,0.034,0.000,0.000,0.000,0.236,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14239169,0.000,0.000,0.033,0.000,0.000,0.000,0.229,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14247095,0.000,0.000,0.032,0.000,0.000,0.000,0.221,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14255020,0.000,0.000,0.031,0.000,0.000,0.000,0.214,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14262949,0.000,0.000,0.031,0.000,0.000,0.000,0.206,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14270879,0.000,0.000,0.031,0.000,0.000,0.000,0.199,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14278806,0.000,0.000,0.030,0.000,0.000,0.000,0.191,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14286728,0.000,0.000,0.030,0.000,0.000,0.000,0.183,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14294654,0.000,0.000,0.030,0.000,0.000,0.000,0.176,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14302582,0.000,0.000,0.030,0.000,0.000,0.000,0.168,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14310509,0.000,0.000,0.030,0.000,0.000,0.000,0.160,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14318433,0.000,0.000,0.030,0.000,0.000,0.000,0.152,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14326361,0.000,0.000,0.030,0.000,0.000,0.000,0.144,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14334289,0.000,0.000,0.030,0.000,0.000,0.000,0.136,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14342214,0.000,0.000,0.030,0.000,0.000,0.000,0.128,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14350140,0.000,0.000,0.030,0.000,0.000,0.000,0.120,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14358068,0.000,0.000,0.030,0.000,0.000,0.000,0.112,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14365994,0.000,0.000,0.030,0.000,0.000,0.000,0.104,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14373922,0.000,0.000,0.030,0.000,0.000,0.000,0.096,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14381848,0.000,0.000,0.030,0.000,0.000,0.000,0.088,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14389774,0.000,0.000,0.030,0.000,0.000,0.000,0.079,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14397698,0.000,0.000,0.030,0.000,0.000,0.000,0.071,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14405629,0.000,0.000,0.030,0.000,0.000,0.000,0.063,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14413555,0.000,0.000,0.030,0.000,0.000,0.000,0.055,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14421481,0.000,0.000,0.030,0.000,0.000,0.000,0.047,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14429408,0.000,0.000,0.030,0.000,0.000,0.000,0.038,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14437334,0.000,0.000,0.030,0.000,0.000,0.000,0.030,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14445260,0.000,0.000,0.030,0.000,0.000,0.000,0.022,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14453186,0.000,0.000,0.030,0.000,0.000,0.000,0.013,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14461113,0.000,0.000,0.030,0.000,0.000,0.000,0.005,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14469040,0.000,0.000,0.030,0.000,0.000,0.000,-0.003,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14476967,0.000,0.000,0.030,0.000,0.000,0.000,-0.011,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14484894,0.000,0.000,0.030,0.000,0.000,0.000,-0.020,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14492820,0.000,0.000,0.030,0.000,0.000,0.000,-0.028,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14500747,0.000,0.000,0.030,0.000,0.000,0.000,-0.036,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14508672,0.000,0.000,0.030,0.000,0.000,0.000,-0.045,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14516599,0.000,0.000,0.030,0.000,0.000,0.000,-0.053,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14524527,0.000,0.000,0.030,0.000,0.000,0.000,-0.061,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14532453,0.000,0.000,0.030,0.000,0.000,0.000,-0.069,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14540380,0.000,0.000,0.030,0.000,0.000,0.000,-0.078,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14548307,0.000,0.000,0.030,0.000,0.000,0.000,-0.086,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14556232,0.000,0.000,0.030,0.000,0.000,0.000,-0.094,0.000,0.000,0.000,0.000,0.000,135,135,135,135
14564156,0.000,0.000,0.030,0.000,0.000,0.000,-0.102,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14572083,0.000,0.000,0.030,0.000,0.000,0.000,-0.110,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14580012,0.000,0.000,0.030,0.000,0.000,0.000,-0.118,0.000,0.000,0.000,0.000,0.000,135,135,135,135
14587938,0.000,0.000,0.030,0.000,0.000,0.000,-0.126,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14595867,0.000,0.000,0.030,0.000,0.000,0.000,-0.134,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14603792,0.000,0.000,0.030,0.000,0.000,0.000,-0.142,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14611718,0.000,0.000,0.030,0.000,0.000,0.000,-0.150,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14619644,0.000,0.000,0.030,0.000,0.000,0.000,-0.158,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14627571,0.000,0.000,0.030,0.000,0.000,0.000,-0.166,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14635498,0.000,0.000,0.030,0.000,0.000,0.000,-0.174,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14643423,0.000,0.000,0.030,0.000,0.000,0.000,-0.182,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14651348,0.000,0.000,0.030,0.000,0.000,0.000,-0.189,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14659274,0.000,0.000,0.030,0.000,0.000,0.000,-0.197,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14667204,0.000,0.000,0.030,0.000,0.000,0.000,-0.205,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14675128,0.000,0.000,0.030,0.000,0.000,0.000,-0.212,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14683056,0.000,0.000,0.030,0.000,0.000,0.000,-0.220,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14690981,0.000,0.000,0.030,0.000,0.000,0.000,-0.227,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14698909,0.000,0.000,0.030,0.000,0.000,0.000,-0.234,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14706833,0.000,0.000,0.030,0.000,0.000,0.000,-0.242,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14714761,0.000,0.000,0.030,0.000,0.000,0.000,-0.249,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14722686,0.000,0.000,0.030,0.000,0.000,0.000,-0.256,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14730613,0.000,0.000,0.030,0.000,0.000,0.000,-0.263,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14738538,0.000,0.000,0.030,0.000,0.000,0.000,-0.270,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14746465,0.000,0.000,0.030,0.000,0.000,0.000,-0.277,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14754390,0.000,0.000,0.030,0.000,0.000,0.000,-0.284,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14762317,0.000,0.000,0.030,0.000,0.000,0.000,-0.291,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14770243,0.000,0.000,0.030,0.000,0.000,0.000,-0.297,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14778168,0.000,0.000,0.030,0.000,0.000,0.000,-0.304,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14786095,0.000,0.000,0.030,0.000,0.000,0.000,-0.311,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14794020,0.000,0.000,0.030,0.000,0.000,0.000,-0.317,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14801948,0.000,0.000,0.030,0.000,0.000,0.000,-0.323,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
14809879,0.000,0.000,0.030,0.000,0.000,0.000,-0.330,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14817803,0.000,0.000,0.030,0.000,0.000,0.000,-0.336,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14825727,0.000,0.000,0.030,0.000,0.000,0.000,-0.342,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14833654,0.000,0.000,0.030,0.000,0.000,0.000,-0.348,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14841579,0.000,0.000,0.030,0.000,0.000,0.000,-0.354,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14849507,0.000,0.000,0.030,0.000,0.000,0.000,-0.360,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14857433,0.000,0.000,0.030,0.000,0.000,0.000,-0.366,0.000,0.000,0.000,0.000,0.000,135,135,135,135
14865356,0.000,0.000,0.030,0.000,0.000,0.000,-0.371,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14873281,0.000,0.000,0.030,0.000,0.000,0.000,-0.377,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14881211,0.000,0.000,0.030,0.000,0.000,0.000,-0.382,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14897064,0.000,0.000,0.030,0.000,0.000,0.000,-0.393,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14904989,0.000,0.000,0.030,0.000,0.000,0.000,-0.398,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14912914,0.000,0.000,0.030,0.000,0.000,0.000,-0.403,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14920839,0.000,0.000,0.030,0.000,0.000,0.000,-0.407,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14936692,0.000,0.000,0.030,0.000,0.000,0.000,-0.417,0.000,0.000,0.000,0.000,0.000,135,135,135,135
14944619,0.000,0.000,0.030,0.000,0.000,0.000,-0.421,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14952547,0.000,0.000,0.030,0.000,0.000,0.000,-0.426,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14960472,0.000,0.000,0.030,0.000,0.000,0.000,-0.430,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
14976322,0.000,0.000,0.030,0.000,0.000,0.000,-0.438,0.000,0.000,0.000,0.000,0.000,135,135,135,135
14984250,0.000,0.000,0.030,0.000,0.000,0.000,-0.442,0.000,0.000,0.000,0.000,0.000,135,135,135,135
14992176,0.000,0.000,0.030,0.000,0.000,0.000,-0.446,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15000104,0.000,0.000,0.030,0.000,0.000,0.000,-0.450,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15015954,0.000,0.000,0.028,0.000,0.000,0.000,-0.457,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15023879,0.000,0.000,0.029,0.000,0.000,0.000,-0.460,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15031806,0.000,0.000,0.029,0.000,0.000,0.000,-0.463,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15047658,0.000,0.000,0.029,0.000,0.000,0.000,-0.469,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15055584,0.000,0.000,0.030,0.000,0.000,0.000,-0.472,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15063510,0.000,0.000,0.030,0.000,0.000,0.000,-0.475,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15071436,0.000,0.000,0.030,0.000,0.000,0.000,-0.477,0.000,-0.001,0.000,0.000,0.000,135,135,135,135
15087289,0.000,0.000,0.030,0.000,0.000,0.000,-0.482,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15095217,0.000,0.000,0.030,0.000,0.000,0.000,-0.484,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15103141,0.000,0.000,0.030,0.000,0.000,0.000,-0.486,0.000,0.000,0.000,0.000,0.000,135,135,135,135
15111066,0.000,0.000,0.030,0.000,0.000,0.000,-0.488,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15126922,0.000,0.000,0.030,0.000,0.000,0.000,-0.491,0.000,0.000,0.000,0.000,0.000,135,135,135,135
15134844,0.000,0.000,0.030,0.000,0.000,0.000,-0.493,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15142775,0.000,0.000,0.030,0.000,0.000,0.000,-0.494,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15150700,0.000,0.000,0.030,0.000,0.000,0.000,-0.495,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15166552,0.000,0.000,0.030,0.000,0.000,0.000,-0.497,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15174477,0.000,0.000,0.030,0.000,0.000,0.000,-0.498,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15182404,0.000,0.000,0.030,0.000,0.000,0.000,-0.499,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15190330,0.000,0.000,0.030,0.000,0.000,0.000,-0.499,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15206182,0.000,0.000,0.030,0.000,0.000,0.000,-0.500,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15214109,0.000,0.000,0.030,0.000,0.000,0.000,-0.500,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15222037,0.000,0.000,0.030,0.000,0.000,0.000,-0.500,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15237889,0.000,0.000,0.033,0.000,0.000,0.000,-0.499,0.000,0.000,0.000,0.000,0.000,135,135,135,135
15245814,0.000,0.000,0.032,0.000,0.000,0.000,-0.499,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15253739,0.000,0.000,0.031,0.000,0.000,0.000,-0.498,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15261664,0.000,0.000,0.034,0.000,0.000,0.000,-0.498,0.000,0.001,0.000,0.000,0.000,135,135,135,135
15277518,0.000,0.000,0.032,0.000,0.000,0.000,-0.496,0.000,0.000,0.000,0.000,0.000,135,135,135,135
15285444,0.000,0.000,0.031,0.000,0.000,0.000,-0.495,0.000,0.000,0.000,0.000,0.000,135,135,135,135
15293369,0.000,0.000,0.031,0.000,0.000,0.000,-0.493,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15301295,0.000,0.000,0.031,0.000,0.000,0.000,-0.492,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15317146,0.000,0.000,0.030,0.000,0.000,0.000,-0.489,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15325074,0.000,0.000,0.030,0.000,0.000,0.000,-0.487,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
15332999,0.000,0.000,0.030,0.000,0.000,0.000,-0.485,0.000,-0.000,0.000,0.000,0.000,135,135,135,135
