t_us, Height, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.x, Omega.y, Omega.z, Acc.x, Acc.y, Acc.z
52513321,0.969,0.000,-0.000,0.000,0.000,0.009,0.015,0.045,-0.274,-3.015,9.324
52521226,0.969,0.000,-0.000,0.000,0.000,0.007,0.013,0.054,-0.289,-2.988,9.362
52537031,0.970,0.000,-0.000,0.000,0.000,-0.001,0.010,0.068,-0.345,-2.917,9.356
52544938,0.970,0.000,-0.000,0.000,0.000,-0.004,0.010,0.072,-0.381,-2.873,9.349
52552841,0.970,0.000,-0.000,0.000,0.000,-0.007,0.011,0.075,-0.393,-2.844,9.334
52560742,0.970,0.000,-0.000,0.000,0.000,-0.008,0.011,0.079,-0.384,-2.838,9.314
52576551,0.975,0.000,-0.000,0.000,0.000,-0.012,0.017,0.083,-0.435,-2.797,9.333
52584450,0.977,0.000,-0.000,0.000,0.000,-0.014,0.020,0.083,-0.454,-2.778,9.358
52592360,0.978,0.000,-0.000,0.000,0.000,-0.016,0.024,0.083,-0.455,-2.794,9.368
52600265,0.978,0.000,-0.000,0.000,0.000,-0.019,0.028,0.080,-0.502,-2.769,9.393
52616065,0.979,0.000,-0.000,0.000,0.000,-0.031,0.033,0.074,-0.516,-2.780,9.491
52623974,0.979,0.000,-0.000,0.000,0.000,-0.040,0.034,0.069,-0.549,-2.778,9.545
52631880,0.980,0.026,-0.000,0.284,0.000,-0.051,0.034,0.061,-0.596,-2.776,9.553
52647684,0.985,0.038,-0.000,0.000,0.000,-0.073,0.035,0.042,-0.679,-2.757,9.552
52655590,0.986,0.061,-0.000,0.286,0.000,-0.080,0.033,0.029,-0.704,-2.746,9.468
52663488,0.988,0.067,-0.000,0.000,0.000,-0.083,0.030,0.015,-0.723,-2.712,9.377
52671399,0.988,0.064,-0.000,0.000,0.000,-0.082,0.025,0.002,-0.685,-2.719,9.283
52687204,0.989,0.048,-0.000,0.000,0.000,-0.071,0.012,-0.015,-0.568,-2.745,9.136
52695108,0.989,0.039,-0.000,0.000,0.000,-0.063,0.004,-0.017,-0.501,-2.763,9.093
52703013,0.990,0.032,-0.000,0.000,0.000,-0.052,-0.006,-0.017,-0.448,-2.769,9.033
52710917,0.990,0.025,-0.000,0.000,0.000,-0.043,-0.014,-0.015,-0.401,-2.793,9.066
52726723,0.990,0.015,-0.000,0.000,0.000,-0.028,-0.025,-0.012,-0.440,-2.794,9.177
52734626,0.990,0.011,-0.000,0.000,0.000,-0.025,-0.025,-0.013,-0.460,-2.802,9.249
52742531,0.990,0.009,-0.000,0.000,0.000,-0.023,-0.023,-0.014,-0.487,-2.817,9.309
52750434,0.987,0.007,-0.000,0.000,0.000,-0.020,-0.020,-0.017,-0.512,-2.811,9.334
52766240,0.989,0.004,-0.000,0.000,0.000,-0.014,-0.010,-0.017,-0.442,-2.875,9.331
52774146,0.989,0.003,-0.000,0.000,0.000,-0.008,-0.007,-0.014,-0.397,-2.905,9.304
52782048,0.989,0.002,-0.000,0.000,0.000,-0.001,-0.004,-0.009,-0.353,-2.951,9.279
52797857,0.990,0.001,-0.000,0.000,0.000,0.012,-0.001,0.001,-0.350,-2.991,9.282
52805760,0.990,0.001,-0.000,0.000,0.000,0.016,-0.000,0.006,-0.356,-3.000,9.321
52813662,0.990,0.001,-0.000,0.000,0.000,0.018,-0.001,0.010,-0.361,-3.011,9.335
52821565,0.990,0.000,-0.000,0.000,0.000,0.018,-0.003,0.015,-0.341,-3.018,9.366
52837371,0.990,0.000,-0.000,0.000,0.000,0.012,-0.017,0.028,-0.301,-3.013,9.379
52845274,0.990,0.000,-0.000,0.000,0.000,0.007,-0.027,0.034,-0.300,-3.002,9.368
52853180,0.987,0.000,-0.000,0.000,0.000,0.001,-0.037,0.039,-0.333,-2.976,9.391
52861082,0.985,0.000,-0.000,0.000,0.000,-0.007,-0.046,0.041,-0.373,-2.953,9.418
52876888,0.979,0.000,-0.000,0.000,0.000,-0.022,-0.056,0.034,-0.515,-2.883,9.416
52884791,0.977,0.000,-0.000,0.000,0.000,-0.027,-0.057,0.026,-0.574,-2.846,9.381
52892697,0.975,0.000,-0.000,0.000,0.000,-0.031,-0.055,0.018,-0.589,-2.848,9.371
52900600,0.973,0.000,-0.000,0.000,0.000,-0.033,-0.052,0.009,-0.626,-2.825,9.334
52916406,0.972,0.000,-0.000,0.000,0.000,-0.032,-0.038,-0.006,-0.582,-2.859,9.306
52924310,0.968,0.000,-0.000,0.000,0.000,-0.034,-0.029,-0.011,-0.538,-2.878,9.341
52932213,0.966,0.000,-0.000,0.000,0.000,-0.037,-0.020,-0.014,-0.494,-2.901,9.374
52940116,0.964,0.000,-0.000,0.000,0.000,-0.042,-0.011,-0.016,-0.487,-2.909,9.396
52955923,0.964,0.000,-0.000,0.000,0.000,-0.054,0.009,-0.020,-0.475,-2.902,9.428
52963827,0.966,0.000,-0.000,0.000,0.000,-0.058,0.019,-0.023,-0.480,-2.892,9.426
52971730,0.967,0.000,-0.000,0.000,0.000,-0.061,0.029,-0.025,-0.487,-2.887,9.421
52987537,0.969,0.000,-0.000,0.000,0.000,-0.061,0.044,-0.032,-0.496,-2.860,9.369
52995438,0.969,0.000,-0.000,0.000,0.000,-0.059,0.050,-0.038,-0.533,-2.827,9.351
53003343,0.969,0.000,-0.000,0.000,0.000,-0.055,0.055,-0.043,-0.511,-2.824,9.328
53011246,0.970,0.000,-0.000,0.000,0.000,-0.050,0.057,-0.048,-0.520,-2.820,9.290
53027051,0.975,0.000,-0.000,0.000,0.000,-0.038,0.058,-0.055,-0.462,-2.863,9.268
53034955,0.976,0.000,-0.000,0.000,0.000,-0.031,0.054,-0.055,-0.418,-2.908,9.224
53042859,0.977,0.000,-0.000,0.000,0.000,-0.026,0.051,-0.053,-0.373,-2.955,9.255
53050763,0.978,0.000,-0.000,0.000,0.000,-0.022,0.048,-0.049,-0.369,-2.965,9.254
53066571,0.984,0.000,-0.000,0.000,0.000,-0.019,0.039,-0.042,-0.367,-2.975,9.274
53074471,0.986,0.000,-0.000,0.000,0.000,-0.017,0.036,-0.040,-0.400,-2.964,9.267
53082375,0.987,0.000,-0.000,0.000,0.000,-0.015,0.033,-0.039,-0.431,-2.951,9.267
53090276,0.988,0.000,-0.000,0.000,0.000,-0.013,0.031,-0.039,-0.445,-2.926,9.240
53106087,0.986,0.000,-0.000,0.000,0.000,-0.003,0.027,-0.040,-0.439,-2.873,9.198
53113990,0.984,0.000,-0.000,0.000,0.000,0.004,0.024,-0.041,-0.421,-2.834,9.142
53121893,0.983,0.000,-0.000,0.000,0.000,0.013,0.020,-0.040,-0.385,-2.801,9.105
53137699,0.981,0.000,-0.000,0.000,0.000,0.030,0.008,-0.027,-0.238,-2.765,9.102
53145604,0.978,0.000,-0.000,0.000,0.000,0.041,-0.002,-0.015,-0.150,-2.742,9.049
53153509,0.976,0.000,-0.000,0.000,0.000,0.057,-0.014,-0.001,-0.080,-2.677,8.972
53161413,0.968,0.000,-0.000,0.000,0.000,0.082,-0.026,0.015,-0.054,-2.570,8.878
53177218,0.946,0.000,-0.000,0.000,0.000,0.154,-0.044,0.038,-0.123,-2.229,8.819
53185120,0.941,0.000,-0.025,0.000,-0.273,0.194,-0.046,0.045,-0.163,-1.978,8.888
53193024,0.926,0.000,-0.034,0.000,0.000,0.236,-0.046,0.048,-0.211,-1.736,8.931
53200927,0.915,0.000,-0.036,0.000,0.000,0.278,-0.043,0.050,-0.221,-1.545,8.986
53216736,0.918,0.000,-0.087,0.000,-0.266,0.356,-0.031,0.050,-0.252,-1.239,9.118
53224638,0.934,0.000,-0.118,0.000,-0.271,0.388,-0.023,0.049,-0.232,-1.118,9.194
53232539,0.954,0.000,-0.160,0.000,-0.415,0.415,-0.015,0.049,-0.227,-1.024,9.268
53240442,0.974,0.000,-0.204,0.000,-0.424,0.435,-0.005,0.049,-0.236,-0.927,9.354
53256250,1.002,0.000,-0.266,0.000,-0.436,0.453,0.017,0.048,-0.236,-0.789,9.514
53264154,1.011,0.000,-0.297,0.000,-0.440,0.451,0.027,0.047,-0.252,-0.719,9.596
53272056,1.019,0.000,-0.326,0.000,-0.443,0.443,0.035,0.048,-0.237,-0.672,9.648
53287863,1.033,0.000,-0.358,0.000,-0.300,0.410,0.047,0.049,-0.213,-0.589,9.758
53295766,1.041,0.000,-0.371,0.000,-0.453,0.386,0.050,0.050,-0.215,-0.558,9.814
53303669,1.050,0.000,-0.371,0.000,-0.304,0.356,0.051,0.053,-0.195,-0.546,9.875
53311573,1.059,0.000,-0.379,0.000,-0.461,0.321,0.049,0.055,-0.184,-0.536,9.917
53327380,1.075,0.000,-0.403,0.000,-0.468,0.240,0.039,0.059,-0.193,-0.470,10.055
53335282,1.082,0.000,-0.373,0.000,0.000,0.195,0.032,0.061,-0.186,-0.451,10.119
53343185,1.088,0.000,-0.353,0.000,-0.315,0.140,0.021,0.063,-0.196,-0.432,10.223
53351085,1.094,0.000,-0.312,0.000,0.000,0.094,0.012,0.066,-0.186,-0.438,10.160
53366892,1.102,0.000,-0.285,0.000,-0.320,0.003,-0.006,0.071,-0.192,-0.422,10.186
53374796,1.108,0.000,-0.284,0.000,-0.321,-0.042,-0.014,0.073,-0.195,-0.412,10.211
53382698,1.111,0.000,-0.288,0.000,-0.322,-0.083,-0.022,0.075,-0.197,-0.402,10.188
53390599,1.114,0.000,-0.263,0.000,0.000,-0.121,-0.028,0.078,-0.193,-0.409,10.172
53406407,1.117,0.000,-0.231,0.000,0.000,-0.185,-0.038,0.080,-0.214,-0.387,10.057
53414311,1.118,0.000,-0.197,0.000,0.000,-0.209,-0.040,0.081,-0.225,-0.384,9.980
53422212,1.119,0.000,-0.163,0.000,0.000,-0.229,-0.041,0.082,-0.234,-0.385,9.927
53430118,1.119,0.000,-0.131,0.000,0.000,-0.244,-0.042,0.082,-0.248,-0.380,9.830
53445923,1.120,0.000,-0.111,0.000,-0.325,-0.258,-0.040,0.082,-0.240,-0.391,9.683
53453828,1.120,0.000,-0.104,0.000,0.000,-0.258,-0.037,0.082,-0.254,-0.383,9.639
53461729,1.120,0.000,-0.091,0.000,0.000,-0.252,-0.035,0.081,-0.255,-0.385,9.536
53477536,1.117,0.000,-0.063,0.000,0.000,-0.224,-0.029,0.078,-0.240,-0.388,9.400
53485443,1.115,0.000,-0.079,0.000,-0.323,-0.203,-0.025,0.077,-0.256,-0.390,9.379
53493346,1.113,0.000,-0.080,0.000,0.000,-0.178,-0.022,0.075,-0.270,-0.399,9.326
53501248,1.112,0.000,-0.103,0.000,-0.323,-0.149,-0.019,0.073,-0.263,-0.413,9.263
53517054,1.108,0.000,-0.165,0.000,-0.321,-0.082,-0.011,0.067,-0.284,-0.402,9.235
53524956,1.106,0.000,-0.195,0.000,-0.321,-0.046,-0.007,0.064,-0.279,-0.413,9.229
53532859,1.101,0.000,-0.235,0.000,-0.479,-0.008,-0.003,0.061,-0.276,-0.425,9.221
53540764,1.089,0.000,-0.290,0.000,-0.631,0.031,0.000,0.059,-0.272,-0.438,9.199
53556569,1.079,0.000,-0.421,0.000,-0.626,0.108,0.003,0.054,-0.267,-0.435,9.204
53564473,1.070,0.000,-0.468,0.000,-0.621,0.145,0.003,0.051,-0.278,-0.438,9.212
53572375,1.064,0.000,-0.490,0.000,-0.463,0.177,0.002,0.048,-0.294,-0.427,9.254
53580280,1.057,0.000,-0.526,0.000,-0.766,0.208,0.000,0.045,-0.255,-0.444,9.277
53596087,1.043,0.000,-0.587,0.000,-0.605,0.260,-0.005,0.041,-0.259,-0.429,9.335
53603989,1.039,0.000,-0.640,0.000,-1.055,0.282,-0.010,0.039,-0.254,-0.434,9.345
53611892,1.039,0.000,-0.677,0.000,-0.754,0.301,-0.015,0.037,-0.257,-0.424,9.372
53627699,1.043,0.000,-0.727,0.000,-1.058,0.328,-0.024,0.033,-0.254,-0.416,9.462
53635601,1.045,0.000,-0.748,0.000,-0.758,0.334,-0.030,0.032,-0.241,-0.417,9.524
53643503,1.046,0.000,-0.746,0.000,-0.607,0.337,-0.036,0.031,-0.239,-0.422,9.571
53651409,1.048,0.000,-0.747,0.000,-0.759,0.336,-0.042,0.031,-0.228,-0.422,9.630
53667213,1.057,0.000,-0.750,0.000,-0.766,0.326,-0.054,0.031,-0.213,-0.426,9.752
53675118,1.064,0.000,-0.753,0.000,-0.771,0.316,-0.057,0.030,-0.242,-0.407,9.837
53683018,1.069,0.000,-0.757,0.000,-0.775,0.305,-0.062,0.030,-0.231,-0.420,9.865
53690923,1.072,0.000,-0.760,0.000,-0.777,0.292,-0.065,0.031,-0.226,-0.440,9.929
53706731,1.076,0.000,-0.753,0.000,-0.624,0.265,-0.065,0.032,-0.236,-0.427,10.020
53714632,1.077,0.000,-0.764,0.000,-0.937,0.250,-0.064,0.032,-0.233,-0.438,10.083
53722535,1.078,0.000,-0.771,0.000,-0.782,0.235,-0.061,0.034,-0.212,-0.445,10.122
53730436,1.079,0.000,-0.762,0.000,-0.626,0.219,-0.057,0.034,-0.221,-0.435,10.153
53746242,1.074,0.000,-0.798,0.000,-0.779,0.191,-0.046,0.036,-0.214,-0.452,10.181
53754147,1.073,0.000,-0.788,0.000,-0.622,0.177,-0.039,0.037,-0.213,-0.455,10.180
53762049,1.072,0.000,-0.796,0.000,-0.933,0.163,-0.033,0.037,-0.216,-0.452,10.207
53777855,1.066,-0.028,-0.797,-0.309,-0.773,0.139,-0.021,0.040,-0.213,-0.463,10.142
53785759,1.064,-0.039,-0.808,0.000,-0.926,0.130,-0.016,0.040,-0.229,-0.446,10.105
53793662,1.063,-0.069,-0.796,-0.308,-0.616,0.122,-0.013,0.040,-0.230,-0.434,10.063
53801563,1.062,-0.077,-0.788,0.000,-0.770,0.116,-0.012,0.040,-0.222,-0.446,9.986
53817371,1.056,-0.066,-0.778,0.000,-0.766,0.110,-0.014,0.039,-0.245,-0.414,9.847
53825275,1.054,-0.056,-0.774,0.000,-0.764,0.109,-0.016,0.038,-0.252,-0.413,9.815
53833175,1.053,-0.046,-0.772,0.000,-0.763,0.110,-0.020,0.038,-0.237,-0.418,9.727
53841080,1.049,-0.037,-0.769,0.000,-0.761,0.112,-0.024,0.038,-0.238,-0.416,9.678
53856887,1.044,-0.023,-0.784,0.000,-0.757,0.120,-0.033,0.036,-0.247,-0.415,9.613
53864789,1.040,-0.018,-0.783,0.000,-0.754,0.124,-0.036,0.036,-0.244,-0.414,9.605
53872693,1.037,-0.014,-0.780,0.000,-0.752,0.129,-0.038,0.036,-0.228,-0.425,9.599
53880595,1.035,-0.010,-0.776,0.000,-0.750,0.135,-0.040,0.035,-0.244,-0.413,9.613
53896399,1.032,-0.006,-0.786,0.000,-0.749,0.142,-0.045,0.034,-0.235,-0.435,9.683
53904304,1.029,-0.004,-0.783,0.000,-0.746,0.146,-0.046,0.034,-0.237,-0.436,9.735
53912204,1.026,-0.003,-0.791,0.000,-0.893,0.148,-0.045,0.034,-0.240,-0.429,9.793
53920108,1.024,-0.002,-0.791,0.000,-0.743,0.150,-0.045,0.035,-0.209,-0.449,9.836
53935915,1.019,-0.001,-0.799,0.000,-0.739,0.152,-0.042,0.035,-0.217,-0.448,9.910
53943815,1.016,-0.001,-0.806,0.000,-0.884,0.153,-0.040,0.035,-0.209,-0.461,9.936
53951720,1.014,-0.001,-0.803,0.000,-0.735,0.152,-0.039,0.037,-0.187,-0.477,9.980
53967525,1.007,-0.000,-0.817,0.000,-0.876,0.155,-0.034,0.040,-0.193,-0.481,10.066
53975428,1.005,-0.000,-0.840,0.000,-1.020,0.142,-0.037,0.042,-0.178,-0.479,10.240
53983330,1.003,-0.000,-0.867,0.000,-1.019,0.117,-0.046,0.044,-0.162,-0.480,10.428
53991230,1.002,-0.000,-0.881,0.000,-0.872,0.082,-0.061,0.047,-0.158,-0.480,10.562
54007040,0.996,-0.063,-0.966,-0.289,-0.722,0.000,-0.090,0.055,-0.156,-0.465,10.788
54014942,0.994,-0.075,-0.950,0.000,-0.721,-0.038,-0.102,0.059,-0.136,-0.495,10.749
54022844,0.993,-0.113,-0.922,-0.432,-0.720,-0.066,-0.112,0.063,-0.157,-0.480,10.647
54030748,0.992,-0.121,-0.903,0.000,-0.863,-0.080,-0.115,0.065,-0.152,-0.479,10.491
54046553,0.988,-0.127,-0.832,-0.287,-0.716,-0.080,-0.109,0.070,-0.181,-0.479,10.279
54054454,0.986,-0.121,-0.818,0.000,-0.857,-0.068,-0.102,0.070,-0.204,-0.469,10.167
54062357,0.984,-0.108,-0.802,0.000,-0.713,-0.053,-0.096,0.072,-0.185,-0.480,10.056
54070262,0.983,-0.117,-0.812,-0.285,-0.997,-0.034,-0.088,0.072,-0.196,-0.465,9.960
54086065,0.981,-0.098,-0.828,0.000,-0.854,0.013,-0.063,0.073,-0.221,-0.457,9.793
54093971,0.978,-0.083,-0.833,0.000,-0.851,0.042,-0.048,0.072,-0.225,-0.453,9.715
54101876,0.976,-0.068,-0.837,0.000,-0.849,0.071,-0.035,0.072,-0.219,-0.456,9.671
54117680,0.973,-0.043,-0.855,0.000,-0.987,0.129,-0.019,0.072,-0.233,-0.447,9.586
54125584,0.972,-0.034,-0.874,0.000,-0.986,0.160,-0.018,0.072,-0.221,-0.461,9.495
54133485,0.968,-0.026,-0.906,0.000,-1.123,0.194,-0.023,0.070,-0.250,-0.451,9.431
54141387,0.966,-0.020,-0.941,0.000,-1.120,0.232,-0.033,0.068,-0.259,-0.457,9.348
54157194,0.963,-0.036,-1.003,-0.279,-1.117,0.320,-0.062,0.064,-0.262,-0.469,9.254
54165097,0.959,-0.044,-1.027,0.000,-1.112,0.369,-0.078,0.061,-0.268,-0.465,9.258
54172999,0.956,-0.043,-1.046,0.000,-1.109,0.421,-0.091,0.058,-0.245,-0.474,9.293
54180901,0.954,-0.039,-1.074,0.000,-1.246,0.472,-0.102,0.056,-0.233,-0.474,9.362
54196707,0.949,-0.028,-1.111,0.000,-1.239,0.568,-0.110,0.052,-0.223,-0.471,9.585
54204610,0.946,-0.023,-1.120,0.000,-1.098,0.608,-0.107,0.051,-0.215,-0.473,9.732
54212514,0.941,-0.018,-1.135,0.000,-1.229,0.638,-0.099,0.050,-0.204,-0.474,9.934
54220414,0.938,-0.014,-1.150,0.000,-1.224,0.662,-0.086,0.049,-0.204,-0.466,10.089
54236219,0.934,-0.008,-1.187,0.000,-1.354,0.688,-0.046,0.052,-0.156,-0.478,10.420
54244119,0.933,-0.006,-1.202,0.000,-1.217,0.691,-0.018,0.054,-0.144,-0.472,10.562
54252021,0.929,-0.005,-1.210,0.000,-1.212,0.689,0.012,0.056,-0.146,-0.472,10.633
54267830,0.924,-0.003,-1.215,0.000,-1.206,0.669,0.071,0.063,-0.131,-0.472,10.690
54275730,0.923,-0.002,-1.215,0.000,-1.205,0.651,0.097,0.066,-0.156,-0.450,10.662
54283636,0.919,-0.002,-1.213,0.000,-1.199,0.626,0.119,0.069,-0.141,-0.462,10.649
54291537,0.916,-0.001,-1.211,0.000,-1.196,0.594,0.136,0.074,-0.135,-0.462,10.658
54307343,0.913,-0.001,-1.193,0.000,-1.059,0.512,0.151,0.082,-0.137,-0.450,10.637
54315243,0.912,-0.000,-1.186,0.000,-1.190,0.461,0.148,0.086,-0.154,-0.435,10.668
54323147,0.909,-0.000,-1.170,0.000,-1.054,0.404,0.138,0.090,-0.157,-0.442,10.671
54331050,0.906,-0.000,-1.140,0.000,-0.920,0.344,0.121,0.095,-0.146,-0.451,10.717
54346855,0.903,-0.000,-1.088,0.000,-0.916,0.213,0.073,0.103,-0.133,-0.447,10.870
54359411,0.902,-0.035,-1.164,-0.392,-2.093,0.089,0.018,0.111,-0.087,-0.485,11.328
54362660,0.901,-0.050,-1.096,0.000,0.000,-0.005,-0.023,0.117,-0.139,-0.438,10.968
54370564,0.901,-0.052,-1.047,0.000,-0.915,-0.080,-0.057,0.122,-0.067,-0.504,11.888
54386366,0.900,-0.066,-1.001,-0.261,-0.914,-0.239,-0.126,0.132,-0.136,-0.430,11.255
54394270,0.900,-0.069,-0.971,0.000,-0.783,-0.309,-0.154,0.135,-0.157,-0.404,11.176
54402172,0.900,-0.099,-0.939,-0.392,-0.783,-0.362,-0.177,0.137,-0.185,-0.403,10.994
54410073,0.900,-0.128,-0.898,-0.261,-0.653,-0.397,-0.194,0.139,-0.191,-0.407,10.791
54425880,0.900,-0.194,-0.828,-0.261,-0.783,-0.418,-0.210,0.143,-0.194,-0.422,10.432
54433782,0.900,-0.213,-0.799,-0.261,-0.653,-0.410,-0.213,0.144,-0.207,-0.413,10.299
54441686,0.900,-0.227,-0.783,-0.261,-0.783,-0.393,-0.213,0.144,-0.214,-0.417,10.197
54457491,0.900,-0.293,-0.883,-0.261,-0.914,-0.335,-0.206,0.143,-0.232,-0.432,10.026
54465394,0.900,-0.301,-0.892,-0.261,-0.783,-0.293,-0.196,0.141,-0.233,-0.434,9.940
54473295,0.900,-0.312,-0.898,-0.392,-0.914,-0.246,-0.183,0.141,-0.218,-0.456,9.907
54481198,0.900,-0.314,-0.903,-0.261,-0.914,-0.193,-0.171,0.139,-0.223,-0.466,9.861
54497004,0.900,-0.303,-0.925,-0.261,-0.914,-0.068,-0.148,0.134,-0.246,-0.490,9.699
54504906,0.900,-0.273,-0.939,0.000,-1.044,0.002,-0.139,0.131,-0.263,-0.493,9.611
54512807,0.900,-0.257,-0.955,-0.261,-1.044,0.079,-0.131,0.127,-0.279,-0.480,9.491
54520710,0.900,-0.249,-0.971,-0.261,-1.044,0.159,-0.125,0.123,-0.286,-0.489,9.408
54536515,0.900,-0.247,-1.014,-0.261,-1.044,0.328,-0.117,0.114,-0.296,-0.477,9.230
54544414,0.900,-0.248,-1.049,-0.261,-1.305,0.411,-0.112,0.111,-0.281,-0.486,9.194
54552319,0.897,-0.250,-1.077,-0.260,-1.171,0.493,-0.105,0.106,-0.299,-0.463,9.161
54560223,0.895,-0.228,-1.110,0.000,-1.298,0.567,-0.097,0.103,-0.269,-0.468,9.201
54576028,0.892,-0.164,-1.189,0.000,-1.294,0.689,-0.075,0.099,-0.262,-0.446,9.359
54583931,0.892,-0.133,-1.227,0.000,-1.422,0.734,-0.062,0.097,-0.253,-0.438,9.499
54591831,0.891,-0.129,-1.252,-0.258,-1.292,0.769,-0.049,0.097,-0.225,-0.447,9.637
54607637,0.888,-0.122,-1.288,-0.257,-1.416,0.806,-0.021,0.098,-0.222,-0.435,9.896
54615538,0.885,-0.114,-1.298,0.000,-1.284,0.813,-0.009,0.099,-0.217,-0.419,9.987
54623440,0.884,-0.100,-1.301,0.000,-1.281,0.813,0.005,0.101,-0.197,-0.424,10.077
54631342,0.883,-0.084,-1.301,0.000,-1.280,0.807,0.016,0.103,-0.198,-0.412,10.151
54647148,0.881,-0.078,-1.307,-0.256,-1.406,0.779,0.031,0.107,-0.194,-0.411,10.326
54655048,0.881,-0.075,-1.309,0.000,-1.277,0.759,0.037,0.109,-0.182,-0.420,10.449
54662951,0.881,-0.067,-1.307,0.000,-1.277,0.731,0.038,0.112,-0.178,-0.419,10.605
54670854,0.880,-0.057,-1.292,0.000,-1.149,0.697,0.037,0.115,-0.152,-0.428,10.777
54686660,0.880,-0.038,-1.250,0.000,-1.149,0.611,0.029,0.123,-0.147,-0.454,11.108
54694561,0.880,-0.030,-1.231,0.000,-1.149,0.556,0.025,0.127,-0.161,-0.452,11.266
54702464,0.880,-0.024,-1.202,0.000,-1.021,0.496,0.020,0.132,-0.148,-0.457,11.369
54710367,0.880,-0.041,-1.184,-0.255,-1.148,0.432,0.017,0.137,-0.127,-0.454,11.457
54726170,0.880,-0.044,-1.124,0.000,-0.893,0.292,0.015,0.147,-0.130,-0.458,11.592
54734074,0.880,-0.040,-1.097,0.000,-1.021,0.213,0.013,0.153,-0.136,-0.458,11.640
54741976,0.880,-0.057,-1.066,-0.255,-0.893,0.129,0.010,0.159,-0.134,-0.458,11.630
54757781,0.880,-0.088,-1.018,0.000,-1.021,-0.041,-0.002,0.171,-0.140,-0.438,11.476
54765683,0.880,-0.106,-0.988,-0.255,-0.766,-0.118,-0.008,0.176,-0.139,-0.434,11.318
54773586,0.880,-0.105,-0.964,0.000,-0.893,-0.182,-0.013,0.180,-0.163,-0.404,11.091
54781487,0.880,-0.118,-0.935,-0.255,-0.766,-0.233,-0.020,0.184,-0.162,-0.414,10.831
54797291,0.883,-0.168,-0.862,-0.384,-0.768,-0.294,-0.044,0.189,-0.212,-0.405,10.371
54805195,0.885,-0.169,-0.827,0.000,-0.642,-0.307,-0.062,0.190,-0.215,-0.406,10.182
54813097,0.887,-0.188,-0.793,-0.386,-0.643,-0.313,-0.084,0.191,-0.216,-0.409,10.052
54820999,0.888,-0.204,-0.763,-0.257,-0.644,-0.314,-0.111,0.190,-0.233,-0.392,9.977
54836803,0.889,-0.238,-0.717,-0.387,-0.644,-0.295,-0.165,0.188,-0.227,-0.404,9.840
54844706,0.889,-0.250,-0.700,-0.258,-0.645,-0.276,-0.188,0.186,-0.228,-0.411,9.808
54852610,0.889,-0.269,-0.687,-0.387,-0.645,-0.250,-0.207,0.185,-0.225,-0.419,9.775
54860511,0.893,-0.277,-0.689,-0.259,-0.777,-0.218,-0.221,0.184,-0.216,-0.432,9.735
54876316,0.896,-0.295,-0.681,-0.260,-0.650,-0.137,-0.240,0.180,-0.236,-0.438,9.621
54884218,0.897,-0.306,-0.688,-0.390,-0.781,-0.088,-0.241,0.178,-0.250,-0.443,9.588
54892120,0.898,-0.342,-0.770,-0.651,-1.563,-0.032,-0.235,0.176,-0.242,-0.450,9.532
54900023,0.899,-0.364,-0.811,-0.391,-0.782,0.028,-0.225,0.173,-0.250,-0.455,9.495
54915827,0.899,-0.357,-0.861,-0.261,-0.913,0.160,-0.189,0.167,-0.254,-0.456,9.489
54923730,0.900,-0.344,-0.888,-0.261,-1.044,0.228,-0.165,0.165,-0.244,-0.463,9.495
54931633,0.900,-0.330,-0.915,-0.261,-1.044,0.296,-0.139,0.163,-0.259,-0.458,9.512
54947436,0.900,-0.306,-0.961,-0.261,-1.044,0.418,-0.090,0.160,-0.249,-0.467,9.651
54955336,0.903,-0.273,-0.980,0.000,-1.047,0.469,-0.069,0.159,-0.241,-0.462,9.722
54963240,0.905,-0.256,-0.995,-0.262,-1.050,0.511,-0.052,0.157,-0.249,-0.442,9.816
54971145,0.907,-0.224,-1.008,0.000,-1.052,0.543,-0.039,0.156,-0.251,-0.444,9.939
54986947,0.908,-0.178,-1.026,-0.263,-1.054,0.586,-0.024,0.155,-0.211,-0.448,10.072
54994850,0.909,-0.157,-1.033,0.000,-1.054,0.597,-0.022,0.156,-0.195,-0.447,10.102
55002754,0.909,-0.132,-1.050,0.000,-1.186,0.603,-0.020,0.155,-0.193,-0.433,10.102
55010656,0.909,-0.132,-1.059,-0.264,-1.055,0.605,-0.021,0.156,-0.183,-0.440,10.097
55026459,0.910,-0.103,-1.064,0.000,-1.055,0.592,-0.031,0.159,-0.209,-0.430,10.048
55034362,0.910,-0.086,-1.064,0.000,-1.055,0.579,-0.038,0.160,-0.207,-0.417,10.053
55042261,0.913,-0.093,-1.063,-0.265,-1.059,0.561,-0.044,0.162,-0.187,-0.411,10.113
55050166,0.915,-0.089,-1.063,0.000,-1.061,0.540,-0.050,0.164,-0.202,-0.403,10.160
55065970,0.918,-0.100,-1.046,0.000,-1.064,0.483,-0.056,0.168,-0.190,-0.395,10.393
55073870,0.918,-0.114,-1.045,-0.266,-1.065,0.448,-0.056,0.172,-0.180,-0.397,10.511
55081775,0.919,-0.110,-1.047,0.000,-1.066,0.411,-0.051,0.175,-0.187,-0.395,10.644
55097577,0.919,-0.108,-1.007,-0.267,-0.933,0.334,-0.032,0.182,-0.184,-0.415,10.809
