t_us, Height, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.x, Omega.y, Omega.z, Acc.x, Acc.y, Acc.z
5422625,0.800,-0.184,1.980,-0.232,2.436,0.449,0.039,-0.383,0.346,-0.348,10.567
5430565,0.800,-0.201,2.077,-0.348,2.552,0.391,0.047,-0.357,0.395,-0.318,10.620
5438504,0.800,-0.211,2.178,-0.232,2.668,0.330,0.056,-0.330,0.424,-0.285,10.604
5446445,0.800,-0.229,2.271,-0.348,2.668,0.270,0.064,-0.298,0.481,-0.298,10.544
5454385,0.800,-0.248,2.353,-0.348,2.668,0.208,0.068,-0.259,0.573,-0.335,10.462
5462326,0.803,-0.267,2.453,-0.349,3.027,0.149,0.068,-0.215,0.619,-0.361,10.348
5470266,0.805,-0.252,2.555,0.000,3.035,0.096,0.064,-0.170,0.596,-0.325,10.226
5478207,0.807,-0.222,2.670,0.000,3.275,0.048,0.059,-0.133,0.491,-0.210,10.149
5486146,0.808,-0.187,2.791,0.000,3.396,0.006,0.057,-0.104,0.382,-0.091,10.122
5494086,0.808,-0.175,2.916,-0.234,3.516,-0.033,0.057,-0.086,0.232,0.054,10.095
5502027,0.809,-0.184,3.031,-0.352,3.518,-0.072,0.060,-0.080,0.111,0.188,10.090
5509967,0.809,-0.204,3.142,-0.352,3.637,-0.112,0.066,-0.080,0.039,0.276,10.111
5517907,0.809,-0.238,3.241,-0.469,3.638,-0.152,0.070,-0.082,0.043,0.290,10.033
5525848,0.810,-0.275,3.347,-0.470,3.874,-0.191,0.074,-0.080,0.061,0.278,9.968
5533789,0.810,-0.321,3.446,-0.587,3.874,-0.225,0.076,-0.074,0.088,0.242,9.862
5541729,0.810,-0.357,3.544,-0.470,3.992,-0.253,0.075,-0.065,0.065,0.242,9.761
5549668,0.810,-0.385,3.643,-0.470,4.110,-0.277,0.071,-0.055,0.034,0.266,9.704
5557609,0.810,-0.406,3.733,-0.470,4.110,-0.296,0.063,-0.051,-0.063,0.348,9.641
5565549,0.810,-0.423,3.822,-0.470,4.228,-0.311,0.054,-0.053,-0.163,0.421,9.601
5573490,0.810,-0.424,3.913,-0.352,4.345,-0.328,0.045,-0.067,-0.287,0.542,9.611
5581429,0.810,-0.408,3.996,-0.235,4.345,-0.343,0.038,-0.089,-0.383,0.613,9.570
5589369,0.807,-0.384,4.077,-0.234,4.446,-0.359,0.031,-0.118,-0.441,0.652,9.537
5597311,0.805,-0.338,4.150,0.000,4.435,-0.379,0.018,-0.149,-0.489,0.668,9.469
5605250,0.803,-0.306,4.220,-0.233,4.543,-0.398,0.003,-0.179,-0.503,0.644,9.413
5613190,0.802,-0.294,4.294,-0.349,4.654,-0.416,-0.017,-0.204,-0.484,0.604,9.335
5621130,0.802,-0.304,4.373,-0.465,4.766,-0.430,-0.040,-0.227,-0.476,0.577,9.268
5629071,0.801,-0.333,4.467,-0.581,4.995,-0.440,-0.066,-0.248,-0.479,0.583,9.215
5637008,0.801,-0.381,4.561,-0.697,4.993,-0.448,-0.093,-0.269,-0.511,0.609,9.170
5644948,0.801,-0.422,4.666,-0.580,5.224,-0.453,-0.120,-0.294,-0.526,0.636,9.122
5652888,0.800,-0.477,4.768,-0.812,5.223,-0.460,-0.142,-0.321,-0.560,0.684,9.183
5660829,0.800,-0.545,4.869,-0.928,5.338,-0.470,-0.159,-0.349,-0.546,0.698,9.248
5668768,0.800,-0.612,4.971,-0.928,5.453,-0.482,-0.174,-0.376,-0.537,0.692,9.264
5676706,0.800,-0.695,5.065,-1.160,5.453,-0.497,-0.187,-0.397,-0.506,0.657,9.276
5684646,0.800,-0.788,5.156,-1.276,5.569,-0.512,-0.198,-0.412,-0.461,0.614,9.291
5692585,0.800,-0.877,5.248,-1.276,5.684,-0.529,-0.208,-0.423,-0.474,0.621,9.309
5700528,0.800,-0.957,5.364,-1.276,6.032,-0.547,-0.219,-0.427,-0.452,0.582,9.317
5708468,0.797,-1.087,6.082,-1.965,12.713,-0.560,-0.228,-0.424,-0.401,0.541,9.282
5716406,0.795,-1.166,6.499,-1.268,6.801,-0.566,-0.228,-0.414,-0.332,0.500,9.287
5724344,0.793,-1.215,6.729,-1.266,6.788,-0.571,-0.227,-0.399,-0.293,0.484,9.277
5732285,0.789,-1.273,6.854,-1.603,6.868,-0.569,-0.228,-0.380,-0.265,0.478,9.146
5740226,0.781,-1.320,6.940,-1.471,7.131,-0.564,-0.226,-0.358,-0.251,0.474,9.072
5748168,0.765,-1.323,7.017,-1.110,7.325,-0.564,-0.224,-0.337,-0.277,0.488,9.063
5756105,0.746,-1.333,7.085,-1.406,7.353,-0.575,-0.233,-0.314,-0.322,0.532,9.039
5764043,0.729,-1.332,7.128,-1.269,7.188,-0.599,-0.243,-0.289,-0.332,0.548,9.127
5771986,0.711,-1.323,7.129,-1.238,6.911,-0.622,-0.246,-0.260,-0.305,0.539,9.170
5779926,0.690,-1.307,7.019,-1.200,5.902,-0.642,-0.235,-0.224,-0.218,0.522,9.307
5787865,0.660,-1.268,6.790,-0.957,5.072,-0.648,-0.208,-0.182,-0.125,0.456,9.310
5795807,0.618,-1.183,6.430,-0.538,4.032,-0.639,-0.163,-0.132,-0.016,0.413,9.366
5803747,0.574,-1.080,5.974,-0.499,3.327,-0.621,-0.098,-0.081,0.031,0.496,9.546
5811685,0.531,-0.960,5.483,-0.308,3.000,-0.598,-0.035,-0.027,0.123,0.629,9.530
5819625,0.497,-0.834,4.963,-0.216,2.380,-0.576,0.010,0.024,0.164,0.794,9.437
5827565,0.465,-0.722,4.444,-0.270,2.023,-0.558,0.037,0.070,0.192,0.951,9.287
5835506,0.434,-0.613,3.919,-0.126,1.446,-0.547,0.059,0.107,0.149,1.093,9.353
5843448,0.406,-0.515,3.389,-0.118,0.882,-0.536,0.082,0.131,0.006,1.269,9.425
5851385,0.377,-0.421,2.878,0.000,0.601,-0.529,0.107,0.140,-0.184,1.442,9.577
5859326,0.351,-0.337,2.392,0.000,0.254,-0.517,0.136,0.130,-0.399,1.691,9.596
5867266,0.327,-0.265,1.960,0.000,0.237,-0.502,0.173,0.096,-0.600,2.089,9.759
5875205,0.307,-0.206,1.583,0.000,0.133,-0.484,0.216,0.040,-0.669,2.543,9.953
5883143,0.287,-0.159,1.272,0.000,0.166,-0.459,0.253,-0.022,-0.532,2.816,9.946
5891083,0.270,-0.121,1.018,0.000,0.156,-0.427,0.275,-0.084,-0.307,2.930,9.821
5899024,0.258,-0.092,0.816,0.000,0.149,-0.390,0.280,-0.140,-0.088,2.978,9.693
5906964,0.249,-0.069,0.657,0.000,0.145,-0.350,0.272,-0.194,0.062,3.005,9.654
5914902,0.244,-0.052,0.529,0.000,0.106,-0.313,0.254,-0.247,0.150,3.004,9.679
5922842,0.237,-0.039,0.428,0.000,0.103,-0.282,0.229,-0.300,0.142,2.983,9.788
5930782,0.232,-0.029,0.346,0.000,0.067,-0.259,0.206,-0.352,0.096,2.879,9.996
5938721,0.228,-0.021,0.281,0.000,0.066,-0.250,0.191,-0.402,0.026,2.753,10.332
5946660,0.226,-0.016,0.229,0.000,0.065,-0.257,0.183,-0.451,-0.061,2.635,10.634
5954601,0.224,-0.012,0.189,0.000,0.065,-0.271,0.182,-0.495,-0.121,2.500,10.861
5962540,0.223,-0.009,0.159,0.000,0.065,-0.290,0.190,-0.530,-0.146,2.344,11.050
5970477,0.222,-0.006,0.135,0.000,0.064,-0.309,0.198,-0.558,-0.167,2.214,11.085
5978418,0.221,-0.005,0.117,0.000,0.064,-0.326,0.205,-0.576,-0.183,2.088,11.065
5986359,0.221,-0.003,0.106,0.000,0.096,-0.338,0.210,-0.583,-0.157,1.966,11.007
5994297,0.221,-0.002,0.097,0.000,0.064,-0.342,0.211,-0.584,-0.190,1.883,10.877
6002236,0.220,-0.002,0.093,0.000,0.096,-0.338,0.207,-0.578,-0.221,1.813,10.731
6010176,0.220,-0.001,0.088,0.000,0.064,-0.329,0.202,-0.570,-0.291,1.781,10.623
6018114,0.220,-0.001,0.083,0.000,0.064,-0.315,0.196,-0.559,-0.348,1.739,10.545
6026051,0.220,-0.001,0.074,0.000,0.000,-0.298,0.185,-0.546,-0.390,1.713,10.455
6033992,0.220,-0.000,0.068,0.000,0.064,-0.279,0.167,-0.525,-0.343,1.631,10.301
6041931,0.220,-0.000,0.065,0.000,0.064,-0.254,0.140,-0.493,-0.212,1.501,10.103
6049871,0.220,-0.000,0.063,0.000,0.064,-0.223,0.108,-0.448,-0.072,1.360,9.930
6057809,0.220,-0.000,0.062,0.000,0.064,-0.188,0.069,-0.391,0.061,1.214,9.773
6065750,0.220,-0.000,0.056,0.000,0.000,-0.151,0.028,-0.325,0.166,1.089,9.685
6073686,0.220,-0.000,0.048,0.000,0.000,-0.113,-0.011,-0.256,0.164,1.016,9.648
6081627,0.220,-0.000,0.040,0.000,0.000,-0.077,-0.045,-0.193,0.051,1.040,9.676
6089567,0.220,-0.000,0.033,0.000,0.000,-0.039,-0.071,-0.142,-0.173,1.139,9.711
6097507,0.220,-0.000,0.026,0.000,0.000,0.001,-0.088,-0.108,-0.431,1.266,9.768
6105445,0.220,-0.000,0.020,0.000,0.000,0.041,-0.098,-0.090,-0.678,1.433,9.845
6113384,0.220,-0.000,0.016,0.000,0.000,0.078,-0.105,-0.084,-0.824,1.562,9.939
6121322,0.220,-0.000,0.012,0.000,0.000,0.112,-0.107,-0.082,-0.854,1.643,10.077
6129261,0.220,-0.000,0.009,0.000,0.000,0.142,-0.095,-0.077,-0.759,1.662,10.285
6137200,0.220,-0.000,0.007,0.000,0.000,0.162,-0.068,-0.061,-0.523,1.585,10.614
6145139,0.220,-0.000,-0.001,0.000,-0.064,0.168,-0.030,-0.025,-0.226,1.435,10.991
6153078,0.220,-0.000,-0.010,0.000,-0.064,0.156,0.014,0.029,0.057,1.314,11.379
6161016,0.220,-0.000,-0.019,0.000,-0.064,0.130,0.058,0.095,0.218,1.271,11.731
6168958,0.220,-0.000,-0.028,0.000,-0.064,0.096,0.099,0.166,0.190,1.259,11.934
6176894,0.220,-0.000,-0.038,0.000,-0.096,0.057,0.138,0.224,-0.046,1.428,12.098
6184834,0.220,0.006,-0.046,0.064,-0.064,0.014,0.177,0.271,-0.241,1.593,12.307
6192773,0.220,0.014,-0.045,0.064,0.000,-0.033,0.206,0.309,-0.390,1.731,12.418
6200710,0.223,0.016,-0.041,0.000,0.000,-0.089,0.226,0.338,-0.520,1.792,12.553
6208651,0.225,0.022,-0.035,0.065,0.000,-0.155,0.239,0.365,-0.600,1.733,12.642
6216590,0.227,0.029,-0.029,0.066,0.000,-0.230,0.241,0.391,-0.678,1.616,12.667
6224527,0.228,0.036,-0.023,0.066,0.000,-0.308,0.233,0.411,-0.798,1.527,12.543
6232469,0.228,0.036,-0.019,0.000,0.000,-0.383,0.219,0.424,-0.926,1.452,12.401
6240405,0.232,0.038,-0.015,0.067,0.000,-0.453,0.195,0.430,-1.019,1.400,12.159
6248344,0.234,0.036,-0.011,0.000,0.000,-0.513,0.165,0.428,-1.108,1.372,11.884
6256281,0.239,0.038,-0.009,0.069,0.000,-0.556,0.126,0.421,-1.101,1.295,11.484
6264223,0.242,0.036,-0.007,0.000,0.000,-0.586,0.084,0.411,-1.082,1.191,11.149
6272160,0.245,0.031,-0.005,0.000,0.000,-0.601,0.045,0.398,-1.030,1.095,10.818
6280098,0.249,0.026,-0.004,0.000,0.000,-0.589,0.001,0.385,-0.941,0.999,10.281
6288040,0.252,0.022,-0.003,0.000,0.000,-0.570,-0.035,0.376,-0.817,0.851,10.144
6295978,0.255,0.017,-0.002,0.000,0.000,-0.534,-0.069,0.371,-0.734,0.690,9.800
6303915,0.256,0.014,-0.002,0.000,0.000,-0.481,-0.100,0.369,-0.654,0.523,9.444
6311855,0.260,0.011,-0.001,0.000,0.000,-0.415,-0.125,0.374,-0.535,0.338,9.192
6319792,0.263,0.008,-0.001,0.000,0.000,-0.339,-0.141,0.392,-0.313,0.045,9.060
6327730,0.268,0.006,-0.001,0.000,0.000,-0.260,-0.151,0.427,-0.037,-0.299,8.947
6335668,0.272,0.005,-0.008,0.000,-0.079,-0.182,-0.159,0.476,0.178,-0.646,8.860
6343608,0.277,0.004,-0.018,0.000,-0.080,-0.107,-0.166,0.534,0.292,-0.958,8.801
6351547,0.287,0.003,-0.028,0.000,-0.083,-0.037,-0.171,0.592,0.304,-1.205,8.753
6359487,0.300,0.002,-0.039,0.000,-0.087,0.027,-0.171,0.647,0.256,-1.405,8.731
6367424,0.318,0.001,-0.049,0.000,-0.092,0.088,-0.167,0.696,0.147,-1.582,8.671
6375363,0.337,0.001,-0.067,0.000,-0.195,0.150,-0.160,0.742,0.060,-1.775,8.531
6383300,0.356,0.010,-0.084,0.103,-0.155,0.217,-0.152,0.783,-0.053,-1.909,8.319
6391241,0.375,0.014,-0.104,0.000,-0.217,0.287,-0.139,0.817,-0.192,-1.980,8.190
6399176,0.391,0.014,-0.125,0.000,-0.227,0.353,-0.123,0.841,-0.324,-2.043,8.164
6407118,0.409,0.013,-0.140,0.000,-0.178,0.416,-0.107,0.862,-0.412,-2.158,8.157
6415055,0.424,0.011,-0.157,0.000,-0.246,0.470,-0.093,0.875,-0.506,-2.263,8.197
6422993,0.441,0.010,-0.180,0.000,-0.320,0.513,-0.078,0.879,-0.610,-2.377,8.320
6430931,0.459,0.020,-0.199,0.133,-0.266,0.544,-0.064,0.875,-0.736,-2.489,8.456
6438871,0.477,0.035,-0.209,0.138,-0.208,0.564,-0.047,0.858,-0.901,-2.563,8.607
6446809,0.493,0.053,-0.221,0.143,-0.286,0.576,-0.028,0.830,-1.041,-2.632,8.682
6454748,0.510,0.057,-0.253,0.000,-0.518,0.583,-0.008,0.792,-1.204,-2.693,8.692
6462684,0.531,0.081,-0.316,0.308,-0.770,0.592,0.014,0.746,-1.328,-2.766,8.645
6470625,0.555,0.136,-0.419,0.563,-1.126,0.600,0.038,0.695,-1.428,-2.852,8.614
6478562,0.580,0.219,-0.561,0.757,-1.430,0.607,0.060,0.642,-1.476,-2.955,8.565
6486501,0.604,0.327,-0.706,0.964,-1.402,0.613,0.076,0.586,-1.531,-3.049,8.537
6494437,0.630,0.449,-0.821,1.096,-1.187,0.615,0.089,0.527,-1.555,-3.142,8.563
6502377,0.654,0.562,-0.888,1.043,-0.948,0.612,0.101,0.468,-1.519,-3.236,8.623
6510314,0.674,0.673,-0.920,1.172,-0.879,0.600,0.113,0.409,-1.475,-3.314,8.786
6518255,0.691,0.747,-0.908,0.901,-0.601,0.580,0.130,0.353,-1.400,-3.398,8.982
6526186,0.702,0.781,-0.847,0.713,-0.306,0.556,0.154,0.306,-1.287,-3.497,9.136
6534123,0.708,0.810,-0.760,0.924,-0.205,0.527,0.187,0.268,-1.147,-3.601,9.312
6542059,0.711,0.817,-0.648,0.722,0.000,0.495,0.227,0.241,-1.010,-3.717,9.463
6549996,0.714,0.830,-0.508,0.932,0.311,0.463,0.272,0.229,-0.846,-3.866,9.553
6557939,0.716,0.846,-0.356,0.934,0.415,0.432,0.321,0.229,-0.716,-4.011,9.592
6565876,0.717,0.853,-0.184,0.832,0.728,0.403,0.367,0.233,-0.689,-4.095,9.577
6573816,0.721,0.883,0.011,1.150,1.045,0.376,0.406,0.237,-0.733,-4.116,9.486
6581755,0.727,0.903,0.210,0.948,1.159,0.348,0.433,0.238,-0.794,-4.139,9.362
6589694,0.737,1.015,0.567,2.029,3.098,0.327,0.451,0.229,-0.928,-4.078,9.195
6597630,0.753,1.047,0.809,0.764,1.310,0.303,0.463,0.209,-1.109,-3.968,9.163
6605569,0.764,1.028,0.945,0.665,0.997,0.274,0.465,0.179,-1.273,-3.893,9.119
6613509,0.775,0.967,0.977,0.449,0.562,0.246,0.460,0.139,-1.436,-3.808,9.050
6621445,0.785,0.850,0.925,0.000,0.228,0.215,0.453,0.094,-1.545,-3.754,9.065
6629382,0.790,0.737,0.816,0.229,0.000,0.181,0.447,0.046,-1.625,-3.695,9.163
6637327,0.793,0.635,0.689,0.230,0.000,0.146,0.445,-0.005,-1.683,-3.610,9.251
6645266,0.792,0.560,0.596,0.345,0.345,0.113,0.439,-0.059,-1.741,-3.497,9.229
6653204,0.788,0.493,0.518,0.229,0.229,0.081,0.429,-0.114,-1.779,-3.364,9.217
6661141,0.753,0.445,0.462,0.327,0.327,0.045,0.415,-0.173,-1.836,-3.188,9.245
6669080,0.662,0.382,0.428,0.000,0.384,0.005,0.390,-0.234,-1.919,-2.996,9.300
6677019,0.565,0.331,0.394,0.164,0.246,-0.030,0.353,-0.287,-1.886,-2.886,9.079
6684957,0.492,0.276,0.362,0.000,0.214,-0.060,0.325,-0.336,-1.871,-2.724,9.161
6692899,0.437,0.225,0.342,0.000,0.317,-0.089,0.301,-0.384,-1.879,-2.504,9.216
6700834,0.396,0.179,0.322,0.000,0.230,-0.126,0.273,-0.431,-1.864,-2.237,9.310
6708772,0.361,0.141,0.302,0.000,0.210,-0.169,0.242,-0.475,-1.765,-1.953,9.435
6716714,0.331,0.109,0.287,0.000,0.240,-0.218,0.201,-0.515,-1.560,-1.653,9.507
6724649,0.307,0.084,0.274,0.000,0.222,-0.264,0.161,-0.549,-1.315,-1.300,9.638
6732590,0.290,0.064,0.265,0.000,0.252,-0.305,0.128,-0.583,-1.059,-0.903,9.797
6740526,0.275,0.049,0.259,0.000,0.239,-0.348,0.091,-0.613,-0.811,-0.492,9.948
6748467,0.264,0.037,0.249,0.000,0.192,-0.396,0.048,-0.646,-0.653,-0.053,10.079
6756406,0.254,0.027,0.242,0.000,0.221,-0.448,0.002,-0.687,-0.588,0.451,10.248
6764345,0.247,0.020,0.233,0.000,0.179,-0.507,-0.047,-0.738,-0.574,0.999,10.457
6772282,0.242,0.009,0.227,-0.070,0.210,-0.570,-0.096,-0.798,-0.567,1.537,10.661
6780222,0.238,-0.004,0.222,-0.069,0.207,-0.632,-0.140,-0.865,-0.539,2.062,10.910
6788161,0.236,-0.016,0.218,-0.068,0.205,-0.687,-0.182,-0.934,-0.472,2.555,11.033
6796100,0.234,-0.029,0.215,-0.102,0.204,-0.729,-0.224,-1.003,-0.390,3.015,11.057
6804039,0.236,-0.043,0.212,-0.103,0.205,-0.760,-0.272,-1.071,-0.301,3.426,11.003
6811975,0.237,-0.055,0.210,-0.103,0.206,-0.779,-0.325,-1.137,-0.266,3.834,10.928
6819913,0.238,-0.065,0.209,-0.104,0.207,-0.789,-0.382,-1.200,-0.258,4.206,10.881
6827855,0.239,-0.073,0.205,-0.104,0.173,-0.791,-0.443,-1.260,-0.245,4.502,10.822
6835792,0.242,-0.084,0.201,-0.140,0.175,-0.785,-0.507,-1.310,-0.221,4.765,10.812
6843731,0.244,-0.097,0.193,-0.177,0.142,-0.772,-0.571,-1.349,-0.198,4.992,10.858
6851668,0.246,-0.111,0.188,-0.178,0.178,-0.747,-0.635,-1.376,-0.159,5.144,10.873
6859609,0.250,-0.124,0.179,-0.181,0.109,-0.706,-0.696,-1.388,-0.147,5.211,10.800
6867549,0.256,-0.136,0.168,-0.186,0.111,-0.646,-0.753,-1.386,-0.124,5.252,10.675
6875487,0.260,-0.150,0.158,-0.226,0.113,-0.577,-0.800,-1.369,-0.147,5.219,10.657
6883424,0.263,-0.161,0.139,-0.191,0.000,-0.505,-0.831,-1.333,-0.119,5.103,10.723
6891362,0.265,-0.172,0.117,-0.231,0.000,-0.433,-0.840,-1.269,0.001,4.879,10.868
6899302,0.267,-0.180,0.095,-0.193,0.000,-0.362,-0.828,-1.170,0.191,4.545,11.032
6907240,0.268,-0.185,0.076,-0.194,0.000,-0.291,-0.799,-1.034,0.424,4.174,11.268
6915178,0.268,-0.188,0.060,-0.195,0.000,-0.215,-0.755,-0.861,0.691,3.803,11.471
6923116,0.269,-0.187,0.047,-0.156,0.000,-0.128,-0.700,-0.650,1.019,3.402,11.603
6931055,0.269,-0.183,0.036,-0.156,0.000,-0.026,-0.643,-0.413,1.266,3.095,11.591
6938993,0.266,-0.176,0.021,-0.116,-0.077,0.082,-0.594,-0.169,1.358,2.908,11.449
6946933,0.265,-0.156,-0.003,0.000,-0.153,0.182,-0.558,0.060,1.232,2.865,11.295
6954872,0.263,-0.143,-0.027,-0.114,-0.153,0.263,-0.539,0.258,0.991,2.956,11.185
6962807,0.262,-0.123,-0.051,0.000,-0.152,0.327,-0.537,0.426,0.763,3.010,11.142
6970751,0.262,-0.103,-0.075,0.000,-0.190,0.379,-0.554,0.558,0.465,3.064,11.021
6978686,0.264,-0.090,-0.097,-0.077,-0.191,0.419,-0.579,0.655,0.155,3.088,10.997
6986625,0.266,-0.083,-0.113,-0.077,-0.154,0.447,-0.605,0.717,-0.160,3.102,11.014
6994562,0.267,-0.079,-0.132,-0.077,-0.232,0.461,-0.624,0.749,-0.433,3.078,11.124
7002502,0.271,-0.070,-0.147,0.000,-0.196,0.464,-0.632,0.759,-0.634,2.956,11.227
7010442,0.277,-0.066,-0.159,-0.080,-0.201,0.456,-0.629,0.752,-0.776,2.756,11.308
7018382,0.281,-0.066,-0.169,-0.081,-0.203,0.436,-0.614,0.734,-0.873,2.485,11.389
7026317,0.292,-0.067,-0.178,-0.085,-0.212,0.401,-0.593,0.708,-0.960,2.217,11.427
7034257,0.307,-0.070,-0.186,-0.089,-0.222,0.360,-0.563,0.685,-0.964,1.885,11.382
7042196,0.326,-0.078,-0.212,-0.142,-0.425,0.319,-0.524,0.672,-0.918,1.502,11.258
7050134,0.348,-0.075,-0.223,0.000,-0.202,0.282,-0.470,0.672,-0.892,1.125,11.126
7058075,0.373,-0.066,-0.228,0.000,-0.216,0.252,-0.397,0.688,-0.869,0.713,11.004
7066012,0.399,-0.056,-0.226,0.000,-0.173,0.230,-0.305,0.723,-0.829,0.304,10.858
7073948,0.426,-0.046,-0.227,0.000,-0.247,0.216,-0.203,0.783,-0.717,-0.182,10.650
7081886,0.451,-0.037,-0.230,0.000,-0.262,0.210,-0.097,0.865,-0.610,-0.685,10.364
7089829,0.478,-0.017,-0.230,0.139,-0.208,0.207,0.010,0.967,-0.479,-1.196,10.096
7097765,0.503,0.008,-0.235,0.146,-0.291,0.207,0.111,1.082,-0.396,-1.678,9.782
7105704,0.523,0.033,-0.244,0.152,-0.303,0.205,0.200,1.204,-0.321,-2.133,9.439
7113644,0.543,0.063,-0.248,0.236,-0.236,0.202,0.282,1.324,-0.362,-2.475,9.208
7121581,0.557,0.094,-0.249,0.242,-0.242,0.198,0.360,1.424,-0.576,-2.647,8.959
7129519,0.570,0.123,-0.257,0.248,-0.331,0.197,0.439,1.519,-0.573,-3.046,8.757
7137457,0.579,0.157,-0.260,0.336,-0.252,0.198,0.520,1.589,-0.765,-3.242,8.551
7145395,0.579,0.189,-0.261,0.336,-0.252,0.209,0.606,1.631,-0.953,-3.450,8.293
7153333,0.582,0.226,-0.261,0.422,-0.253,0.226,0.683,1.644,-1.124,-3.711,7.964
7161272,0.591,0.262,-0.268,0.428,-0.343,0.242,0.738,1.635,-1.202,-3.993,7.648
7169211,0.600,0.296,-0.248,0.435,0.000,0.262,0.761,1.593,-1.392,-4.057,7.222
7177147,0.609,0.317,-0.247,0.353,-0.353,0.281,0.749,1.529,-1.399,-4.300,6.846
7185088,0.618,0.364,-0.265,0.717,-0.448,0.299,0.708,1.448,-1.412,-4.508,6.615
7193024,0.628,0.419,-0.299,0.728,-0.546,0.317,0.651,1.348,-1.489,-4.659,6.486
7200962,0.643,0.509,-0.347,1.119,-0.653,0.337,0.589,1.232,-1.547,-4.772,6.495
7208899,0.660,0.620,-0.392,1.245,-0.575,0.358,0.528,1.102,-1.594,-4.874,6.597
7216839,0.675,0.715,-0.404,1.077,-0.294,0.376,0.471,0.952,-1.727,-4.899,6.742
7224780,0.689,0.796,-0.401,1.098,-0.300,0.386,0.417,0.792,-1.773,-5.010,6.978
7232717,0.701,0.828,-0.364,0.712,0.000,0.388,0.363,0.622,-1.821,-5.083,7.175
7240655,0.716,0.854,-0.294,0.934,0.208,0.375,0.310,0.452,-1.774,-5.209,7.440
7248591,0.726,0.837,-0.195,0.526,0.421,0.355,0.260,0.289,-1.696,-5.323,7.654
7256528,0.730,0.791,-0.063,0.424,0.741,0.327,0.217,0.141,-1.585,-5.433,7.893
7264468,0.730,0.745,0.094,0.529,0.953,0.296,0.188,0.009,-1.454,-5.492,8.153
7272406,0.730,0.675,0.267,0.212,1.165,0.261,0.174,-0.105,-1.337,-5.493,8.407
7283410,0.730,0.579,0.451,0.000,1.376,0.217,0.200,-0.213,-1.360,-5.267,9.068
7288282,0.727,0.500,0.615,0.211,1.265,0.183,0.221,-0.289,-0.792,-5.651,8.708
7296218,0.713,0.415,0.714,0.000,0.827,0.152,0.242,-0.345,-1.333,-4.932,9.323
7304157,0.682,0.355,0.752,0.198,0.593,0.113,0.261,-0.389,-0.780,-5.301,9.017
7312093,0.642,0.293,0.728,0.000,0.279,0.066,0.274,-0.422,-0.686,-5.200,9.075
7320032,0.597,0.236,0.651,0.000,0.000,0.009,0.277,-0.447,-0.602,-5.102,9.118
7327971,0.553,0.187,0.583,0.000,0.321,-0.052,0.272,-0.467,-0.568,-4.938,9.165
7335908,0.504,0.146,0.517,0.000,0.219,-0.116,0.264,-0.482,-0.557,-4.719,9.196
7343848,0.455,0.113,0.462,0.000,0.264,-0.176,0.261,-0.496,-0.597,-4.451,9.249
7351788,0.417,0.087,0.421,0.000,0.303,-0.229,0.268,-0.509,-0.652,-4.130,9.344
7359726,0.388,0.066,0.388,0.000,0.281,-0.275,0.283,-0.521,-0.659,-3.799,9.446
7367665,0.365,0.050,0.366,0.000,0.317,-0.317,0.301,-0.533,-0.681,-3.425,9.558
7375601,0.345,0.038,0.344,0.000,0.250,-0.356,0.315,-0.544,-0.666,-3.068,9.628
7383539,0.326,0.028,0.328,0.000,0.283,-0.392,0.319,-0.555,-0.640,-2.687,9.662
7391477,0.309,0.021,0.315,0.000,0.269,-0.427,0.313,-0.565,-0.593,-2.326,9.703
7399412,0.294,0.016,0.299,0.000,0.213,-0.463,0.297,-0.576,-0.586,-1.943,9.781
7407349,0.284,0.011,0.287,0.000,0.247,-0.496,0.277,-0.591,-0.633,-1.530,9.857
7415290,0.274,0.008,0.277,0.000,0.238,-0.529,0.259,-0.612,-0.706,-1.113,10.009
7423230,0.267,0.006,0.264,0.000,0.193,-0.561,0.246,-0.638,-0.796,-0.663,10.228
7431163,0.262,0.005,0.255,0.000,0.228,-0.590,0.238,-0.670,-0.883,-0.210,10.443
7439102,0.255,0.003,0.247,0.000,0.222,-0.619,0.227,-0.703,-0.895,0.201,10.607
7447043,0.251,0.002,0.241,0.000,0.218,-0.643,0.209,-0.736,-0.875,0.569,10.680
7454980,0.247,0.002,0.235,0.000,0.215,-0.661,0.183,-0.765,-0.830,0.901,10.725
7462918,0.245,0.001,0.227,0.000,0.178,-0.674,0.143,-0.792,-0.759,1.223,10.701
7470855,0.247,0.001,0.222,0.000,0.215,-0.683,0.089,-0.813,-0.673,1.541,10.689
7478794,0.248,-0.006,0.219,-0.072,0.215,-0.690,0.029,-0.832,-0.577,1.902,10.742
7486732,0.251,-0.022,0.234,-0.146,0.401,-0.691,-0.032,-0.845,-0.470,2.254,10.842
7494671,0.254,-0.034,0.237,-0.074,0.184,-0.685,-0.092,-0.854,-0.380,2.651,10.944
7502606,0.259,-0.044,0.234,-0.075,0.188,-0.669,-0.147,-0.860,-0.291,3.037,11.076
7510547,0.268,-0.055,0.225,-0.117,0.156,-0.646,-0.192,-0.863,-0.215,3.414,11.278
7518482,0.281,-0.063,0.216,-0.081,0.163,-0.614,-0.233,-0.861,-0.163,3.728,11.392
7526421,0.298,-0.073,0.203,-0.130,0.130,-0.577,-0.270,-0.853,-0.109,3.987,11.512
