t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, u_vx, u_vy, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
64934616,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.054,0.000,0.000,0.000,120,120,120,120
64942493,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
64950368,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
64966124,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
64974001,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
64981878,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
64997629,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65005510,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65013385,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65021260,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65037014,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65044891,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65052770,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65060647,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.054,0.000,0.000,0.000,120,120,120,120
65076398,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65084274,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65092154,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65100030,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65115784,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65123658,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65131539,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65147291,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65155167,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65163045,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65170921,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65186674,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65194548,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65202427,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65210303,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65226057,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
65233933,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65241811,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65257566,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65265441,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65273318,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65281193,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65296945,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65304822,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65312700,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65320573,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65336331,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65344207,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65352085,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65367836,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65375718,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65383594,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65391466,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65407221,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
65415095,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65422973,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65430850,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65446602,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65454480,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65462355,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65470231,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65485981,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65493859,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65501736,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65517490,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65525366,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65533242,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65541119,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65556874,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65564750,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65572626,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65580501,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65596256,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65604133,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65612004,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65627763,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65635638,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65643515,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65651392,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65667144,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65675019,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65682897,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65690773,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
65706523,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65714401,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65722278,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65730153,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65745905,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65753780,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65761657,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65777411,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65785288,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65793162,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65801039,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65816791,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65824668,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
65832543,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65840420,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65856174,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65864052,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65871927,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65887679,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65895554,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65903431,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65911306,0.000,0.000,0.970,0.000,0.000,-0.000,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65927060,0.000,0.000,0.970,0.000,0.000,-0.023,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65934935,0.000,0.000,0.970,0.000,0.000,-0.053,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65942811,0.000,0.000,0.970,0.000,0.000,-0.087,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65950688,0.000,0.000,0.970,0.000,0.000,-0.105,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65966440,0.000,0.000,0.970,0.000,0.000,-0.113,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65974317,0.000,0.000,0.970,0.000,0.000,-0.109,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65982194,0.000,0.000,0.970,0.000,0.000,-0.102,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
65990069,0.000,0.000,0.970,0.000,0.000,-0.093,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66005823,0.000,0.000,0.970,0.000,0.000,-0.075,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66013698,0.000,0.000,0.970,0.000,0.000,-0.066,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66021575,0.000,0.000,0.970,0.000,0.000,-0.057,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66037328,0.000,0.000,0.970,0.000,0.000,-0.043,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66045204,0.000,0.000,0.970,0.000,0.000,-0.037,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66053081,0.000,0.000,0.970,0.000,0.000,-0.031,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66060961,0.000,0.000,0.970,0.000,0.000,-0.027,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66076710,0.000,0.000,0.970,0.000,0.000,-0.019,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66084586,0.000,0.000,0.970,0.000,0.000,-0.016,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66092461,0.000,0.000,0.970,0.000,0.000,-0.014,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66100336,0.000,0.000,0.970,0.000,0.000,-0.011,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66116090,0.000,0.000,0.970,0.000,0.000,-0.026,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66123966,0.000,0.000,0.970,0.000,0.000,-0.028,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66131842,0.000,0.000,0.970,0.000,0.000,-0.029,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66147592,0.000,0.000,0.970,0.000,0.000,-0.026,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66155472,0.000,0.000,0.970,0.000,0.000,-0.024,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66163346,0.000,0.000,0.970,0.000,0.000,-0.021,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66171223,0.000,0.000,0.970,0.000,0.000,-0.019,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66186973,0.000,0.000,0.970,0.000,0.000,-0.015,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66194850,0.000,0.000,0.970,0.000,0.000,-0.013,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66202725,0.000,0.000,0.970,0.000,0.000,-0.011,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66210605,0.000,0.000,0.970,0.000,0.000,-0.009,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66226352,0.000,0.000,0.970,0.000,-0.018,-0.018,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66234231,0.000,0.000,0.970,0.000,-0.022,-0.035,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66242109,0.000,0.000,0.970,0.000,-0.023,-0.045,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66257859,0.000,0.000,0.970,0.000,-0.022,-0.050,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66265737,0.000,0.000,0.970,0.000,-0.021,-0.048,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66273611,0.000,0.000,0.970,0.000,-0.019,-0.045,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66281489,0.000,0.000,0.970,0.000,-0.017,-0.042,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66297242,0.000,0.000,0.970,0.000,-0.013,-0.034,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66305118,0.000,0.000,0.970,0.000,-0.012,-0.030,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66312993,0.000,0.000,0.970,0.000,-0.010,-0.026,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66320870,0.000,0.000,0.970,0.000,-0.009,-0.034,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66336619,0.000,0.000,0.970,0.000,-0.006,-0.076,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66344496,0.000,0.000,0.970,0.000,-0.005,-0.099,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66352375,0.000,0.000,0.970,0.000,-0.005,-0.109,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66360253,0.000,0.000,0.970,0.000,-0.004,-0.112,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66376002,0.000,0.000,0.970,0.000,-0.003,-0.102,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66383879,0.000,0.000,0.970,0.000,-0.002,-0.094,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66391756,0.000,0.000,0.970,0.000,-0.002,-0.085,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66407507,0.000,0.000,0.970,0.000,-0.001,-0.067,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66415382,0.000,0.000,0.970,0.000,-0.001,-0.059,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66423258,0.000,0.000,0.970,0.000,-0.001,-0.051,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66431135,0.000,0.000,0.970,0.000,-0.001,-0.044,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66446887,0.000,0.000,0.970,0.000,-0.001,-0.032,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66459490,0.000,0.000,0.970,0.000,-0.000,-0.028,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66462637,0.000,0.000,0.970,0.000,-0.000,-0.023,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66470512,0.000,0.000,0.970,0.000,-0.000,-0.020,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66486265,0.000,0.000,0.970,0.000,-0.000,-0.014,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66494142,0.000,0.000,0.970,0.000,-0.000,-0.012,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66502016,0.000,0.000,0.970,0.000,-0.000,-0.010,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66517771,0.000,0.000,0.970,0.000,-0.000,-0.018,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66525646,0.000,0.000,0.970,0.000,-0.000,-0.024,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66533522,0.000,0.000,0.970,0.000,-0.000,-0.026,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66541396,0.000,0.000,0.970,0.000,-0.000,-0.027,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66557151,0.000,0.000,0.970,0.000,-0.000,-0.025,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66565024,0.000,0.000,0.970,0.000,-0.000,-0.023,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66572901,0.000,0.000,0.970,0.000,-0.000,-0.021,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66580779,0.000,0.000,0.970,0.000,-0.000,-0.019,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66596530,0.000,0.000,0.970,0.000,-0.000,-0.014,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66604406,0.000,0.000,0.970,0.000,-0.000,-0.012,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66612282,0.000,0.000,0.970,0.000,-0.000,-0.011,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66620157,0.000,0.000,0.970,0.000,-0.000,-0.009,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66635908,0.000,0.000,0.970,0.000,-0.011,-0.007,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66643785,0.000,0.000,0.970,0.000,-0.018,-0.006,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66651659,0.000,0.000,0.970,0.000,-0.022,-0.005,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66667412,0.000,0.000,0.970,0.000,-0.023,-0.003,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66675289,0.000,0.000,0.970,0.000,-0.022,-0.003,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66683164,0.000,0.000,0.970,0.000,-0.021,-0.002,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66691041,0.000,0.000,0.970,0.000,-0.019,-0.002,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66706790,0.000,0.000,0.970,0.000,-0.015,-0.013,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66714667,0.000,0.000,0.970,0.000,-0.013,-0.036,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66722541,0.000,0.000,0.970,0.000,-0.023,-0.066,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66730419,0.000,0.000,0.970,0.000,-0.028,-0.095,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66746170,0.000,0.000,0.970,0.000,-0.030,-0.113,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66754052,0.000,0.000,0.970,0.000,-0.029,-0.112,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66761927,0.000,0.000,0.970,0.000,-0.028,-0.106,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66777673,0.000,0.000,0.970,0.000,-0.023,-0.090,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66785549,0.000,0.000,0.970,0.000,-0.020,-0.081,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66793426,0.000,0.000,0.970,0.000,-0.018,-0.071,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66801303,0.000,0.000,0.970,0.000,-0.016,-0.063,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66817053,0.000,0.000,0.970,0.000,-0.012,-0.047,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66824927,0.000,0.000,0.970,0.000,-0.010,-0.041,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66832805,0.000,0.000,0.970,0.000,-0.009,-0.035,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66840677,0.000,0.000,0.970,0.000,-0.007,-0.030,-0.497,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
66856431,0.000,0.000,0.970,0.000,-0.005,-0.021,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66864306,0.000,0.000,0.970,0.000,-0.004,-0.018,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66872183,0.000,0.000,0.970,0.000,-0.004,-0.015,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66880057,0.000,0.000,0.970,0.000,-0.003,-0.013,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66895808,0.000,0.000,0.970,0.000,-0.002,-0.009,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66903686,0.000,0.000,0.970,0.000,-0.013,-0.007,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66911560,0.000,0.000,0.970,0.000,-0.019,-0.006,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66927311,0.000,0.000,0.970,0.000,-0.024,-0.034,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
66935189,0.000,0.000,0.970,0.000,-0.024,-0.043,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66943064,0.000,0.000,0.970,0.000,-0.023,-0.048,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66950938,0.000,0.000,0.970,0.000,-0.021,-0.049,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66966692,0.000,0.000,0.970,0.000,-0.017,-0.044,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66974567,0.000,0.000,0.970,0.000,-0.015,-0.041,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66982443,0.000,0.000,0.970,0.000,-0.030,-0.037,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
66990318,0.000,0.000,0.970,0.000,-0.050,-0.033,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
67006072,0.000,0.000,0.970,0.000,-0.094,-0.014,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
67013946,0.000,0.000,0.970,0.000,-0.105,-0.004,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
67021823,0.000,0.000,0.970,0.000,-0.107,0.002,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
67037573,0.000,0.000,0.970,0.000,-0.099,0.009,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
67045448,0.000,0.000,0.970,0.000,-0.091,0.010,-0.497,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
67053325,0.000,0.000,0.970,0.000,-0.082,0.011,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
67061199,0.000,0.000,0.970,0.000,-0.074,0.010,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
67076951,0.000,0.000,0.970,0.000,-0.057,0.009,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
67084828,0.000,0.000,0.970,0.000,-0.050,-0.003,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
67092702,0.000,0.000,0.970,0.000,-0.043,-0.022,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
67100578,0.000,0.000,0.970,0.000,-0.048,-0.050,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
67116329,0.000,0.000,0.970,0.000,-0.048,-0.092,-0.497,0.000,-0.059,0.000,0.000,0.000,120,120,120,120
